# y+ ()         
# Time          	patch           	min             	max             	average         
42              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
42              	bottom	1.20231381e-05	2.22831363e-05	1.20525828e-05
43              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
43              	bottom	1.18242514e-05	2.21770715e-05	1.18538856e-05
44              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
44              	bottom	1.16338373e-05	2.20767288e-05	1.16636578e-05
45              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
45              	bottom	1.14513022e-05	2.19816588e-05	1.14813063e-05
46              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
46              	bottom	1.12761100e-05	2.18914584e-05	1.13062949e-05
47              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
47              	bottom	1.11077746e-05	2.18057650e-05	1.11381379e-05
48              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
48              	bottom	1.09458548e-05	2.17242514e-05	1.09763939e-05
49              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
49              	bottom	1.07899482e-05	2.16466215e-05	1.08206608e-05
50              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
50              	bottom	1.06396876e-05	2.15726067e-05	1.06705717e-05
51              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
51              	bottom	1.04947369e-05	2.15019631e-05	1.05257903e-05
52              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
52              	bottom	1.03547876e-05	2.14344680e-05	1.03860083e-05
53              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
53              	bottom	1.02195562e-05	2.13699184e-05	1.02509425e-05
54              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
54              	bottom	1.00887815e-05	2.13081282e-05	1.01203316e-05
55              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
55              	bottom	9.96222248e-06	2.12489270e-05	9.99393459e-06
56              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
56              	bottom	9.83965611e-06	2.11921581e-05	9.87152870e-06
57              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
57              	bottom	9.72087589e-06	2.11376773e-05	9.75290743e-06
58              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
58              	bottom	9.60569012e-06	2.10853516e-05	9.63787920e-06
59              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
59              	bottom	9.49392067e-06	2.10350581e-05	9.52626591e-06
60              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
60              	bottom	9.38540168e-06	2.09866833e-05	9.41790178e-06
61              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
61              	bottom	9.27997850e-06	2.09401218e-05	9.31263224e-06
62              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
62              	bottom	9.17750675e-06	2.08952759e-05	9.21031297e-06
