#          distance                 U_x                 U_y                 U_z                   p   wallShearStress_x   wallShearStress_y   wallShearStress_z
    0.0122917149841       1.26722722618   4.48806501481e-05   7.04868075717e-09   0.000497771229404                   0                   0                   0
    0.0197619112058       1.25782881916   6.83501035326e-05  -4.44999101145e-08   0.000499490704818                   0                   0                   0
    0.0266619137534        1.2453342151   8.36124352329e-05  -5.92281851953e-08   0.000488135705326                   0                   0                   0
    0.0330352450211       1.23070797302   9.32003187214e-05  -7.42756742493e-08   0.000476581671265                   0                   0                   0
    0.0389221053762       1.21459398731   9.79775190496e-05  -8.54712833795e-08   0.000465871085924                   0                   0                   0
    0.0443596267266       1.19741017918   9.85872802544e-05   -9.5955580269e-08    0.00045618793512                   0                   0                   0
    0.0493821067333       1.17941958596   9.59766574261e-05  -9.91011414911e-08   0.000447504196153                   0                   0                   0
    0.0540212251463       1.16078004789   9.14287645023e-05  -9.63996413146e-08   0.000439773478538                   0                   0                   0
    0.0583062436274       1.14157586481   8.57322600046e-05  -9.27870555511e-08   0.000432973787324                   0                   0                   0
    0.0622641903209       1.12183761231   7.92357977668e-05  -8.88259773151e-08   0.000427072297775                   0                   0                   0
     0.065920030336       1.10155454264   7.22958324936e-05  -8.35368621227e-08   0.000422013802079                   0                   0                   0
    0.0692968232165       1.08068150781   6.52357734086e-05  -7.76030298086e-08   0.000417733820328                   0                   0                   0
    0.0724158683909       1.05914171176   5.82760249652e-05  -7.13907116133e-08   0.000414164040959                   0                   0                   0
    0.0752968395208       1.03682601007   5.15710401507e-05  -6.51275721963e-08   0.000411234364135                   0                   0                   0
    0.0779579085939       1.01358880102   4.52191481539e-05  -5.90631227769e-08   0.000408874095563                   0                   0                   0
    0.0804158605457      0.989239930782    3.9277689868e-05  -5.32551785086e-08   0.000407012869118                   0                   0                   0
    0.0826861991319      0.963531217524   3.37843315212e-05  -4.77171687962e-08   0.000405582833318                   0                   0                   0
      0.08478324472      0.936134961359   2.87553469488e-05  -4.25459866953e-08   0.000404520745615                   0                   0                   0
    0.0867202246158       0.90660948867   2.41871580767e-05  -3.77768833462e-08   0.000403768804924                   0                   0                   0
    0.0885093564966      0.874343457647   2.00656625598e-05  -3.34020885116e-08   0.000403275079998                   0                   0                   0
    0.0901619254745      0.838464237772   1.63710305071e-05  -2.94025227492e-08   0.000402993608285                   0                   0                   0
    0.0916883552789      0.797676626242    1.3080873576e-05  -2.57468294985e-08    0.00040288420745                   0                   0                   0
    0.0930982740048      0.749960083529   1.01720482979e-05  -2.24038334937e-08   0.000402912238332                   0                   0                   0
    0.0944005748429      0.691978641076   7.62079736686e-06  -1.93566731498e-08    0.00040304818282                   0                   0                   0
    0.0956034721743      0.617982227069    5.3963460005e-06  -1.66902156456e-08   0.000403267017665                   0                   0                   0
    0.0967145533836      0.519058854547   3.46516483687e-06  -1.42852868213e-08   0.000403547700228                   0                   0                   0
    0.0977408267165      0.388801546384   1.86584593006e-06  -1.10692089666e-08   0.000403873318664                   0                   0                   0
    0.0986887654857      0.235685468953    7.3876330511e-07  -6.72136839668e-09   0.000404230903606                   0                   0                   0
    0.0995643489011      0.111197035028   1.72291899946e-07  -2.21506420934e-09   0.000456465441889  -6.79120413085e-05  -1.26337326091e-10  -2.18736502261e-12
