#            face_x              face_y              face_z                 U_x                 U_y                 U_z   wallShearStress_x   wallShearStress_y   wallShearStress_z               yPlus                   p
               3.64                 0.1                0.05                   0                   0                   0   -0.00331196469381   4.88925591206e-09                   0       1.20993769318      0.144502435442
               3.72                 0.1                0.05                   0                   0                   0   -0.00331107644257   3.78002682421e-09                   0       1.20977543287      0.141784116991
                3.8                 0.1                0.05                   0                   0                   0   -0.00331041150551   2.73610569397e-09                   0       1.20965395199      0.139074703893
               3.88                 0.1                0.05                   0                   0                   0   -0.00330995683106   1.76727673234e-09                   0       1.20957087806      0.136373614822
               3.96                 0.1                0.05                   0                   0                   0   -0.00330969507544   8.33769946615e-10                   0       1.20952304993      0.133680330681
               4.04                 0.1                0.05                   0                   0                   0   -0.00330963703924  -9.50926417666e-11                   0       1.20951244523      0.130994403771
               4.12                 0.1                0.05                   0                   0                   0   -0.00330973102705   -8.0533090094e-10                   0       1.20952961908      0.128315327018
                4.2                 0.1                0.05                   0                   0                   0   -0.00330998699048  -1.55840968417e-09                   0       1.20957638866      0.125642492998
               4.28                 0.1                0.05                   0                   0                   0   -0.00331039332232  -2.26884928767e-09                   0       1.20965062977      0.122975626944
               4.36                 0.1                0.05                   0                   0                   0   -0.00331093931764  -2.90851118589e-09                   0        1.2097503817      0.120314105121
               4.44                 0.1                0.05                   0                   0                   0   -0.00331161235547  -3.49872992344e-09                   0       1.20987333266      0.117657498382
               4.52                 0.1                0.05                   0                   0                   0   -0.00331240250969  -4.04041165033e-09                   0       1.21001766257      0.115005306502
                4.6                 0.1                0.05                   0                   0                   0   -0.00331330072839  -4.52944324302e-09                   0       1.21018171068      0.112357125958
               4.68                 0.1                0.05                   0                   0                   0   -0.00331429305978  -4.96399518998e-09                   0       1.21036292143      0.109712506122
               4.76                 0.1                0.05                   0                   0                   0   -0.00331537699331  -5.40968001763e-09                   0       1.21056082874      0.107071376318
               4.84                 0.1                0.05                   0                   0                   0   -0.00331654313026  -5.75810546778e-09                   0       1.21077370883      0.104432763048
               4.92                 0.1                0.05                   0                   0                   0   -0.00331777974255  -6.10909282505e-09                   0       1.21099941344      0.101796713337
                  5                 0.1                0.05                   0                   0                   0   -0.00331908694983   -6.4033071606e-09                   0       1.21123795717     0.0991626577802
               5.08                 0.1                0.05                   0                   0                   0   -0.00332044133721  -6.56080176701e-09                   0       1.21148506098       0.09652995178
               5.16                 0.1                0.05                   0                   0                   0   -0.00332183275993   -6.7869835658e-09                   0       1.21173886932     0.0938993087182
               5.24                 0.1                0.05                   0                   0                   0   -0.00332327154378  -7.00614155441e-09                   0       1.21200126083     0.0912700441912
               5.32                 0.1                0.05                   0                   0                   0   -0.00332474554151  -7.13406467622e-09                   0       1.21227001543     0.0886413917946
                5.4                 0.1                0.05                   0                   0                   0   -0.00332624561352  -7.26321942853e-09                   0       1.21254346301     0.0860134892452
               5.48                 0.1                0.05                   0                   0                   0   -0.00332776769552  -7.33908285039e-09   6.95687986069e-18       1.21282085975     0.0833857912445
               5.56                 0.1                0.05                   0                   0                   0   -0.00332930152893   -7.3841400348e-09   1.34752309709e-17       1.21310033401     0.0807581511788
               5.64                 0.1                0.05                   0                   0                   0   -0.00333084389339  -7.42214148336e-09   1.30366959379e-17       1.21338129778     0.0781304429674
               5.72                 0.1                0.05                   0                   0                   0    -0.0033323899289  -7.41574003183e-09   1.25980883149e-17       1.21366286499     0.0755022670239
                5.8                 0.1                0.05                   0                   0                   0   -0.00333393191855  -7.38699311475e-09   1.21593927903e-17       1.21394363032     0.0728735303647
               5.88                 0.1                0.05                   0                   0                   0   -0.00333546599904  -7.33729029553e-09   1.17205796041e-17       1.21422289113     0.0702440536918
               5.96                 0.1                0.05                   0                   0                   0    -0.0033369868578  -7.26642107133e-09   5.64080883147e-18       1.21449968169     0.0676136500107
               6.04                 0.1                0.05                   0                   0                   0   -0.00333849188252  -7.17270079523e-09                   0       1.21477352844     0.0649821908635
               6.12                 0.1                0.05                   0                   0                   0   -0.00333997376344   -7.0696499546e-09                   0       1.21504310375     0.0623495379334
                6.2                 0.1                0.05                   0                   0                   0   -0.00334143553825  -6.94360318017e-09                   0       1.21530896288     0.0597155552934
