#          distance                 U_x                 U_y                 U_z                   p   wallShearStress_x   wallShearStress_y   wallShearStress_z               yPlus
     0.012293587357       1.06747571771  -0.000590208737309  -2.67473996763e-20    0.00106581018571                   0                   0                   0                   0
    0.0197649214991       1.06449575885   -0.00090020940774   -3.9793114276e-20    0.00106790055629                   0                   0                   0                   0
    0.0266659751105       1.06065656849    -0.0011503872174   1.11994728605e-20     0.0010672029801                   0                   0                   0                   0
    0.0330402772153       1.05605146984   -0.00135204555348  -3.44772912828e-20     0.0010653483873                   0                   0                   0                   0
    0.0389280343044       1.05076307989   -0.00151123255118  -1.42548139083e-21    0.00106381677179                   0                   0                   0                   0
    0.0443663839418       1.04485570284   -0.00163151517192   5.65005526352e-20    0.00106374674122                   0                   0                   0                   0
     0.049389629013       1.03837906568   -0.00171871023702   4.52563387049e-20    0.00106217759081                   0                   0                   0                   0
    0.0540294540938       1.03137066832   -0.00177795523377   3.22801982995e-20    0.00105623807382                   0                   0                   0                   0
    0.0583151253034       1.02385797185   -0.00181077933317  -3.12826453277e-20    0.00105351413238                   0                   0                   0                   0
    0.0622736749032       1.01585931092   -0.00181896148812    -2.185571771e-20    0.00105749956303                   0                   0                   0                   0
    0.0659300718053       1.00738065332   -0.00180557297307                   0     0.0010543408727                   0                   0                   0                   0
     0.069307379066      0.998415618935   -0.00177703680217                   0     0.0010474779672                   0                   0                   0                   0
    0.0724268993585      0.988947055912   -0.00173945540576                   0    0.00104313475884                   0                   0                   0                   0
    0.0753083093411      0.978944725498   -0.00168369575478   -4.5254813187e-20    0.00103977165206                   0                   0                   0                   0
    0.0779697837697      0.968361143653   -0.00160784140591    -6.408888377e-20    0.00105624555275                   0                   0                   0                   0
    0.0804281101364      0.957127759289   -0.00153709865268   6.84876018883e-20    0.00104988838179                   0                   0                   0                   0
    0.0826987945589      0.945149364143   -0.00146423001685   4.65290059823e-20    0.00100620894896                   0                   0                   0                   0
    0.0847961595858      0.932294298689   -0.00136423051144                   0    0.00103249077196                   0                   0                   0                   0
     0.086733434538      0.918382075031   -0.00127461236562                   0    0.00109644303376                   0                   0                   0                   0
    0.0885228389537      0.903162923443   -0.00117709815644                   0   0.000974600983937                   0                   0                   0                   0
    0.0901756596643      0.886283456914   -0.00106898591547                   0    0.00102805586878                   0                   0                   0                   0
    0.0917023219868      0.867233309982  -0.000980382350281                   0    0.00106366326572                   0                   0                   0                   0
    0.0931124554828      0.845244328711  -0.000861511161213                   0    0.00100756017924                   0                   0                   0                   0
    0.0944149546978       0.81909994002  -0.000736950842722   1.14449386632e-19    0.00102260122391                   0                   0                   0                   0
    0.0956180352643      0.786727862768  -0.000637562358873   1.29836664422e-19    0.00103284100152                   0                   0                   0                   0
    0.0967292857223      0.744192215438  -0.000509101208391  -2.52038348476e-19     0.0010109738685                   0                   0                   0                   0
    0.0977557153855      0.682486461768  -0.000369970791981  -1.49925631687e-19    0.00102746752659                   0                   0                   0                   0
    0.0987037985523      0.569694433927  -0.000235498816029                   0    0.00101620202915                   0                   0                   0                   0
    0.0995795153436      0.354471165123  -8.95557158836e-05                   0     0.0030194756214   -0.00358712127562   1.17330137023e-06                   0      0.559341452661
