#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z               k             nut           omega
   3.113662e-05    -0.020615258   4.0381032e-07  -3.3496313e-22       4488.5362     0.019013995   8.7925042e-20   8.6657037e-13   2.8042485e-18  -8.4543041e-35      0.14125405   3.7755966e-07   -1.994125e-23     0.013676317   8.1303026e-09       4021291.9
  5.3394177e-05    -0.035179154    1.087905e-06   1.5687409e-22       4482.8453     0.034575974   9.1319647e-19   1.8975399e-13  -3.3028202e-19  -3.2300302e-35      0.24119798   9.9224083e-07  -4.5248398e-24     0.011969922   2.2378822e-08       863213.74
  7.7022295e-05    -0.050590468   2.2172052e-06   1.1833585e-21       4471.6017     0.050254841    3.426799e-19  -5.5191428e-13  -7.2231241e-18   1.9289494e-35      0.34711268   2.0076974e-06   2.3367441e-23     0.013320819   5.4395778e-08       332237.19
  0.00010210537    -0.066836153   3.8690425e-06   1.5823934e-21       4450.1969     0.066602641  -6.8679852e-19  -2.3066023e-13  -1.4625994e-18   1.0662657e-34      0.45916265   3.4894167e-06   7.0759727e-24     0.016226083   1.1972782e-07       167498.93
  0.00012873299    -0.083845465   6.1175452e-06   7.9192259e-22       4412.2854     0.083585874  -4.4643061e-20   2.6933698e-13   4.5592722e-18  -1.4247421e-35      0.57735087    5.506622e-06  -1.2754938e-23     0.020315497   2.4171811e-07       98088.782
  0.00015700027     -0.10146559   9.0457458e-06  -1.5271703e-22       4350.0932      0.10118629   1.5418263e-19  -9.7153133e-14  -3.8553557e-18  -1.3183753e-34      0.70142857     8.13928e-06   9.9330737e-24     0.025458529   4.5208602e-07       63239.978
  0.00018700818       -0.119448   1.2734933e-05  -2.3125802e-21       4255.6361      0.11917028   -7.567945e-19   9.7959683e-15   2.7173046e-18  -1.5438474e-35      0.83080763   1.1471327e-05    -8.74818e-24     0.031589204   7.8999085e-07       43684.973
  0.00021886389     -0.13746027   1.7254889e-05  -2.3441543e-21       4122.6926      0.13719619  -3.8139137e-19    3.865539e-13   1.3832016e-17  -7.5056456e-35       0.9645098   1.5585727e-05  -3.9922055e-23     0.038647656   1.2991183e-06       31840.483
  0.00025268119     -0.15513048   2.2654315e-05   2.8784267e-21       3948.9315       0.1548861   1.4351453e-19   2.7604009e-13   9.5747226e-18  -8.6092431e-35       1.1011896   2.0560656e-05  -2.7700761e-23     0.046553039    2.023295e-06       24246.504
  0.00028858087     -0.17211364   2.8952565e-05   4.1499989e-21       3737.1994      0.17189101   6.5728272e-20   1.9966131e-13   8.9705491e-18   4.5374831e-35       1.2392469   2.6466995e-05  -2.9819981e-23     0.055190749    3.002203e-06       19146.818
  0.00032669115      -0.1881527   3.6134867e-05  -1.1669291e-21       3495.2341      0.18794887   9.6790747e-19   1.4093949e-13   6.6969131e-18  -1.8113324e-35       1.3770055   3.3367933e-05   -2.242579e-23     0.064409513   4.2688529e-06       15578.217
  0.00036714817     -0.20310957   4.4152203e-05  -4.1861755e-21       3233.9318      0.20291876   1.4342091e-18  -1.6498755e-13  -1.2396996e-17   -4.711262e-35       1.5129023   4.1320774e-05   5.3444514e-23     0.074025291   5.8492313e-06       12982.865
  0.00041009642     -0.21696274   5.2925551e-05  -7.9507035e-22       2964.9961      0.21678776  -6.3124774e-19  -3.1937148e-13  -2.2077988e-17   6.2751684e-37       1.6456336   5.0380484e-05   9.1901981e-23     0.083828149   7.7629878e-06       11025.662
  0.00045568931     -0.22978112   6.2351013e-05   2.6890493e-21       2698.8237      0.22964025  -2.4768504e-18  -6.6591816e-15   2.8031589e-18  -1.0995785e-34       1.7742305    6.060433e-05  -2.0634758e-23     0.093609106    1.002592e-05       9500.2569
  0.00050408968     -0.24169048   7.2305273e-05   1.1561916e-22       2443.2447      0.24153935  -6.7398798e-19    2.874945e-13   2.7958109e-17  -7.3550753e-35       1.8980561   7.2055239e-05  -1.3858548e-22      0.10320598   1.2654779e-05       8277.1596
  0.00055547043     -0.25284691    8.265649e-05  -2.2623207e-21        2204.105      0.25262608   1.5815373e-18   1.4118151e-13   1.3257437e-17   4.4373652e-35       2.0167549   8.4796415e-05  -6.4332562e-23      0.11251284   1.5668866e-05       7273.6643
  0.00061001506     -0.26360189   9.3209392e-05   9.9593236e-22       1986.3243      0.26340051   4.1651677e-19  -4.1475057e-14  -5.3087876e-18  -5.0946787e-35        2.130283   9.8908215e-05   2.9136554e-23      0.12145727   1.9026549e-05       6435.2497
   0.0006679184     -0.27447043   0.00010366065   2.2186176e-21       1791.6392      0.27435098  -8.3955224e-19   2.5882973e-14    5.436089e-18  -1.8580678e-35       2.2389304   0.00011451595  -3.6994359e-23      0.12998958   2.2671719e-05       5723.8151
  0.00072938728     -0.28553791    0.0001136711  -5.0371676e-21       1616.7517      0.28542957   2.8893254e-19   6.3096446e-14   1.0710707e-17   2.6099433e-35       2.3430389    0.0001317681  -6.7537669e-23      0.13806121    2.669109e-05       5111.9484
  0.00079464125      -0.2964529   0.00012287372  -6.7154379e-21       1457.3532      0.29632097   9.0041224e-19  -3.4669441e-15  -1.4093364e-18  -1.2011057e-35       2.4427331    0.0001508038   1.2102001e-23      0.14559487    3.122187e-05       4580.5214
  0.00086391338     -0.30706039   0.00013085296   3.5035967e-22        1312.007      0.30690697   8.6756335e-19  -3.0229362e-14  -6.7777227e-18  -2.7958752e-35       2.5380412   0.00017175402   4.9204454e-23      0.15247909   3.6310962e-05       4116.2089
   0.0009374511     -0.31749511   0.00013717139   8.7041404e-22       1180.9798        0.317327   1.2548356e-18  -6.0437896e-14  -1.7766982e-17  -4.9152521e-35       2.6290889   0.00019476241   1.4216723e-22      0.15862094   4.1946844e-05       3709.0808
   0.0010155171     -0.32796402   0.00014133845   1.7226513e-21       1064.1549      0.32779591  -1.8669066e-19  -9.5961206e-14  -2.9603276e-17  -1.7246308e-35       2.7161217   0.00021999983   2.4084965e-22      0.16401236   4.8110739e-05       3351.1898
   0.0010983902     -0.33867406   0.00014275921   5.1939134e-21       960.66292      0.33850532  -2.3315868e-18  -3.6455066e-14  -1.0534148e-17    9.396844e-36       2.7994504   0.00024766645   8.2789749e-23      0.16870756   5.4792271e-05       3035.9141
   0.0011863663     -0.34981784   0.00014070004   4.2029487e-21       869.25671      0.34964423  -1.6426183e-18   4.2037535e-14   1.8182713e-17  -2.8364012e-35       2.8794062   0.00027799582  -1.6845293e-22      0.17277218   6.1983011e-05        2757.636
