#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z               k             nut           omega
   3.113662e-05     0.014666967   1.6498512e-05  -1.0149951e-21        4567.436    -0.013376168   2.2890674e-19  -4.4944223e-13   5.9804503e-19   2.7730499e-35       0.1437687  -2.6013263e-07  -4.9912829e-24     0.013687882   8.1437712e-09       4021293.7
  5.3394177e-05     0.025437366   4.4118123e-05  -2.6440268e-21       4561.5819    -0.024946015   4.8691505e-19   9.8021076e-14  -1.8339745e-18   4.5634944e-35      0.24547063  -6.9945978e-07   7.4853491e-24     0.011994755    2.244199e-08       863218.86
  7.7022295e-05     0.036766199   8.9533838e-05  -1.8692008e-21       4550.0568    -0.036471572   1.4384432e-19   4.5045799e-13  -4.5322484e-18    8.406517e-36      0.35324671  -1.4323062e-06   1.6867806e-23     0.013363987   5.4601442e-08       332248.01
  0.00010210537     0.048549742   0.00015574692   2.5121999e-22        4528.154    -0.048339274  -3.9770197e-19   4.1744884e-13  -4.2944483e-18   -3.487498e-35      0.46726333  -2.5049998e-06   1.3226825e-23     0.016292622   1.2025248e-07       167517.85
  0.00012873299     0.060554515   0.00024557313   3.8995546e-22       4489.4048    -0.060324459  -6.4378056e-19  -1.1453999e-13   2.6159062e-18   5.9140252e-36      0.58752193   -3.961509e-06  -5.1261111e-24     0.020410529   2.4283332e-07       98117.976
  0.00015700027     0.072362285   0.00036203309   1.0424015e-22         4425.91    -0.072117454  -1.9133147e-19  -5.7478032e-13   9.6083853e-18   3.1999208e-35      0.71376736  -5.8460742e-06  -2.1964196e-23     0.025587322   4.5411716e-07       63281.073
  0.00018700818     0.083335136   0.00050783386   1.1181549e-21       4329.6032    -0.083093224   3.7445815e-19  -1.8544128e-13   4.7597767e-18  -4.7692302e-36      0.84539973  -8.1918863e-06  -1.3028627e-23     0.031757229   7.9317742e-07       43738.809
  0.00021886389     0.092632676   0.00068487332   9.2269599e-22        4194.272    -0.092405558   2.9318694e-19    1.568194e-13  -1.6721159e-18  -8.4142774e-36      0.98142483  -1.1009264e-05   2.1114651e-24     0.038860718   1.3033507e-06       31907.009
  0.00025268119     0.099303164   0.00089378302  -7.6529835e-22       4017.7039    -0.099101168   9.3435414e-21  -7.1767713e-14   3.3075631e-19   1.4286663e-35       1.1204802  -1.4273958e-05   4.2134518e-24     0.046817623   2.0277635e-06       24324.854
  0.00028858087       0.1024346    0.0011335809  -7.6092267e-22       3802.9398     -0.10226861   -9.628142e-20  -8.9462507e-14  -6.7379401e-19  -2.7436046e-36       1.2609518  -1.7917595e-05   2.0508512e-24     0.055514625   3.0050596e-06       19235.541
  0.00032669115      0.10131635    0.0014015178  -1.7462876e-22       3557.9176      -0.1011941   -1.214428e-19   2.3947909e-13  -9.0364609e-18  -1.0666545e-35       1.4011552  -2.1822799e-05  -3.0865736e-24     0.064802541   4.2669841e-06        15675.59
  0.00036714817     0.095553551     0.001693055  -1.4682816e-21       3293.6805    -0.095479901  -1.3997483e-19   2.8014658e-13  -8.4381694e-18   -7.432094e-36       1.5395245  -2.5824195e-05  -7.4094143e-24     0.074500225   5.8381533e-06       13087.209
  0.00041009642      0.08509871     0.002002669  -3.2505671e-21       3022.0252    -0.085121346  -6.0653391e-20   9.0632157e-14     6.79062e-19  -1.2769598e-36       1.6747583  -2.9715159e-05  -1.5351261e-23     0.084401196   7.7367584e-06        11135.59
  0.00045568931      0.07015818    0.0023244256  -1.9764965e-21       2753.4411    -0.070491489   6.6236031e-19   3.7480878e-14   2.1092042e-18  -1.7802546e-35       1.8058935  -3.3261053e-05  -1.1912324e-23     0.094294794   9.9762362e-06       9614.8325
  0.00050408968     0.051002811    0.0026516029   3.3538875e-21        2496.207    -0.051441938   1.3937259e-18  -1.0854014e-13   3.4186626e-19  -1.0981816e-34       1.9323064   -3.621257e-05   5.4625124e-23      0.10401082   1.2569334e-05       8395.9557
  0.00055547043     0.026955789    0.0029752588   3.3459598e-21       2257.1601    -0.026900378   2.3419332e-19  -2.5036426e-13   2.7864697e-19  -3.1412603e-35       2.0537004  -3.8229364e-05   1.2958107e-22      0.11344239   1.5508056e-05        7396.453
  0.00061001506   -0.0037940185    0.0032866902  -7.1001773e-21       2041.2306    0.0039113261  -2.0354616e-18   -1.270517e-13   1.8502814e-18   2.3447764e-35       2.1701652  -3.8849758e-05   6.2479248e-23      0.12252659   1.8721091e-05       6561.2809
