#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z               k             nut           omega
   3.113662e-05    -0.020681576  -2.2281208e-07   1.2816542e-21       4422.0272     0.019065961  -2.7721294e-19   2.5256666e-13    3.448136e-19   -4.242981e-35      0.13914365   3.7824551e-07  -2.7732987e-24     0.013637792   8.0884283e-09       4021290.3
  5.3394177e-05    -0.035318812  -5.8721562e-07   3.0373611e-22       4416.4873     0.034710107  -3.0604297e-19   2.8526675e-13   2.1286986e-18   -4.757622e-35      0.23760607   9.9503671e-07  -1.0241526e-23     0.011883757   2.2174591e-08       863209.29
  7.7022295e-05    -0.050807028  -1.1831748e-06   2.8834696e-22       4405.5783     0.050467199   2.8849539e-20   4.0203374e-13   5.1175375e-18   1.5404862e-35      0.34195319   2.0144715e-06  -1.7204801e-23     0.013167753   5.3705607e-08       332228.14
  0.00010210537    -0.067132253  -2.0502612e-06  -6.8031664e-22        4384.851     0.066895381   6.7979434e-19   1.8472516e-13   2.2847377e-18  -7.4413051e-36      0.45235095   3.5023685e-06  -7.5536557e-24     0.015987286   1.1789491e-07       167483.45
  0.00012873299    -0.084221641  -3.2282592e-06  -1.0415949e-21       4348.1683     0.083957944    5.951349e-19  -3.3062201e-13  -7.6022225e-18  -5.4058694e-35      0.56880977   5.5281901e-06   2.0405458e-23     0.019972332   2.3761129e-07       98065.397
  0.00015700027     -0.10191803  -4.7630663e-06   6.6787396e-22       4287.9798      0.10163358  -1.1005207e-19  -3.7262308e-13  -8.5559028e-18   2.4810724e-35      0.69109679    8.172129e-06   2.3069424e-23     0.024992761   4.4399358e-07        63207.88
  0.00018700818      -0.1199652  -6.7030325e-06    7.098859e-22       4196.4717       0.1196813  -1.9614407e-19  -1.6428878e-13  -4.3541816e-18  -1.5164997e-35      0.81864976   1.1518205e-05   1.1848038e-23     0.030983667   7.7561016e-07       43644.221
  0.00021886389     -0.13801849  -9.0966381e-06  -8.1514759e-22       4067.4561      0.13774726  -1.7109414e-19  -1.4122382e-13  -4.1773561e-18   4.9612109e-35      0.95052499   1.5649141e-05   1.1111489e-23     0.037887249   1.2756876e-06       31792.051
  0.00025268119     -0.15568858  -1.1991791e-05  -1.1452313e-21       3898.4483      0.15543633  -1.5641248e-19  -1.2408389e-14  -3.0872228e-20   2.5127284e-35       1.0854158   2.0642292e-05  -1.5177834e-25     0.045625869    1.987849e-06       24192.125
  0.00028858087     -0.17260934  -1.5436195e-05  -1.1876839e-21        3691.976      0.17237888   2.3788852e-20   2.3026455e-16  -4.8457468e-19  -5.8009296e-35       1.2217583   2.6566835e-05   2.1738163e-24     0.054089106    2.951858e-06       19088.647
