#             x      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z               k             nut           omega
   0.0069683205      0.14926524      0.10010493  -5.3997768e-19    -0.061596153      -0.1494438   1.0830751e-20   3.5341426e-18   2.3857578e-18   6.4110953e-36       5.4046141    0.0080307156   2.6897136e-22     0.039877162   0.00018528784       215.21737
   0.0071009754      0.14948441     0.099839256  -2.3878918e-18    -0.061862608     -0.14966326   2.0430476e-20   4.2998659e-19   3.1235334e-19  -7.7746014e-36       5.4046339    0.0080439752   3.0013957e-23     0.039858217   0.00018528078       215.12332
   0.0072350138      0.14970489     0.099570536  -1.9518914e-18    -0.062132122     -0.14988406   4.5323049e-21  -4.7290515e-18  -3.1215135e-18   2.0722878e-35        5.404654    0.0080573373  -3.7218023e-22     0.039839093   0.00018527366       215.02837
   0.0073704501      0.14992671     0.099298731   4.4648233e-19     -0.06240473     -0.15010621  -7.1188325e-21  -6.1956721e-18  -4.0774654e-18  -1.0378964e-35       5.4046742    0.0080708021  -4.9075321e-22     0.039819787   0.00018526646       214.93252
   0.0075072989      0.15014983     0.099023807   2.8321656e-18    -0.062680467     -0.15032969  -1.3518476e-20  -3.0561739e-18  -2.0102963e-18  -4.3519206e-35       5.4046948      0.00808437   -2.423137e-22     0.039800297   0.00018525919       214.83575
   0.0076455748      0.15037426     0.098745729   1.9932336e-18    -0.062959366      -0.1505545  -8.7099652e-21   3.5707841e-18   2.3232243e-18   5.9133364e-35       5.4047156    0.0080980411   2.9300599e-22     0.039780624   0.00018525185       214.73807
   0.0077852928      0.15060002     0.098464463  -1.6876624e-18    -0.063241465     -0.15078062    7.457607e-21   3.6874607e-18   2.3932927e-18   2.5715786e-35       5.4047366    0.0081118158   3.0190528e-22     0.039760764   0.00018524443       214.63945
    0.007926468       0.1508271     0.098179973  -2.1283512e-18    -0.063526796     -0.15100806  -3.4373703e-21  -2.2363744e-18  -1.4536788e-18  -4.3935442e-35       5.4047579    0.0081256941   -1.893745e-22     0.039740716   0.00018523694        214.5399
   0.0080691154       0.1510555     0.097892226   3.4204201e-19    -0.063815395     -0.15123679  -1.3497665e-20  -3.4876914e-18  -2.2549072e-18   3.6960259e-36       5.4047794    0.0081396764  -2.9540483e-22     0.039720479   0.00018522938       214.43941
   0.0082132505      0.15128522     0.097601187   9.4319571e-19    -0.064107296     -0.15146681   3.5146004e-21  -1.0072997e-18  -6.5418586e-19   8.1067662e-37       5.4048012    0.0081537629  -8.5234878e-23     0.039700051   0.00018522175       214.33796
   0.0083588888      0.15151624      0.09730682  -1.5806083e-20    -0.064402535     -0.15169811   7.4539534e-22  -2.7778882e-19   -1.676266e-19   1.1296588e-35       5.4048232    0.0081679536  -2.4354539e-23     0.039679431   0.00018521403       214.23555
    0.008506046       0.1517486     0.097009091  -6.8149487e-20    -0.064701146     -0.15193068  -1.3430119e-20  -1.0398177e-18  -6.4654733e-19  -7.7985531e-36       5.4048455    0.0081822487  -9.3041282e-23     0.039658617   0.00018520624       214.13218
   0.0086547378      0.15198226     0.096707965   7.3585708e-19    -0.065003165      -0.1521645  -9.1597804e-21  -4.8080603e-19  -3.0001693e-19   2.2831113e-37       5.4048681    0.0081966484  -4.3116304e-23     0.039637607   0.00018519838       214.02783
   0.0088049804      0.15221723     0.096403408   7.9986054e-19    -0.065308626     -0.15239956  -6.7627907e-21   1.4135868e-18   8.8608106e-19   1.9191588e-35        5.404891    0.0082111528   1.2958991e-22     0.039616399   0.00018519043       213.92249
   0.0089567898      0.15245347     0.096095383  -7.1771373e-21    -0.065617565     -0.15263585   2.5698455e-21   2.1381521e-18   1.3328677e-18  -7.9989154e-36       5.4049141     0.008225762   1.9732251e-22     0.039594993   0.00018518241       213.81616
   0.0091101825      0.15269097     0.095783855  -5.2125388e-19    -0.065930019     -0.15287336   1.5059495e-20   1.3392931e-18   8.3417982e-19  -1.2641203e-35       5.4049375     0.008240476   1.2501907e-22     0.039573386   0.00018517431       213.70883
   0.0092651749      0.15292971     0.095468787  -5.0778388e-19    -0.066246023     -0.15311206   1.4668515e-20    3.832929e-19   2.3871675e-19   3.8524898e-36       5.4049612    0.0082552949   3.6452001e-23     0.039551577   0.00018516613       213.60049
   0.0094217836      0.15316967     0.095150144    1.045949e-19    -0.066565614     -0.15335195   1.2934464e-21  -3.3956368e-19   -2.025942e-19  -1.2052727e-36       5.4049851    0.0082702188  -3.3295289e-23     0.039529563   0.00018515787       213.49113
   0.0095800257      0.15341081     0.094827889   3.8712258e-19    -0.066888828       -0.153593    -7.88366e-21   7.2841863e-19   4.6216516e-19  -6.2377755e-36       5.4050094    0.0082852476   7.1380317e-23     0.039507345   0.00018514952       213.38075
   0.0097399181       0.1536531     0.094501983  -6.4030772e-19    -0.067215704     -0.15383521   1.4924373e-21    9.087482e-19   5.7323289e-19    7.200445e-36       5.4050339    0.0083003813   8.8379129e-23     0.039484919    0.0001851411       213.26933
    0.009901478      0.15389651     0.094172389  -6.4271628e-19     -0.06754628     -0.15407854  -6.9578233e-21  -1.3658708e-18  -8.2135943e-19  -2.9147769e-36       5.4050588      0.00831562  -1.3840602e-22     0.039462284   0.00018513259       213.15687
    0.010064723      0.15414105     0.093839067   2.6928634e-19    -0.067880595     -0.15432299   -5.183616e-21  -1.1509527e-18  -7.0369881e-19   5.9438798e-36       5.4050839    0.0083309634  -1.1572984e-22     0.039439438     0.000185124       213.04336
     0.01022967      0.15438665     0.093501979   5.2143453e-20    -0.068218688     -0.15456854   9.1784716e-21  -4.7124596e-19  -3.0888955e-19   1.6820112e-35       5.4051093    0.0083464116  -4.8020541e-23      0.03941638   0.00018511532       212.92878
    0.010396337      0.15463327     0.093161085   6.2586244e-19    -0.068560598     -0.15481516   3.7306803e-21  -9.6572145e-19  -6.0375735e-19  -8.6714809e-36       5.4051351    0.0083619644  -1.0039848e-22     0.039393108   0.00018510656       212.81314
    0.010564743      0.15488089     0.092816346   1.7949354e-18    -0.068906367     -0.15506283   1.0872181e-20   1.5491776e-18   9.1823382e-19   1.2597285e-35       5.4051612    0.0083776217   1.6681143e-22      0.03936962   0.00018509771       212.69642
    0.010734905      0.15512947     0.092467719   5.0767724e-19    -0.069256034     -0.15531153   2.3160292e-20    4.728228e-18   2.8140605e-18   2.7952148e-35       5.4051875    0.0083933833   5.0977413e-22     0.039345914   0.00018508877       212.57861
    0.010906842        0.155379     0.092115165  -1.7581543e-18    -0.069609642     -0.15556125    2.109505e-20   3.0656062e-18   1.8230477e-18    -2.95594e-35       5.4052142     0.008409249   3.3083766e-22      0.03932199   0.00018507975        212.4597
    0.011080571      0.15562946     0.091758643  -1.4222155e-18    -0.069967229     -0.15581194   1.8055816e-20  -9.2919012e-19  -5.4894255e-19  -2.7313541e-35       5.4052412    0.0084252185  -1.0456552e-22     0.039297844   0.00018507064        212.3397
    0.011256113      0.15588081     0.091398114   3.4824453e-20    -0.070328836      -0.1560636    1.138531e-20  -1.4410798e-18  -8.6167851e-19  -6.2477391e-36       5.4052686    0.0084412918  -1.5800203e-22     0.039273475   0.00018506144       212.21857
    0.011433485      0.15613304     0.091033534  -4.3211708e-19    -0.070694506     -0.15631618   4.1441696e-21  -7.8963381e-19   -4.603537e-19   1.2105659e-35       5.4052962    0.0084574683  -8.9272061e-23     0.039248882   0.00018505215       212.09633
    0.011612707      0.15638614     0.090664864  -8.7731025e-19     -0.07106428     -0.15656968  -5.9041797e-21  -2.7607543e-18  -1.5864257e-18   4.9216509e-35       5.4053242    0.0084737478  -3.2015326e-22     0.039224062   0.00018504276       211.97296
    0.011793798      0.15664012     0.090292063   7.6292684e-19    -0.071438198     -0.15682405  -3.5845944e-20  -3.4748003e-18  -1.9993226e-18   5.5947896e-36       5.4053526      0.00849013  -4.0371386e-22     0.039199015   0.00018503329       211.84844
    0.011976778      0.15689493     0.089915093   1.6337892e-18    -0.071816298     -0.15707928  -4.4653654e-20  -2.9868339e-19  -1.6586758e-19  -2.8646125e-35       5.4053813    0.0085066145  -3.2805847e-23     0.039173737   0.00018502373       211.72277
    0.012161666      0.15715056     0.089533913   1.3252007e-20    -0.072198621     -0.15733532   4.6826283e-21   1.6419319e-18   9.4682183e-19   5.6940008e-36       5.4054103    0.0085232008   1.9606276e-22     0.039148228   0.00018501407       211.59595
    0.012348482      0.15740702     0.089148486  -7.8716609e-19    -0.072585205     -0.15759216   2.7482634e-20  -2.8429634e-19  -1.6405908e-19  -7.1572225e-36       5.4054397    0.0085398885  -3.5298995e-23     0.039122485   0.00018500431       211.46796
    0.012537247      0.15766429     0.088758773   6.6781145e-19     -0.07297609     -0.15784975  -1.7331236e-20  -8.0353043e-19  -4.7010199e-19   1.8638518e-36       5.4054694    0.0085566771  -9.6836456e-23     0.039096507   0.00018499446       211.33879
     0.01272798      0.15792235     0.088364738   1.0995872e-18    -0.073371311     -0.15810806  -3.2704298e-20   1.7913689e-18   9.9230929e-19   3.6035049e-35       5.4054995    0.0085735661   2.2408451e-22     0.039070292   0.00018498452       211.20844
    0.012920702      0.15818117     0.087966342  -6.9033562e-19    -0.073770907     -0.15836707   -7.418645e-21   2.5565762e-18   1.4264801e-18  -1.6211873e-35         5.40553    0.0085905548   3.1971384e-22     0.039043837   0.00018497448       211.07689
    0.013115435       0.1584407     0.087563551    -1.55773e-18    -0.074174915     -0.15862673   1.1426297e-20  -3.8105049e-19  -2.0764413e-19  -1.1853866e-35       5.4055608    0.0086076428   -5.170633e-23     0.039017142   0.00018496434       210.94413
    0.013312198      0.15870091     0.087156328   -9.081099e-20    -0.074583373       -0.158887   1.7596705e-20  -2.2216834e-18  -1.2356785e-18   7.7049554e-37        5.405592    0.0086248292  -2.8626133e-22     0.038990204    0.0001849541       210.81016
    0.013511013      0.15896176     0.086744634   9.5980493e-19    -0.074996319     -0.15914786   7.5848893e-21  -6.2084561e-19   -3.542655e-19  -9.3713563e-36       5.4056236    0.0086421135  -7.8637474e-23     0.038963022   0.00018494376       210.67497
    0.013711901       0.1592232     0.086328426   5.0005977e-19    -0.075413792     -0.15940926   2.2322304e-21   7.2360638e-19   3.9745731e-19   2.7089092e-35       5.4056555    0.0086594949   9.6915803e-23     0.038935593   0.00018493332       210.53854
    0.013914885       0.1594852     0.085907667  -2.1739393e-19    -0.075835828     -0.15967115   1.1775338e-20   8.8984583e-19   4.9414927e-19   7.2824606e-36       5.4056879    0.0086769727   1.1938711e-22     0.038907916   0.00018492278       210.40088
    0.014119985      0.15974776     0.085482325  -7.8387938e-19    -0.076262464     -0.15993351    6.902042e-21   4.6385667e-20   3.5951831e-20  -2.0895072e-35       5.4057206     0.008694546   4.5576762e-24     0.038879989   0.00018491214       210.26195
    0.014327225      0.16001084     0.085052362  -3.1918363e-19    -0.076693739     -0.16019628  -2.6318199e-20  -1.4797322e-18  -7.8482782e-19    4.315675e-36       5.4057537    0.0087122139  -2.0623945e-22      0.03885181    0.0001849014       210.12177
    0.014536626      0.16027435     0.084617741   8.0734921e-19    -0.077129685     -0.16045942  -3.9720586e-20  -8.8570189e-19  -4.7447301e-19  -7.7453549e-36       5.4057872    0.0087299756  -1.2299092e-22     0.038823377   0.00018489055       209.98032
     0.01474821      0.16053819     0.084178426   4.3796842e-19    -0.077570341     -0.16072289  -6.5565963e-21    1.345953e-18   6.9945104e-19  -1.7398041e-35       5.4058212    0.0087478301   1.3893382e-22     0.038794688    0.0001848796       209.83758
    0.014962002      0.16080248     0.083734379  -1.0084672e-18    -0.078015746     -0.16098664   9.6939333e-21   1.2961332e-18   6.8681098e-19   1.7184721e-36       5.4058555    0.0087657764    5.687758e-23     0.038765742   0.00018486854       209.69356
    0.015178023      0.16106706      0.08328557  -8.5448971e-19    -0.078465932     -0.16125061  -2.6441241e-20   -1.428389e-18  -7.1449817e-19  -2.4200269e-35       5.4058903    0.0087838135  -3.0288833e-22     0.038736535   0.00018485737       209.54823
    0.015396296      0.16133154     0.082831957   6.6281602e-19    -0.078920937     -0.16151477    -5.04016e-20  -1.9745206e-18  -1.0097986e-18  -2.5858851e-35       5.4059255    0.0088019402  -3.0754415e-22     0.038707068   0.00018484609       209.40159
    0.015616846      0.16159602     0.082373484   7.2727654e-19    -0.079380816     -0.16177906  -3.6485319e-21  -3.3768951e-20   -2.347395e-20   2.3586081e-36       5.4059611    0.0088201553  -2.9673906e-24     0.038677337   0.00018483471       209.25364
    0.015839697      0.16186059      0.08191012  -1.1783347e-19    -0.079845604     -0.16204343   5.4665855e-20   7.5875766e-20   3.8339063e-20   3.7992054e-36       5.4059971    0.0088384578   1.0562898e-23      0.03864734   0.00018482322       209.10435
    0.016064871      0.16212507      0.08144183    2.437383e-19    -0.080315334     -0.16230782    4.103557e-20  -3.8609087e-19  -2.0393136e-19  -1.0576419e-36       5.4060336    0.0088568462  -5.7682903e-23     0.038617076   0.00018481161       208.95373
    0.016292394      0.16238932     0.080968575   8.9871898e-19    -0.080790048     -0.16257218  -7.1489348e-21   7.9358247e-19   3.8372013e-19   2.1130665e-36       5.4060705    0.0088753193   1.2568994e-22     0.038586543    0.0001847999       208.80175
    0.016522289      0.16265329     0.080490313   4.9124916e-19    -0.081269785     -0.16283645  -1.9688188e-20   2.2422584e-18   1.1084119e-18   5.8358229e-36       5.4061079    0.0088938757   3.5347605e-22     0.038555739   0.00018478807       208.64841
    0.016754582      0.16291694     0.080007005  -5.9888654e-19    -0.081754586     -0.16310058  -1.5982736e-21   2.1896802e-18   1.0805523e-18  -4.0658582e-36       5.4061457     0.008912514   3.4767785e-22     0.038524662   0.00018477613       208.49371
    0.016989298      0.16318032     0.079518612  -1.1540642e-18     -0.08224449      -0.1633645   1.6447252e-20   4.3851425e-19   2.2000188e-19   -3.037511e-36       5.4061839    0.0089312327   6.8358963e-23     0.038493309   0.00018476407       208.33763
    0.017226461      0.16344345     0.079025098  -6.0368011e-19    -0.082739533     -0.16362815   3.3562561e-20  -1.1990241e-18  -5.8441116e-19   3.1265927e-37       5.4062227    0.0089500301  -1.9657915e-22      0.03846168    0.0001847519       208.18015
    0.017466098      0.16370623     0.078526433   2.9509072e-19    -0.083239747     -0.16389147   2.4667284e-20  -1.3048586e-18  -6.4060199e-19  -3.4371094e-36       5.4062619    0.0089689047  -2.1327662e-22     0.038429772   0.00018473961       208.02128
    0.017708234      0.16396856     0.078022583   3.2451356e-19    -0.083745166     -0.16415439  -5.7392638e-21  -3.1417629e-19  -1.5103696e-19   1.0618357e-35       5.4063015    0.0089878549  -5.1079111e-23     0.038397582   0.00018472721         207.861
    0.017952896      0.16423042     0.077513514   2.0316702e-20    -0.084255822     -0.16441685  -1.9203667e-20  -3.4631073e-19  -1.5238619e-19   2.8410416e-36       5.4063417    0.0090068787  -6.0532321e-23      0.03836511   0.00018471468       207.69929
    0.018200108      0.16449181     0.076999198   4.6447448e-19    -0.084771745     -0.16467877  -2.9756931e-20  -2.4390997e-19  -1.1179797e-19  -7.2739788e-36       5.4063823    0.0090259745  -4.1403635e-23     0.038332353   0.00018470204       207.53616
      0.0184499      0.16475266     0.076479611   4.5447145e-19    -0.085292959      -0.1649401  -1.8427671e-20   9.9898114e-19   4.6212949e-19  -3.1305085e-36       5.4064234    0.0090451404   1.7455965e-22     0.038299309   0.00018468927       207.37159
    0.018702296      0.16501293     0.075954726   3.2098334e-21    -0.085819491     -0.16520074   1.2641521e-20   1.0449387e-18   4.7993417e-19    4.902541e-36        5.406465    0.0090643743   1.8489913e-22     0.038265976   0.00018467638       207.20557
    0.018957324       0.1652726      0.07542452  -2.4979358e-19    -0.086351364     -0.16546064   3.2407026e-20   9.7882831e-19   4.4373404e-19   4.8844101e-36       5.4065071    0.0090836743   1.7714986e-22     0.038232352   0.00018466337       207.03808
    0.019215012      0.16553168      0.07488897   -8.431619e-19    -0.086888604     -0.16571971    2.565108e-20   3.0314977e-19   1.3619051e-19  -5.8797387e-36       5.4065498    0.0091030383   5.3617161e-23     0.038198435   0.00018465024       206.86913
    0.019475387      0.16579012     0.074348055   -6.438394e-19    -0.087431229     -0.16597788  -2.7012521e-20  -1.4375406e-18   -6.455897e-19    1.095304e-35       5.4065929    0.0091224641  -2.6570144e-22     0.038164224   0.00018463698       206.69869
    0.019738478      0.16604785     0.073801756   3.3162778e-19     -0.08797926     -0.16623507  -4.7113845e-20  -1.5001868e-18  -6.6601151e-19  -1.8465783e-37       5.4066365    0.0091419495   -2.788222e-22     0.038129716   0.00018462359       206.52677
    0.020004313      0.16630466     0.073250058   5.7577299e-19    -0.088532715      -0.1664912  -1.2755945e-20  -4.5513429e-19  -1.9882764e-19  -1.1109916e-35       5.4066807    0.0091614923  -8.4889584e-23     0.038094909   0.00018461008       206.35334
     0.02027292      0.16656039      0.07269294   2.8521424e-19    -0.089091612     -0.16674619   7.8917478e-21   1.4928025e-19   6.5036508e-20   7.3814023e-36       5.4067254    0.0091810899   2.8546397e-23     0.038059801   0.00018459644        206.1784
    0.020544328      0.16681493     0.072130378   1.2689723e-19    -0.089655972     -0.16699994   1.4396588e-20    3.497936e-19    1.461587e-19  -8.6877529e-37       5.4067706      0.00920074   6.7759808e-23      0.03802439   0.00018458267       206.00194
    0.020818567      0.16706824     0.071562368  -8.5223055e-21    -0.090225812     -0.16725238   6.6099459e-21   4.9714556e-19   2.0810365e-19  -4.3680153e-36       5.4068164    0.0092204401   9.8241008e-23     0.037988675   0.00018456877       205.82395
    0.021095666      0.16732018     0.070988898  -1.7219748e-19    -0.090801149     -0.16750342    2.664574e-21   3.1476853e-19    1.384472e-19   1.3378299e-35       5.4068628    0.0092401874   6.1514575e-23     0.037952652   0.00018455474       205.64441
    0.021375655      0.16757061     0.070409937  -2.8006321e-20    -0.091382001     -0.16775297   6.3261029e-22   5.5208386e-21   7.7484257e-21   4.8005681e-36       5.4069096    0.0092599795   1.1686975e-24     0.037916321   0.00018454057       205.46333
    0.021658563      0.16781947     0.069825453  -8.0666093e-20    -0.091968388     -0.16800094  -9.3905654e-21   2.3263655e-19   9.8614963e-20  -1.5088064e-35       5.4069571    0.0092798133   4.8422673e-23     0.037879679   0.00018452628       205.28067
    0.021944423      0.16806668     0.069235436  -4.7144871e-19    -0.092560328     -0.16824724  -1.1963006e-20  -2.2208459e-19  -8.7224922e-20   3.5797645e-36       5.4070051    0.0092996862  -4.8568257e-23     0.037842725   0.00018451184       205.09645
    0.022233263      0.16831205     0.068639876   1.3308931e-19    -0.093157838     -0.16849177  -2.3754867e-20  -1.0757897e-18  -4.3832732e-19   6.7855583e-36       5.4070536    0.0093195952  -2.2629061e-22     0.037805455   0.00018449727       204.91064
    0.022525116      0.16855535     0.068038751    9.984506e-19    -0.093760933     -0.16873443  -2.0841084e-20   1.7075789e-19   6.3986156e-20  -4.8633092e-36       5.4071028    0.0093395372   3.8279327e-23     0.037767869   0.00018448257       204.72323
    0.022820012       0.1687964     0.067432043  -1.2153526e-19    -0.094369631     -0.16897513   2.2799092e-20   1.7016016e-18   6.8015985e-19  -2.7907915e-36       5.4071525    0.0093595091   3.6332726e-22     0.037729964   0.00018446772       204.53422
    0.023117984      0.16903507     0.066819734  -1.3747684e-18    -0.094983948     -0.16921377   2.7139344e-20  -2.0013504e-19  -7.2516169e-20  -6.1438927e-37       5.4072029    0.0093795077  -4.7615129e-23     0.037691738   0.00018445274        204.3436
    0.023419063      0.16927135     0.066201811  -5.4496748e-20    -0.095603899     -0.16945025  -4.3495605e-20  -2.1101702e-18   -8.253028e-19     4.72579e-36       5.4072538    0.0093995297  -4.6259011e-22     0.037653189   0.00018443761       204.15135
    0.023723283      0.16950524     0.065578268    1.050638e-18    -0.096229495     -0.16968446  -5.5126805e-20  -3.0510422e-19  -1.1976308e-19  -4.7490897e-36       5.4073053    0.0094195717  -6.5635478e-23     0.037614315   0.00018442234       203.95746
    0.024030675      0.16973666     0.064949101   1.7081223e-19     -0.09686074     -0.16991629   8.1875938e-21   8.1001049e-19   3.2004262e-19   1.3255315e-36       5.4073575    0.0094396302   1.7964023e-22     0.037575114   0.00018440693       203.76193
    0.024341273      0.16996557     0.064314307   -2.556646e-19    -0.097497642     -0.17014564   3.1000805e-20   1.5069609e-19   6.5693285e-20   3.1469012e-36       5.4074102    0.0094597017   3.2954158e-23     0.037535585   0.00018439138       203.56474
     0.02465511      0.17019193      0.06367388  -3.7230767e-20    -0.098140202      -0.1703724   2.5208341e-20   9.7123956e-20   3.8188199e-20  -6.1200913e-36       5.4074636    0.0094797824    2.090648e-23     0.037495724   0.00018437568       203.36588
     0.02497222      0.17041566     0.063027829   3.6318505e-19    -0.098788417     -0.17059646   1.4511303e-20   4.2546403e-20   1.4867501e-20    4.896313e-36       5.4075176    0.0094998686   9.9081416e-24     0.037455531   0.00018435983       203.16535
    0.025292637      0.17063657     0.062376163   4.1676812e-19    -0.099442277      -0.1708177   1.4943961e-20   1.0850515e-18   3.9632989e-19   5.9223223e-36       5.4075722    0.0095199564   2.5924855e-22     0.037415003   0.00018434384       202.96313
    0.025616396      0.17085449     0.061718884  -7.1834836e-19     -0.10010177       -0.171036   3.8521686e-20   1.1578084e-18   4.2590787e-19   -7.313659e-36       5.4076275    0.0095400418   2.7383908e-22     0.037374139    0.0001843277        202.7592
    0.025943531      0.17106934     0.061056002  -8.9120718e-19     -0.10076689     -0.17125125   1.9553811e-20  -9.0285898e-19  -3.2071212e-19   1.2368933e-36       5.4076834    0.0095601208  -2.1982544e-22     0.037332935    0.0001843114       202.55357
    0.026274078      0.17128114     0.060387537   1.7258669e-19     -0.10143762     -0.17146333  -1.3317915e-20   -1.258393e-18  -4.4963171e-19   3.9572613e-36         5.40774    0.0095801892  -3.0501071e-22     0.037291391   0.00018429496       202.34623
    0.026608073      0.17148992      0.05971352   3.4974827e-19     -0.10211393     -0.17167212  -1.3347284e-20  -4.0488739e-19  -1.4337296e-19  -2.8992258e-36       5.4077972    0.0096002428  -9.8808975e-23     0.037249503   0.00018427836       202.13715
     0.02694555      0.17169564      0.05903398   -1.127362e-19      -0.1027958     -0.17187749   -7.876047e-21   -2.934118e-19  -1.0143901e-19   3.3998647e-36       5.4078551    0.0096202771  -7.4170767e-23     0.037207272   0.00018426161       201.92633
    0.027286547      0.17189817     0.058348953    -6.82359e-20     -0.10348319     -0.17207932  -7.3815312e-21  -6.9951491e-19  -2.3728093e-19  -7.1182443e-37       5.4079137    0.0096402878  -1.7893887e-22     0.037164693    0.0001842447       201.71376
      0.0276311      0.17209735      0.05765847   3.7368381e-19     -0.10417607     -0.17227749   3.1579938e-24  -4.6232292e-19  -1.5543483e-19  -2.1992627e-36        5.407973    0.0096602702  -1.1753361e-22     0.037121766   0.00018422764       201.49943
    0.027979247      0.17229296     0.056962564   6.4755782e-19     -0.10487441     -0.17247186   6.3718041e-21   3.1776076e-19   1.0452729e-19    3.692797e-36       5.4080329    0.0096802197    8.447781e-23     0.037078488   0.00018421042       201.28333
    0.028331025      0.17248475     0.056261268   6.7612149e-19     -0.10557816     -0.17266232  -7.9248427e-21   1.2740014e-18   4.1353039e-19   4.2570247e-36       5.4080935    0.0097001315    3.372189e-22     0.037034857   0.00018419304       201.06545
    0.028686471      0.17267247     0.055554619   1.1026433e-20     -0.10628731     -0.17284872   7.2860275e-21   2.1096048e-18   6.7780021e-19  -2.0544701e-36       5.4081549    0.0097200009   5.6008375e-22     0.036990872    0.0001841755       200.84578
    0.029045624      0.17285587     0.054842648  -5.9462826e-19     -0.10700179     -0.17303094   1.9649963e-20    1.256433e-18   3.9829109e-19  -2.6278441e-36       5.4082169    0.0097398227   3.3675286e-22     0.036946531   0.00018415779        200.6243
    0.029408522      0.17303492     0.054125387   -3.595009e-19     -0.10772159     -0.17320885  -1.7757316e-20   4.7899628e-19   1.4966304e-19  -2.3310539e-36       5.4082797     0.009759592   1.3359106e-22     0.036901831   0.00018413993       200.40102
    0.029775206      0.17320963     0.053402894  -5.9795118e-19     -0.10844666     -0.17338231  -1.9283446e-20   2.8365288e-19   9.0362923e-20   4.3690722e-36       5.4083432    0.0097793035   7.6179866e-23     0.036856771    0.0001841219       200.17591
    0.030145713      0.17337986     0.052675217  -9.1162834e-19     -0.10917695     -0.17355119   2.8260976e-20  -1.1173445e-18  -3.3797823e-19   8.7767672e-36       5.4084074     0.009798952  -3.1635407e-22     0.036811349   0.00018410371       199.94897
    0.030520085      0.17354544     0.051942419   1.9842393e-20     -0.10991242     -0.17371535   4.3383724e-20   -2.128542e-18  -6.3692902e-19  -7.7944838e-36       5.4084723     0.009818532  -5.9915333e-22     0.036765562   0.00018408535       199.72019
     0.03089836      0.17370609     0.051204534   1.0169941e-18     -0.11065301     -0.17387465   4.4187818e-21  -1.0276155e-18  -3.0773378e-19   1.4621672e-36        5.408538    0.0098380382  -2.8881457e-22      0.03671941   0.00018406682       199.48955
    0.031280581      0.17386147     0.050461571   4.9425782e-19     -0.11139868     -0.17402896   -1.868263e-20   5.9943165e-19   1.6461054e-19   1.0380862e-37       5.4086044    0.0098574648   1.7543109e-22     0.036672889   0.00018404812       199.25706
    0.031666788      0.17401141     0.049713593   -4.508462e-19      -0.1121494     -0.17417815    4.216131e-21   2.7848815e-19   7.7144806e-20  -6.0725231e-36       5.4086715    0.0098768062   8.1058126e-23     0.036625999   0.00018402925       199.02269
    0.032057023      0.17415568     0.048960649  -1.3327483e-19     -0.11290509     -0.17432206  -6.4435405e-21  -6.0174164e-19  -1.7214833e-19    4.947668e-36       5.4087395    0.0098960564  -1.7673865e-22     0.036578737   0.00018401021       198.78644
    0.032451328      0.17429422     0.048202803   3.4272023e-19     -0.11366572     -0.17446056  -5.3019298e-20  -6.1167472e-20  -2.3786113e-20  -1.7422215e-36       5.4088082    0.0099152096   -1.753195e-23     0.036531102     0.000183991        198.5483
    0.032849744      0.17442699     0.047440117  -8.5333803e-20     -0.11443121      -0.1745935  -4.0888632e-20   3.1512948e-19   8.7117825e-20  -2.1314562e-36       5.4088776    0.0099342597   9.2412555e-23     0.036483091   0.00018397161       198.30826
    0.033252316      0.17455407     0.046672667  -2.8720089e-19      -0.1152015     -0.17472075   1.1848081e-20  -2.8564134e-19  -7.0838927e-20   2.1652391e-36       5.4089479    0.0099532005  -8.9778131e-23     0.036434703   0.00018395204        198.0663
    0.033659086      0.17467554     0.045900549   2.1832641e-19     -0.11597652     -0.17484216    1.940894e-20    -4.38504e-19  -1.1409018e-19   3.0047614e-37       5.4090189    0.0099720258  -1.3492016e-22     0.036385936    0.0001839323       197.82242
    0.034070098      0.17479119     0.045123849   3.2191513e-19     -0.11675615     -0.17495758  -1.4320525e-20   2.9444399e-19   7.4070281e-20   1.3653881e-36       5.4090907    0.0099907292   9.2495113e-23     0.036336788   0.00018391238       197.57662
    0.034485397      0.17490079     0.044342649  -1.9783894e-19     -0.11754033     -0.17506687  -1.8417817e-20   4.0476958e-19   1.0435557e-19   9.0782612e-37       5.4091633     0.010009304   1.2524593e-22     0.036287258   0.00018389228       197.32887
    0.034905027      0.17500409     0.043557028  -2.5035859e-19     -0.11832895     -0.17516987   2.9366127e-21  -2.2898649e-19  -5.2823409e-20  -2.2771605e-36       5.4092367     0.010027744  -7.6583064e-23     0.036237343     0.000183872       197.07917
    0.035329034      0.17510094     0.042767084   2.9322691e-19     -0.11912194     -0.17526645    2.187192e-21  -2.4751855e-19  -5.9671789e-20   5.5655225e-37       5.4093109     0.010046042  -8.1116452e-23     0.036187042   0.00018385153       196.82751
    0.035757462      0.17519122     0.041972919   4.5013118e-19     -0.11991917     -0.17535646   1.1320095e-20   5.4021708e-19   1.3231134e-19    7.004395e-36        5.409386     0.010064192   1.8012387e-22     0.036136354   0.00018383088       196.57389
