#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z               k             nut           omega
   3.113662e-05      -0.0192783  -2.8161477e-07   1.8378574e-21       4358.4473     0.017773898  -3.2404328e-20   5.2684553e-13   1.5385142e-18  -5.4671911e-35      0.13716256   3.5268707e-07  -1.1457657e-23     0.013600816   8.0488567e-09       4021288.8
  5.3394177e-05    -0.032916516  -7.4530088e-07   9.4981652e-22       4353.0483     0.032349537   4.8965406e-19   2.1665419e-13   5.9781971e-19   1.7582661e-36      0.23421092   9.2759058e-07  -6.2609515e-24     0.011800349   2.1980012e-08       863205.18
  7.7022295e-05    -0.047347302  -1.5054081e-06  -1.3591604e-21       4342.4533     0.047030971   3.5215481e-19  -2.9434212e-13  -3.8468435e-18  -3.1642415e-35      0.33706171   1.8776848e-06   1.2149702e-23     0.013018917   5.3043765e-08       332219.73
  0.00010210537    -0.062557408  -2.6132862e-06  -6.2574703e-22       4322.3643     0.062337088  -6.0673274e-19  -2.3167074e-13  -2.0582096e-18  -2.7244227e-35      0.44588219   3.2642828e-06   8.0426596e-24     0.015754452   1.1612815e-07       167469.03
  0.00012873299    -0.078478375  -4.1204804e-06   2.2975781e-21       4286.8442      0.07823324  -8.2386116e-19   3.9924259e-13   8.0694177e-18  -5.3751948e-35      0.56068973   5.1520928e-06  -2.1828244e-23     0.019637119    2.336351e-07       98043.561
  0.00015700027    -0.094962423  -6.0868857e-06   1.0832904e-21       4228.5606     0.094698034  -8.4447384e-20   5.9401101e-13   1.2864135e-17  -1.3828346e-35      0.68126658   7.6157877e-06  -3.4962087e-23     0.024537158   4.3612485e-07       63177.844
  0.00018700818     -0.11176798  -8.5760952e-06  -1.3141857e-21       4139.8708      0.11150389   4.1129932e-19   3.5392849e-13   9.0447411e-18   6.7129359e-36      0.80707526   1.0733535e-05  -2.4345916e-23     0.030390675   7.6156356e-07       43606.022
  0.00021886389     -0.12856806  -1.1652689e-05  -8.1672189e-22       4014.6315      0.12831548   5.4059742e-19   1.2134428e-13   3.3581844e-18  -1.8840471e-36      0.93720558   1.4582138e-05  -9.0520045e-24     0.037141877   1.2526878e-06       31746.601
  0.00025268119     -0.14499072  -1.5380796e-05   -9.546409e-22       3850.2221      0.14475563   4.7995234e-19  -8.6526314e-14  -3.6935248e-18   -3.154666e-35       1.0703889   1.9233103e-05   1.1568772e-23     0.044716289   1.9528681e-06        24141.07
  0.00028858087     -0.16068335  -1.9824042e-05   6.9765471e-22       3648.8697      0.16046822   1.2313982e-19  -1.7379309e-13  -7.3129305e-18   2.5505263e-37       1.2050974   2.4749819e-05   2.3080954e-23     0.053007707   2.9018931e-06       19034.054
  0.00032669115      -0.1753748  -2.5046757e-05   8.7213518e-22       3417.5369      0.17517821   6.5795236e-19  -1.0381252e-13  -5.4548011e-18  -3.8975756e-35       1.3397098   3.1186764e-05   1.9575119e-23       0.0618746   4.1333014e-06        15462.42
  0.00036714817     -0.18891194  -3.1115223e-05  -3.6823604e-21       3166.4047      0.18873028   1.0428562e-18  -3.0710988e-13  -2.0368837e-17  -9.4567319e-35       1.4726931   3.8590995e-05   8.2213118e-23     0.071143226   5.6738159e-06       12867.754
  0.00041009642     -0.20126249  -3.8099167e-05  -2.1137698e-21       2906.6697      0.20109684  -1.0334454e-18  -3.8498838e-13  -2.5326756e-17   9.5999797e-36       1.6027499   4.7005496e-05   1.0160341e-22      0.08061395    7.543942e-06       10913.993
  0.00045568931     -0.21248779   -4.607425e-05   3.0021096e-21        2648.479      0.21234924   -1.999017e-18   2.0071835e-14   4.5063238e-18  -1.4229645e-36       1.7288984   5.6473485e-05  -2.6642665e-23     0.090084997   9.7602506e-06       9393.7333
  0.00050408968     -0.22270068  -5.5122875e-05  -8.8321147e-22       2399.6225      0.22256841   8.8893959e-19   1.8929729e-13   1.6625033e-17  -1.8551385e-35       1.8504777   6.7041724e-05  -7.7773963e-23     0.099396193   1.2340141e-05       8176.5372
  0.00055547043      -0.2320355  -6.5321691e-05  -3.8933389e-21       2165.7623      0.23187488   1.8597151e-18  -1.1637175e-13  -1.5646893e-17   6.9202719e-35        1.967103   7.8757993e-05   8.6945816e-23       0.1084419    1.530399e-05       7178.9467
  0.00061001506     -0.24076411  -7.6780302e-05   5.7915835e-21       1951.4739      0.24060081  -2.1302338e-18  -1.8068696e-13  -2.0136922e-17  -1.9190732e-34       2.0786679   9.1679928e-05    1.040236e-22      0.11714841   1.8632683e-05       6346.1136
   0.0006679184     -0.24926397  -8.9687997e-05   9.0857435e-21       1759.0672      0.24912175  -2.9599961e-18   1.8839711e-13   3.1001809e-17  -3.1772738e-34       2.1853734   0.00010589315  -1.8859901e-22      0.12546232    2.227357e-05       5640.1068
  0.00072938728     -0.25759458  -0.00010425178  -3.2792266e-23       1586.6018      0.25747609   1.5774051e-18   2.4783329e-13   3.7645886e-17   6.8197895e-35       2.2875474   0.00012150347  -2.2204747e-22      0.13333702   2.6268749e-05       5033.6014
  0.00079464125      -0.2655165  -0.00012065432  -5.7399152e-21       1430.1039      0.26542482   2.9319928e-18  -1.7075662e-14  -6.1824257e-18  -2.8572626e-35       2.3853742   0.00013861056   4.9059213e-23      0.14070577   3.0748732e-05        4507.186
  0.00086391338     -0.27295758  -0.00013907217  -6.9039165e-21       1287.4388      0.27286183   2.3852305e-19  -1.0831986e-13  -2.2402236e-17  -1.2890466e-34       2.4789052   0.00015730125   1.5328513e-22      0.14746905   3.5789863e-05       4047.2703
   0.0009374511     -0.28006234  -0.00015967577   -4.032439e-21       1158.4533      0.27994754   -1.120416e-18  -4.0346509e-14  -8.4374966e-18    6.715047e-35       2.5682391   0.00017767155   5.7660068e-23      0.15353714   4.1396271e-05       3643.8596
   0.0010155171     -0.28700672    -0.000182636   3.5534291e-21       1043.0667      0.28688803  -5.8296879e-19   5.6135779e-15    1.756065e-18     4.63261e-35       2.6535836   0.00019984055  -1.4106674e-23      0.15889255   4.7558256e-05       3289.0526
