#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z               k             nut           omega
   3.113662e-05     -0.59744075  -0.00016459084   1.2142592e-20       3938.6383      0.55093925   3.4275061e-19   2.0966073e-14  -1.1151646e-18  -1.8099489e-35      0.12394212   1.0931445e-05   6.8153844e-25     0.012018446   6.3398768e-09       4021287.1
  5.3394177e-05      -1.0203328  -0.00043701086  -4.8990601e-20        3935.826       1.0029275   1.2059697e-18  -8.3008311e-15  -1.6002573e-18   2.3017931e-37      0.21165529   2.8750913e-05   1.0323201e-23    0.0082466951   1.3601634e-08       863193.92
  7.7022295e-05      -1.4688603  -0.00088444166  -4.0928249e-20       3931.9437       1.4593066   2.9049961e-18    -4.13872e-14   -1.981191e-17  -1.3623773e-35      0.30469164   5.8213738e-05    6.010144e-23    0.0066901939    2.455138e-08       332193.19
  0.00010210537      -1.9442827   -0.0015378936   4.6188373e-20        3926.638       1.9377416   9.1936129e-19  -1.0558825e-13  -5.5648103e-17  -5.4098846e-35      0.40334186   0.00010126284   1.5776174e-22    0.0058590605   3.9770007e-08       167427.19
  0.00012873299      -2.4477601   -0.0024293501   3.3452955e-20       3919.5678       2.4403862  -4.0673902e-18  -6.2648584e-14  -2.9785997e-17  -1.6885406e-36      0.50790228   0.00016001665   8.8540144e-23    0.0053781031    6.009934e-08       97994.423
  0.00015700027      -2.9802756   -0.0035973991  -5.4132088e-20       3910.3058       2.9720431  -3.5828359e-18   3.8326521e-14   3.3602809e-17  -6.7055969e-36      0.61867074   0.00023704372  -7.7897284e-23    0.0051080448   8.6614197e-08       63142.509
  0.00018700818      -3.5425492   -0.0050857601  -6.8525194e-20       3898.3679       3.5337962   3.0338833e-19   5.1551278e-14   4.4052278e-17  -1.7330228e-35      0.73594182   0.00033527271  -1.0321191e-22    0.0049854341    1.204799e-07       43622.505
  0.00021886389      -4.1349557    -0.006942981   1.4399088e-22       3883.2649       4.1257551   1.7750496e-18    2.216654e-14   2.1823611e-17   1.0095059e-35       0.8600023   0.00045798595  -4.9100788e-23     0.004977912    1.627152e-07       31871.292
  0.00025268119      -4.7574582   -0.0092225933   2.4559301e-20       3864.5584       4.7478064   1.3785093e-18  -3.4933942e-15  -6.7814801e-18   2.0840078e-37      0.99112778   0.00060884845   1.4068153e-23    0.0050681484   2.1390643e-07       24446.278
  0.00028858087      -5.4095521    -0.011983309  -3.2103377e-20       3841.8944       5.3995207  -4.0544064e-19  -1.4586482e-14  -2.0049106e-17  -1.9602761e-36       1.1295807   0.00079193838   4.2993812e-23    0.0052470949   2.7399009e-07       19601.447
  0.00032669115      -6.0901873    -0.015288955  -1.3651237e-20       3814.9809       6.0796558  -8.8135311e-19   6.3393793e-15   1.3509505e-17   3.1369083e-36       1.2756091    0.0010117703  -2.7799233e-23    0.0055107954    3.422561e-07       16373.457
  0.00036714817      -6.7976169    -0.019206175   9.2215502e-20       3783.7503       6.7863762   1.2751697e-18    6.523035e-15   8.1513758e-18   4.5282232e-36       1.4294426    0.0012732833  -1.7112569e-23    0.0058588257   4.1765595e-07       14193.408
  0.00041009642      -7.5303326    -0.023805798   9.3833689e-20       3748.7356       7.5185487   1.3519128e-19  -2.0646179e-14  -4.3528654e-17  -6.4743754e-37       1.5913074    0.0015818791   9.0928477e-23    0.0062936307   4.9487696e-07       12706.079
  0.00045568931      -8.2870598     -0.02916577   -3.651559e-20       3710.3701       8.2748773  -3.0476896e-18   3.1721215e-15   1.4771547e-17  -1.2611206e-35       1.7614604    0.0019435159  -3.2161509e-23    0.0068205574   5.6500374e-07       11679.085
  0.00050408968      -9.0627632    -0.035362376  -9.5563321e-20       3667.2225       9.0503648   -1.213388e-19   3.8527606e-14   9.5727182e-17  -1.7009571e-35       1.9401415    0.0023646643  -2.0251879e-22    0.0074481922   6.3003584e-07       10954.257
  0.00055547043       -9.847215    -0.042462738  -2.0641937e-20       3615.9963       9.8347897   3.6728937e-18   4.3140837e-15   2.5501405e-18   1.2103865e-36       2.1274281    0.0028520391   1.2771476e-25    0.0081881533   7.0271774e-07       10420.512
  0.00061001506      -10.627429    -0.050522968   1.2960494e-19        3553.209       10.614908   2.3913556e-20  -2.8571474e-14   -8.421623e-17   7.2271093e-36       2.3231499    0.0034123101    1.860872e-22    0.0090544927   7.9214611e-07       9998.1387
   0.0006679184      -11.386551    -0.059577523   1.1798127e-19       3475.4081       11.374967  -3.5270294e-18   2.3450735e-15   1.5884887e-17   -1.704499e-35       2.5268657    0.0040519182   -4.739709e-23     0.010063179   9.0632018e-07       9628.9919
  0.00072938728      -12.100738     -0.06962432  -9.9131247e-20       3378.0875       12.091473  -1.0399983e-18   2.6580997e-14   9.4031967e-17  -2.5980598e-35       2.7377671    0.0047766746  -2.3024867e-22     0.011230909   1.0616281e-06       9270.2304
  0.00079464125      -12.738017     -0.08059155  -1.9973706e-19       3256.4006       12.730503   1.6550062e-18    1.548986e-14   5.7619677e-17  -3.3666266e-37       2.9545013    0.0055907259  -1.4658397e-22     0.012572271   1.2856588e-06       8891.2868
  0.00086391338         -13.266    -0.092331729  -1.0806998e-19       3108.9902       13.258447   2.5730499e-18   1.1476665e-15   2.2502977e-18   4.3911203e-36       3.1751365    0.0064954943  -1.0084126e-25     0.014095733   1.5953308e-06       8473.3534
   0.0009374511      -13.659769     -0.10465373   4.9680175e-20       2939.5454       13.652344   1.5139656e-18  -1.5254889e-14  -7.4772265e-17  -3.8004456e-37       3.3975216    0.0074897739   2.3024038e-22     0.015801843   1.9647435e-06       8007.6651
   0.0010155171      -13.890602     -0.11728097   9.8930884e-20       2751.2382       13.886915  -2.3619209e-18  -1.4273188e-14  -6.7513736e-17  -2.2576491e-36        3.619553    0.0085699537   1.9927431e-22     0.017683999   2.3767769e-06       7490.4756
   0.0010983902      -13.920056      -0.1298111   1.9664482e-19       2542.8556       13.921961  -2.9552715e-18   8.3365127e-15   5.1377265e-17  -6.6094107e-36       3.8387921     0.009728053  -1.9373982e-22     0.019723745   2.8744667e-06       6919.7521
   0.0011863663      -13.713989     -0.14175332   1.7020364e-19       2313.1453       13.719683   3.1098656e-19   1.3134522e-14   7.5059126e-17   3.1888169e-36       4.0521409     0.010949765  -2.6793067e-22     0.021880356   3.5115205e-06       6297.1257
