#        face_x          face_y          face_z      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z              kl              kt             nut           omega
    0.021944423               0            0.05      -1.7047409  -0.00019674091   7.6377345e-22       7395.2024      0.66152946   2.3765684e-18  -1.7374755e-21  -2.0051875e-25    7.784395e-43               0               0               0             0.1             0.1               0        11601891
    0.022233263               0            0.05      -1.6714454  -0.00021370882  -8.3885712e-22       7347.2679      0.66337847  -1.8057138e-18   3.4244959e-14   3.0919509e-18  -8.4162094e-36               0               0               0             0.1             0.1               0        11601891
    0.022525116               0            0.05        -1.63938  -0.00019542564   1.0008313e-19       7299.7832      0.63356331   3.0436504e-21  -3.9027242e-20   -4.652322e-24   2.3825888e-39               0               0               0             0.1             0.1               0        11601891
    0.022820012               0            0.05      -1.6072978  -0.00016969211   5.7709034e-22       7252.7033      0.63779946   8.7061072e-18  -3.4512959e-14  -3.0350554e-18  -4.1429057e-35               0               0               0             0.1             0.1               0        11601891
    0.023117984               0            0.05      -1.5768565  -0.00023783726  -2.6213114e-21       7206.1024      0.61082764   4.5792873e-18   3.5996997e-20   5.4294269e-24   5.9840154e-41               0               0               0             0.1             0.1               0        11601891
    0.023419063               0            0.05      -1.5465304  -0.00015663274   1.1755042e-21       7159.8383      0.60584582   3.9793559e-18  -3.4785257e-14  -2.9434315e-18  -1.9333342e-35               0               0               0             0.1             0.1               0        11601891
    0.023723283               0            0.05      -1.5165311  -0.00025001452  -1.3675723e-19       7114.0761      0.58942769   2.2652915e-18               0               0               0               0               0               0             0.1             0.1               0        11601891
    0.024030675               0            0.05      -1.4846644  -0.00011176814   4.2732138e-20       7068.6525      0.57134716  -5.6343212e-18   7.0124684e-14   5.6680591e-18  -5.5894438e-35               0               0               0             0.1             0.1               0        11601891
    0.024341273               0            0.05      -1.4520992  -0.00037490625   1.3502389e-19       7023.8592      0.57396361    1.685016e-18  -3.5203553e-14  -2.8767091e-18  -8.4422014e-36               0               0               0             0.1             0.1               0        11601891
     0.02465511               0            0.05       -1.424254  -0.00020384887   4.0767345e-20       6979.4792      0.51839008   6.0971724e-18  -3.5345905e-14  -2.6252627e-18  -3.0877673e-35               0               0               0             0.1             0.1               0        11601891
     0.02497222               0            0.05      -1.3966487  -4.9255228e-05  -8.4145665e-20       6935.4877      0.54465587   3.2749737e-18  -7.0978745e-14  -5.5740879e-18  -3.3511048e-35               0               0               0             0.1             0.1               0        11601891
    0.025292637               0            0.05      -1.3721739   5.3316908e-06  -8.5128879e-20       6891.9226      0.51070127  -1.6465294e-18   3.5634347e-14   2.6405511e-18  -8.5094767e-36               0               0               0             0.1             0.1               0        11601891
    0.025616396               0            0.05      -1.3472416   0.00025571953   4.2701864e-20       6848.5772       0.5461689  -2.1115509e-18  -2.9518029e-20   5.6028086e-24   9.3559678e-40               0               0               0             0.1             0.1               0        11601891
    0.025943531               0            0.05      -1.3229564   1.9009332e-05   3.8597142e-20       6805.7082      0.54689258  -2.0673448e-18  -8.4292958e-20    1.211191e-24   2.4592399e-39               0               0               0             0.1             0.1               0        11601891
    0.026274078               0            0.05      -1.3006748   4.9767895e-05  -7.5854672e-20       6763.0368      0.54889682   5.7289622e-18  -3.6073378e-14  -2.9277619e-18  -3.0557824e-35               0               0               0             0.1             0.1               0        11601891
    0.026608073               0            0.05      -1.2790237   -0.0002345195  -4.0047134e-20       6720.7439      0.55402566  -7.2192167e-18   7.2443322e-14   5.9718803e-18  -7.7815475e-35               0               0               0             0.1             0.1               0        11601891
     0.02694555               0            0.05      -1.2583055  -0.00027303313   7.6213912e-20         6678.63      0.51511686   2.0628827e-18  -5.2897458e-20  -1.1477943e-23   3.2039295e-39               0               0               0             0.1             0.1               0        11601891
    0.027286547               0            0.05      -1.2320851   4.3759031e-05   7.3071199e-20       6636.8453      0.51393473   2.0443691e-18  -2.5103947e-20   8.9159788e-25   1.4888384e-39               0               0               0             0.1             0.1               0        11601891
      0.0276311               0            0.05      -1.2041261  -0.00069205792   9.3859433e-22       6595.5992       0.5217086   9.2127432e-18  -7.3341953e-14  -5.8013122e-18  -1.0244415e-34               0               0               0             0.1             0.1               0        11601891
    0.027979247               0            0.05      -1.1814708  -0.00064308279  -1.4506143e-19       6554.8348      0.41070185  -1.2681884e-20   7.1229303e-20   3.8770604e-23   8.7455604e-39               0               0               0             0.1             0.1               0        11601891
    0.028331025               0            0.05      -1.1593195  -0.00022401113   3.4397038e-20       6514.2965      0.41415595  -9.1632515e-18   7.3956667e-14   4.7019036e-18  -1.0403022e-34               0               0               0             0.1             0.1               0        11601891
    0.028686471               0            0.05      -1.1372488  -0.00012093915   1.4043267e-19       6474.2281      0.37264122  -4.4997652e-18  -3.7134204e-14   -2.137359e-18   2.5814859e-35               0               0               0             0.1             0.1               0        11601891
    0.029045624               0            0.05      -1.1164683   7.0950009e-05  -3.4304731e-20       6434.3966       0.3932145   2.9869825e-18  -7.4581131e-14  -4.5577571e-18  -3.4620826e-35               0               0               0             0.1             0.1               0        11601891
    0.029408522               0            0.05      -1.0959024   5.4230183e-05  -1.6575618e-19       6394.9728       0.3845706  -1.9586379e-18   4.2843014e-20  -2.1200652e-24   6.4800431e-39               0               0               0             0.1             0.1               0        11601891
    0.029775206               0            0.05      -1.0756409   0.00010874042    -3.33692e-20       6355.7879      0.40295494  -6.3123566e-18   1.1282196e-13   7.1528763e-18  -1.1205101e-34               0               0               0             0.1             0.1               0        11601891
    0.030145713               0            0.05       -1.055718  -2.3390384e-06   9.7186287e-20       6317.0133      0.40281796  -3.3504861e-18   3.7767662e-14   2.4083388e-18  -2.0027999e-35               0               0               0             0.1             0.1               0        11601891
    0.030520085               0            0.05      -1.0364743   4.3244477e-05   6.1934521e-20       6278.4725      0.40255723   3.7958939e-18  -2.0042306e-20   8.3621859e-25    1.197628e-39               0               0               0             0.1             0.1               0        11601891
     0.03089836               0            0.05        -1.01697  -6.1806168e-05  -2.9654104e-20       6240.3176      0.41023281  -4.7307522e-19  -3.8091372e-14  -2.5040924e-18   2.8887907e-36               0               0               0             0.1             0.1               0        11601891
    0.031280581               0            0.05     -0.99820479  -2.1557421e-05  -3.0466618e-20       6202.4323       0.3919265  -5.1413327e-18   3.8254998e-14   2.4173013e-18  -3.1710399e-35               0               0               0             0.1             0.1               0        11601891
    0.031666788               0            0.05     -0.97956037   1.4638522e-05   1.1703326e-19       6164.9009      0.40686801   1.8809649e-20  -7.0858751e-20   1.0589112e-24   8.4658698e-39               0               0               0             0.1             0.1               0        11601891
    0.032057023               0            0.05     -0.96194965  -6.4263725e-05  -2.7236683e-20       6127.6515      0.39410415   9.6522655e-18  -1.1575853e-13  -7.4450897e-18  -1.8234219e-34               0               0               0             0.1             0.1               0        11601891
    0.032451328               0            0.05      -0.9445369  -5.7420267e-05  -3.1477942e-20        6090.701      0.39599678  -3.1957735e-18   3.8753507e-14   2.5196219e-18  -2.0333245e-35               0               0               0             0.1             0.1               0        11601891
    0.032849744               0            0.05     -0.92767398  -9.1877687e-05   1.8874175e-21       6054.0359      0.38413584   6.3444275e-18  -7.7843851e-14  -4.9392857e-18  -8.1577754e-35               0               0               0             0.1             0.1               0        11601891
    0.033252316               0            0.05     -0.91091968  -8.7727144e-05   -8.342247e-20       6017.6475       0.3800781  -3.1628544e-18   3.9091505e-14   2.4690437e-18  -2.0541923e-35               0               0               0             0.1             0.1               0        11601891
    0.033659086               0            0.05     -0.89433068  -0.00011225252   5.4016269e-20       5981.5541      0.36868541  -3.1224064e-18   3.9262198e-14   2.4200045e-18  -2.0493269e-35               0               0               0             0.1             0.1               0        11601891
    0.034070098               0            0.05     -0.87805909  -0.00011936857   2.7413202e-20       5945.7431      0.36008921   1.3436681e-18  -3.9434198e-14  -2.3882357e-18  -8.9111791e-36               0               0               0             0.1             0.1               0        11601891
    0.034485397               0            0.05     -0.86225257  -0.00011590661  -5.2473717e-20       5910.2217      0.34706302  -5.2786172e-18   3.0245186e-22   4.0656498e-26   1.8406177e-41               0               0               0             0.1             0.1               0        11601891
    0.034905027               0            0.05     -0.84676415  -8.9788791e-05    2.466163e-20       5874.9649      0.33874477  -1.3233613e-18   3.9781721e-14   2.2937753e-18  -8.9609965e-36               0               0               0             0.1             0.1               0        11601891
    0.035329034               0            0.05     -0.83139152   -8.442785e-05   5.1196144e-20       5839.9905      0.33025826   4.7719044e-18  -3.9957294e-14  -2.2596308e-18  -3.2650303e-35               0               0               0             0.1             0.1               0        11601891
    0.035757462               0            0.05     -0.81631499  -7.2107651e-05  -2.4674147e-20       5805.2888      0.32272528   3.0334505e-18  -4.0134129e-14  -2.2311208e-18  -2.0971769e-35               0               0               0             0.1             0.1               0        11601891
    0.036190358               0            0.05     -0.80155655  -8.8225921e-05  -9.6960926e-20       5770.8638      0.31639996   3.4288297e-18  -2.6973218e-22  -2.9688947e-26  -3.2628368e-41               0               0               0             0.1             0.1               0        11601891
    0.036627769               0            0.05     -0.78718583  -5.7903506e-05   -2.472785e-20       5736.7037      0.30551425   -7.248046e-18   1.2147452e-13   6.4692546e-18  -1.5347672e-34               0               0               0             0.1             0.1               0        11601891
    0.037069742               0            0.05     -0.77305656  -5.0232458e-05   1.1757684e-19       5702.8063       0.3050171  -2.9447006e-18   4.0671996e-14   2.1753591e-18  -2.0995862e-35               0               0               0             0.1             0.1               0        11601891
    0.037516324               0            0.05     -0.75918739  -5.1122147e-05   1.2696589e-21       5669.1706       0.2954442   7.5242595e-18  -8.1707599e-14  -4.2581244e-18  -1.0844436e-34               0               0               0             0.1             0.1               0        11601891
    0.037967563               0            0.05     -0.74558755  -5.9942423e-05  -6.8724809e-20       5635.7928      0.29476911  -6.2326995e-18    4.103687e-14   2.1463542e-18  -4.5379905e-35               0               0               0             0.1             0.1               0        11601891
    0.038423508               0            0.05     -0.73230868  -5.9200949e-05  -2.1373419e-20       5602.6712      0.28319048  -2.8821657e-18   4.1221106e-14    2.083546e-18  -2.1205598e-35               0               0               0             0.1             0.1               0        11601891
    0.038884209               0            0.05     -0.71922107  -5.7308023e-05  -2.1656155e-20       5569.7965      0.28261308  -5.7353087e-18   8.2813246e-14   4.2019683e-18  -8.5273781e-35               0               0               0             0.1             0.1               0        11601891
    0.039349714               0            0.05      -0.7064726  -5.9334286e-05   2.1900206e-20       5537.1785      0.27118592  -7.3148196e-18    8.318685e-14   4.0741147e-18  -1.0989262e-34               0               0               0             0.1             0.1               0        11601891
    0.039820074               0            0.05     -0.69391659  -4.7768647e-05   2.1765843e-20       5504.7939      0.27011189  -4.4297773e-18   4.1781397e-14   2.0501497e-18    -3.36217e-35               0               0               0             0.1             0.1               0        11601891
    0.040295339               0            0.05     -0.68160721  -5.1995513e-05   4.4411601e-22       5472.6655      0.26092736  -4.4037234e-18   4.1970748e-14   2.0010937e-18   -3.377286e-35               0               0               0             0.1             0.1               0        11601891
    0.040775561               0            0.05     -0.66954567  -4.0890807e-05   6.0521999e-20       5440.7641       0.2588883  -1.1869324e-18   4.2161222e-14   2.0061603e-18  -9.1950801e-36               0               0               0             0.1             0.1               0        11601891
    0.041260791               0            0.05     -0.65771451  -5.4423213e-05   6.0115174e-20       5409.1132      0.25195075   5.5311973e-18  -8.4706269e-14  -3.9455288e-18    -8.66163e-35               0               0               0             0.1             0.1               0        11601891
    0.041751081               0            0.05     -0.64628669  -3.9368381e-05  -5.8745855e-20       5377.6839      0.24684027   3.9114831e-18  -8.5092309e-14   -3.905809e-18  -6.1889787e-35               0               0               0             0.1             0.1               0        11601891
    0.042246485               0            0.05     -0.63487419  -3.1725471e-05  -3.9518964e-20       5346.4835      0.24313122  -2.7226378e-18    4.274047e-14    1.943622e-18  -2.1764531e-35               0               0               0             0.1             0.1               0        11601891
    0.042747055               0            0.05     -0.62366342  -4.4531892e-05   1.9373264e-20       5315.5184      0.23966061    1.537652e-18   -1.814963e-22  -1.2959512e-26   5.6379379e-42               0               0               0             0.1             0.1               0        11601891
    0.043252845               0            0.05     -0.61253437  -3.2311393e-05   1.8360642e-20       5284.7781      0.23293015  -1.8726027e-21    1.764177e-22   9.3060927e-27  -5.2880989e-42               0               0               0             0.1             0.1               0        11601891
    0.043763911               0            0.05     -0.60152031   -3.018942e-05   1.8293122e-20        5254.281      0.23222364   2.6646536e-18  -4.3331302e-14  -1.9151151e-18  -2.1974758e-35               0               0               0             0.1             0.1               0        11601891
    0.044280306               0            0.05     -0.59075551   -1.513929e-05   3.4860114e-20       5224.0132      0.22585258   1.1273706e-18  -4.3530969e-14   -1.881998e-18  -9.3946921e-36               0               0               0             0.1             0.1               0        11601891
    0.044802087               0            0.05     -0.58025481  -3.8486727e-06  -1.6695586e-20       5193.9797      0.22874401   3.9303612e-19  -1.3119626e-13  -5.7779121e-18  -9.9278099e-36               0               0               0             0.1             0.1               0        11601891
    0.045329309               0            0.05     -0.57050737  -1.7386737e-05  -3.6119143e-20       5164.1665       0.2248801   2.9700575e-18  -1.5194221e-20  -4.6305788e-25  -9.6195469e-40               0               0               0             0.1             0.1               0        11601891
     0.04586203               0            0.05     -0.56081266  -8.7277036e-06  -4.9874141e-20       5134.5276      0.22466473   5.4938928e-18  -4.4137906e-14  -1.9312848e-18  -4.7224559e-35               0               0               0             0.1             0.1               0        11601891
    0.046400307               0            0.05     -0.55112529  -4.7995601e-05   -1.760421e-20        5105.117      0.22279344  -7.6740258e-18   1.3302838e-13   5.8055193e-18  -1.9996813e-34               0               0               0             0.1             0.1               0        11601891
    0.046944197               0            0.05     -0.54163291  -6.5180344e-05   5.0054016e-20       5075.8931      0.21314018   1.4604785e-18  -2.1192321e-20  -2.5502933e-24   1.9584497e-39               0               0               0             0.1             0.1               0        11601891
     0.04749376               0            0.05     -0.53208435  -2.3223025e-05  -4.7789583e-20        5046.892      0.20687842   2.6145573e-22   6.7269056e-21   2.9359837e-25   6.0418244e-40               0               0               0             0.1             0.1               0        11601891
    0.048049054               0            0.05     -0.52273175  -5.5964656e-05     3.04562e-20       5018.0966       0.2074283  -1.8044619e-18   1.3489471e-13   5.5760141e-18  -4.8506162e-35               0               0               0             0.1             0.1               0        11601891
    0.048610139               0            0.05     -0.51361557  -3.7940726e-05   3.2804429e-20       4989.5189       0.1927977   6.4302959e-18  -9.0350214e-14  -3.4911812e-18  -1.1643937e-34               0               0               0             0.1             0.1               0        11601891
    0.049177075               0            0.05      -0.5046951  -4.8805328e-06  -6.1801522e-20        4961.136      0.19778839  -1.0703448e-18   4.5386594e-14   1.8094523e-18  -9.7896645e-36               0               0               0             0.1             0.1               0        11601891
    0.049749924               0            0.05     -0.49592471  -8.2108418e-06   2.9728503e-20       4932.9639      0.19143242  -3.5126257e-18   9.1198986e-14   3.5391385e-18  -6.4940256e-35               0               0               0             0.1             0.1               0        11601891
    0.050328748               0            0.05      -0.4873061  -4.8486048e-06   4.4933465e-20       4904.9839      0.19576066   2.4398518e-18  -4.5813727e-14  -1.8284511e-18  -2.2787163e-35               0               0               0             0.1             0.1               0        11601891
    0.050913608               0            0.05     -0.47889446  -1.5843101e-05   1.3791304e-20       4877.2122       0.1900812   5.1731527e-18  -4.6029406e-14  -1.7939192e-18  -4.8822211e-35               0               0               0             0.1             0.1               0        11601891
    0.051504567               0            0.05      -0.4706184  -1.9611557e-05  -4.1929548e-20       4849.6229      0.19168999   2.0551866e-18  -9.2492681e-14  -3.6559381e-18  -3.9195813e-35               0               0               0             0.1             0.1               0        11601891
    0.052101689               0            0.05     -0.46250055  -3.0834615e-05   -1.496966e-21       4822.2412      0.18488191  -3.4040087e-18   9.2929622e-14   3.5628675e-18  -6.5598802e-35               0               0               0             0.1             0.1               0        11601891
    0.052705039               0            0.05     -0.45441657   -1.398384e-05   2.8507791e-20       4795.0363      0.18353964   3.3734655e-18  -9.3369039e-14  -3.5738876e-18  -6.5688841e-35               0               0               0             0.1             0.1               0        11601891
    0.053314682               0            0.05     -0.44644403  -2.9080429e-05  -4.0692656e-20       4768.0485      0.18113053  -1.3409039e-18   5.4079966e-21   3.5226558e-25   4.9293021e-40               0               0               0             0.1             0.1               0        11601891
    0.053930682               0            0.05      -0.4388439  -2.4472419e-05   1.2820877e-20       4741.2385      0.17566765  -9.9776648e-19   4.7128578e-14    1.746161e-18  -9.9176461e-36               0               0               0             0.1             0.1               0        11601891
    0.054553106               0            0.05     -0.43129791  -1.9650327e-05   2.6347464e-20       4714.6158      0.17445678  -3.3308625e-19  -4.7352693e-14  -1.7522103e-18   3.3451604e-36               0               0               0             0.1             0.1               0        11601891
    0.055182022               0            0.05     -0.42392057  -2.8284168e-05  -5.0759644e-20        4688.177      0.17021719  -2.9544314e-18  -4.7578217e-14  -1.7274582e-18   2.9983782e-35               0               0               0             0.1             0.1               0        11601891
    0.055817496               0            0.05     -0.41665842  -2.6115836e-05  -5.0976795e-20       4661.9183      0.16654805  -5.5631441e-18   1.4341544e-13   5.1235478e-18  -1.7114057e-34               0               0               0             0.1             0.1               0        11601891
    0.056459598               0            0.05     -0.40953382  -2.6855031e-05   4.9420862e-20       4635.8422       0.1628129  -5.5388334e-18   1.4410057e-13   5.0608777e-18  -1.7216861e-34               0               0               0             0.1             0.1               0        11601891
    0.057108397               0            0.05     -0.40252617  -2.3226674e-05   1.3500703e-20       4609.9421      0.15882885   9.6838504e-19  -4.8263301e-14  -1.6628418e-18   -1.013855e-35               0               0               0             0.1             0.1               0        11601891
    0.057763961               0            0.05     -0.39560602  -2.0928024e-05  -2.4534951e-20       4584.2227      0.15605288  -4.4967489e-18   9.6989135e-14   3.3016359e-18  -9.5138432e-35               0               0               0             0.1             0.1               0        11601891
    0.058426363               0            0.05      -0.3888289  -1.9964005e-05   2.3823396e-20       4558.6806      0.15265522   -3.507939e-18   4.8727295e-14   1.6317168e-18  -3.7495768e-35               0               0               0             0.1             0.1               0        11601891
    0.059095673               0            0.05     -0.38220238  -1.9524855e-05   1.1811839e-20       4533.3139      0.15010131  -1.2701054e-18   3.9675113e-21   2.0268079e-25  -1.2261464e-40               0               0               0             0.1             0.1               0        11601891
    0.059771963               0            0.05     -0.37569209  -1.8546091e-05   3.3937819e-23       4508.1177      0.14675846  -2.5137076e-18   8.0924784e-23   3.9948629e-27    -7.31027e-45               0               0               0             0.1             0.1               0        11601891
    0.060455306               0            0.05     -0.36926424  -1.8595231e-05  -6.1869693e-23        4483.094      0.14444334   7.1469687e-23  -7.8719251e-23  -3.9641061e-27  -1.3189297e-44               0               0               0             0.1             0.1               0        11601891
    0.061145775               0            0.05     -0.36300427  -1.7718938e-05  -3.2559034e-20       4458.2423      0.14100814  -1.2433305e-18   7.3820724e-21   3.6033317e-25    6.621221e-40               0               0               0             0.1             0.1               0        11601891
    0.061843446               0            0.05     -0.35681065  -1.8401941e-05   1.0171751e-20        4433.553      0.13891025  -5.2436948e-18   1.4973912e-13    4.691564e-18  -1.7710072e-34               0               0               0             0.1             0.1               0        11601891
    0.062548392               0            0.05     -0.35063902   -1.766375e-05    3.272315e-20       4409.0384       0.1351774   2.1533609e-18  -5.0154732e-14  -1.5377019e-18  -2.4494425e-35               0               0               0             0.1             0.1               0        11601891
    0.063260691               0            0.05      -0.3446893  -1.5476123e-05   9.8632417e-21       4384.6955      0.13325857  -1.2219321e-18   6.7243114e-21   3.0191326e-25  -1.9241534e-40               0               0               0             0.1             0.1               0        11601891
    0.063980417               0            0.05      -0.3388323  -1.3304052e-05   1.0709985e-20       4360.5092      0.13015446  -1.8032264e-18  -1.0128537e-13  -3.0232119e-18   4.1885116e-35               0               0               0             0.1             0.1               0        11601891
     0.06470765               0            0.05     -0.33305479  -1.5294632e-05  -4.5275321e-22       4336.4933      0.12890896   3.3088889e-18  -5.0889019e-14  -1.5127548e-18  -3.8830023e-35               0               0               0             0.1             0.1               0        11601891
    0.065442467               0            0.05     -0.32741559  -1.4145174e-05   1.9588884e-20       4312.6346      0.12507502   1.7961229e-18  -1.0227366e-13  -2.9661404e-18  -4.2594666e-35               0               0               0             0.1             0.1               0        11601891
    0.066184948               0            0.05     -0.32185375  -1.2200414e-05   -1.520467e-22       4288.9387      0.12418206   3.8545055e-18  -1.5415868e-13  -4.4635153e-18  -1.3854371e-34               0               0               0             0.1             0.1               0        11601891
    0.066935172               0            0.05     -0.31640769   -1.238221e-05  -4.7954963e-20       4265.4002       0.1209284   4.1190918e-18  -1.0327435e-13  -2.9279318e-18  -9.9731028e-35               0               0               0             0.1             0.1               0        11601891
     0.06769322               0            0.05     -0.31104935  -9.7372634e-06  -1.0335429e-20       4242.0194      0.11995564  -2.9249688e-18    1.037794e-13   2.9346694e-18  -7.1558153e-35               0               0               0             0.1             0.1               0        11601891
    0.068459173               0            0.05     -0.30578231  -1.0296251e-05    9.983966e-21       4218.7945      0.11755419   2.0269231e-18  -5.2143794e-14  -1.4529556e-18  -2.5052616e-35               0               0               0             0.1             0.1               0        11601891
    0.069233115               0            0.05     -0.30061125  -9.2164883e-06  -2.7413628e-20        4195.725       0.1163727  -2.0160266e-18   5.2399496e-14   1.4533533e-18  -2.5177459e-35               0               0               0             0.1             0.1               0        11601891
    0.070015128               0            0.05     -0.29553117  -7.6955523e-06  -8.8568703e-21       4172.8083      0.11430606  -5.7393105e-19   1.0531356e-13   2.8848623e-18  -1.4484983e-35               0               0               0             0.1             0.1               0        11601891
    0.070805297               0            0.05     -0.29052542  -8.4750868e-06   2.0263385e-22       4150.0445      0.11365344  -2.8416506e-18   1.0583137e-13   2.8983061e-18  -7.2465674e-35               0               0               0             0.1             0.1               0        11601891
    0.071603706               0            0.05     -0.28561755  -1.0331638e-05   2.3849549e-22       4127.4332      0.11126552  -1.6991158e-18   1.0635245e-13   2.8670025e-18   -4.378148e-35               0               0               0             0.1             0.1               0        11601891
    0.072410442               0            0.05     -0.28080808  -7.8199486e-06   2.5422964e-20       4104.9707      0.10993253  -3.9248623e-18   1.0687677e-13   2.8621966e-18  -1.0218748e-34               0               0               0             0.1             0.1               0        11601891
    0.073225592               0            0.05     -0.27607309  -8.4301189e-06   9.0063925e-21       4082.6562      0.10841769  -2.7321035e-19  -5.3702175e-14  -1.4260974e-18   3.5938145e-36               0               0               0             0.1             0.1               0        11601891
    0.074049243               0            0.05     -0.27141978  -8.6059665e-06  -4.7273552e-22       4060.4897      0.10683725  -8.2816794e-19   5.3967615e-14   1.4199646e-18  -1.1007112e-35               0               0               0             0.1             0.1               0        11601891
    0.074881483               0            0.05     -0.26684636  -7.9843816e-06   3.8350354e-22       4038.4689      0.10522945   8.2542259e-19  -5.4234715e-14  -1.4131814e-18  -1.1085033e-35               0               0               0             0.1             0.1               0        11601891
    0.075722403               0            0.05     -0.26235274  -8.0905346e-06  -8.2665398e-21       4016.5938      0.10385419  -3.0033285e-18   5.4503496e-14   1.4092579e-18   -4.075377e-35               0               0               0             0.1             0.1               0        11601891
    0.076572093               0            0.05     -0.25794373  -8.0451225e-06   3.8269731e-22       3994.8621      0.10217616  -1.0825065e-18    4.422288e-23   1.3792872e-27  -6.5611122e-44               0               0               0             0.1             0.1               0        11601891
    0.077430644               0            0.05     -0.25360704  -8.1434743e-06   7.3932874e-21       3973.2728      0.10079373   2.7564891e-19    5.504607e-14   1.3964051e-18   3.8191054e-36               0               0               0             0.1             0.1               0        11601891
    0.078298149               0            0.05     -0.24933681  -7.7491555e-06  -7.1630404e-21       3951.8252     0.099044861   2.9393659e-18  -5.5319916e-14  -1.3864868e-18  -4.1146877e-35               0               0               0             0.1             0.1               0        11601891
    0.079174701               0            0.05     -0.24512374  -7.2210879e-06  -7.8428435e-21       3930.5192     0.097790762  -1.6043017e-18   1.1119097e-13   2.7664157e-18  -4.5384106e-35               0               0               0             0.1             0.1               0        11601891
    0.080060395               0            0.05      -0.2410021  -9.1141282e-06   1.4939877e-20       3909.3554     0.096215866   7.4326136e-22  -1.9301932e-21  -7.2995333e-26   1.1965393e-40               0               0               0             0.1             0.1               0        11601891
    0.080955325               0            0.05     -0.23699388  -7.4936039e-06   7.0277561e-21       3888.3281     0.094183761  -1.0486942e-18               0               0               0               0               0               0             0.1             0.1               0        11601891
    0.081859589               0            0.05      -0.2330192  -7.8608592e-06  -6.8168124e-21       3867.4337     0.093226887  -2.6170727e-19  -5.6432568e-14   -1.360342e-18   3.8188682e-36               0               0               0             0.1             0.1               0        11601891
    0.082773283               0            0.05     -0.22910193  -8.2072263e-06  -7.1087554e-21       3846.6796     0.091002005  -3.8833315e-18   5.6715109e-14   1.3417256e-18  -5.7255499e-35               0               0               0             0.1             0.1               0        11601891
    0.083696507               0            0.05     -0.22526119  -6.8077387e-06   3.3896085e-20       3826.0581     0.089882103  -2.0497139e-18  -8.5472948e-21  -2.5831236e-25   1.2861507e-39               0               0               0             0.1             0.1               0        11601891
    0.084629358               0            0.05      -0.2214938  -8.0078773e-06   1.3693544e-20       3805.5734     0.088189971   5.1182733e-18  -2.2914187e-13  -5.3101102e-18  -3.0818238e-34               0               0               0             0.1             0.1               0        11601891
    0.085571939               0            0.05     -0.21778969  -7.1752082e-06  -2.0159506e-20        3785.218     0.086543536   1.5267409e-18  -1.1514657e-13  -2.6326599e-18  -4.6443251e-35               0               0               0             0.1             0.1               0        11601891
    0.086524349               0            0.05     -0.21413518  -7.4492395e-06  -2.5911983e-20       3764.9975     0.085166122   2.7785968e-18  -5.7862956e-14  -1.3088889e-18  -4.2703117e-35               0               0               0             0.1             0.1               0        11601891
    0.087486692               0            0.05     -0.21055495  -6.8543529e-06  -4.4946597e-22       3744.9067     0.083365728   -2.515273e-18   1.1630884e-13   2.5891623e-18  -7.8119027e-35               0               0               0             0.1             0.1               0        11601891
    0.088459071               0            0.05     -0.20703315  -6.8905776e-06   1.2975575e-20       3724.9469     0.082214751   7.5068928e-19  -5.8447726e-14  -1.2900225e-18  -1.1778887e-35               0               0               0             0.1             0.1               0        11601891
    0.089441592               0            0.05     -0.20357312  -7.1367382e-06   5.8597231e-21       3705.1154      0.08035865   1.4244315e-21  -1.4395637e-21  -5.0467316e-26   4.1436927e-41               0               0               0             0.1             0.1               0        11601891
    0.090434358               0            0.05     -0.20016508  -6.2155895e-06  -1.1760803e-20       3685.4126     0.079070648   2.4648373e-18  -1.1807969e-13  -2.5334036e-18  -7.8972687e-35               0               0               0             0.1             0.1               0        11601891
    0.091437479               0            0.05     -0.19681947  -6.1950628e-06  -1.8315624e-20       3665.8373     0.077585669  -5.3831582e-18   1.1867742e-13     2.51175e-18  -1.7427364e-34               0               0               0             0.1             0.1               0        11601891
    0.092451061               0            0.05     -0.19353009   -5.845187e-06   6.0944495e-21       3646.3883     0.076278576  -1.7036333e-18   5.9639446e-14    1.247594e-18  -2.7864214e-35               0               0               0             0.1             0.1               0        11601891
    0.093475213               0            0.05     -0.19029596  -5.8647877e-06   7.4675774e-23       3627.0651     0.074921295  -1.6900687e-18   5.9942082e-14   1.2381742e-18  -2.7930637e-35               0               0               0             0.1             0.1               0        11601891
    0.094510047               0            0.05     -0.18711927  -5.5215415e-06  -5.5422494e-21       3607.8663     0.073576358  -1.6804733e-18   6.0246623e-14   1.2286284e-18  -2.8061696e-35               0               0               0             0.1             0.1               0        11601891
    0.095555673               0            0.05     -0.18399541  -5.2686721e-06   1.0999324e-20       3588.7911     0.072349971  -4.8318396e-19   1.2110616e-13   2.4414983e-18   -1.630537e-35               0               0               0             0.1             0.1               0        11601891
    0.096612203               0            0.05     -0.18092343  -5.0619259e-06   1.1309727e-20       3569.8388     0.071095818    1.662185e-18  -6.0861477e-14  -1.2120986e-18   -2.833811e-35               0               0               0             0.1             0.1               0        11601891
    0.097679752               0            0.05      -0.1779044  -5.1635766e-06  -5.5227572e-21       3551.0086     0.069942397  -1.2585309e-21    1.157846e-21   3.3605837e-26   3.5943474e-41               0               0               0             0.1             0.1               0        11601891
