# y+ ()             
# Time              	patch               	min                 	max                 	average             
88                  	top	1.178942479063e+00	2.455782503874e+00	1.220427428702e+00
89                  	top	1.178948205799e+00	2.455782600060e+00	1.220432405632e+00
90                  	top	1.178954529315e+00	2.455782671701e+00	1.220437502716e+00
91                  	top	1.178961154852e+00	2.455782749339e+00	1.220442488923e+00
92                  	top	1.178967776884e+00	2.455782800969e+00	1.220447248833e+00
93                  	top	1.178974214514e+00	2.455782858020e+00	1.220451654252e+00
94                  	top	1.178980273801e+00	2.455782889193e+00	1.220455673912e+00
95                  	top	1.178985835742e+00	2.455782926552e+00	1.220459242319e+00
96                  	top	1.178990789434e+00	2.455782939347e+00	1.220462380135e+00
97                  	top	1.178995092783e+00	2.455782960008e+00	1.220465063547e+00
98                  	top	1.178998702589e+00	2.455782958066e+00	1.220467344154e+00
99                  	top	1.179001636060e+00	2.455782966071e+00	1.220469218859e+00
100                 	top	1.179003900914e+00	2.455782953589e+00	1.220470751824e+00
101                 	top	1.179005554167e+00	2.455782953148e+00	1.220471948181e+00
102                 	top	1.179006634159e+00	2.455782934223e+00	1.220472877085e+00
103                 	top	1.179007221288e+00	2.455782929212e+00	1.220473543980e+00
104                 	top	1.179007368748e+00	2.455782907398e+00	1.220474015428e+00
105                 	top	1.179007165146e+00	2.455782900985e+00	1.220474293895e+00
106                 	top	1.179006665592e+00	2.455782879029e+00	1.220474441667e+00
107                 	top	1.179005955120e+00	2.455782873502e+00	1.220474455957e+00
108                 	top	1.179005080891e+00	2.455782853254e+00	1.220474393106e+00
109                 	top	1.179004117206e+00	2.455782850056e+00	1.220474244736e+00
110                 	top	1.179003097992e+00	2.455782832561e+00	1.220474061342e+00
111                 	top	1.179002083055e+00	2.455782832356e+00	1.220473828708e+00
112                 	top	1.179001091391e+00	2.455782817955e+00	1.220473592108e+00
113                 	top	1.179000167606e+00	2.455782820830e+00	1.220473332151e+00
114                 	top	1.178999317919e+00	2.455782809382e+00	1.220473091146e+00
115                 	top	1.178998573056e+00	2.455782815026e+00	1.220472845696e+00
116                 	top	1.178997924866e+00	2.455782806033e+00	1.220472627820e+00
117                 	top	1.178997392989e+00	2.455782813836e+00	1.220472410916e+00
118                 	top	1.178996960465e+00	2.455782806726e+00	1.220472233071e+00
119                 	top	1.178996640106e+00	2.455782816069e+00	1.220472070102e+00
120                 	top	1.178996408468e+00	2.455782810182e+00	1.220471942695e+00
121                 	top	1.178996273413e+00	2.455782820433e+00	1.220471823279e+00
122                 	top	1.178996207627e+00	2.455782815162e+00	1.220471742803e+00
123                 	top	1.178996216972e+00	2.455782825761e+00	1.220471668770e+00
124                 	top	1.178996273086e+00	2.455782820609e+00	1.220471629945e+00
125                 	top	1.178996381292e+00	2.455782831138e+00	1.220471593104e+00
126                 	top	1.178996514097e+00	2.455782825760e+00	1.220471587114e+00
127                 	top	1.178996677889e+00	2.455782835925e+00	1.220471577195e+00
128                 	top	1.178996846865e+00	2.455782830107e+00	1.220471593350e+00
129                 	top	1.178997030126e+00	2.455782839779e+00	1.220471607557e+00
130                 	top	1.178997203679e+00	2.455782833440e+00	1.220471637266e+00
131                 	top	1.178997378780e+00	2.455782842584e+00	1.220471656114e+00
132                 	top	1.178997534410e+00	2.455782835702e+00	1.220471696193e+00
133                 	top	1.178997684560e+00	2.455782844317e+00	1.220471726367e+00
134                 	top	1.178997809482e+00	2.455782836967e+00	1.220471766420e+00
135                 	top	1.178997924804e+00	2.455782845160e+00	1.220471787249e+00
136                 	top	1.178998013507e+00	2.455782837429e+00	1.220471818954e+00
137                 	top	1.178998092432e+00	2.455782845292e+00	1.220471837776e+00
138                 	top	1.178998145362e+00	2.455782837291e+00	1.220471869397e+00
139                 	top	1.178998190769e+00	2.455782844966e+00	1.220471882739e+00
140                 	top	1.178998213310e+00	2.455782836790e+00	1.220471908407e+00
141                 	top	1.178998231339e+00	2.455782844363e+00	1.220471915244e+00
142                 	top	1.178998230089e+00	2.455782836120e+00	1.220471933028e+00
143                 	top	1.178998227965e+00	2.455782843641e+00	1.220471929970e+00
144                 	top	1.178998210229e+00	2.455782835404e+00	1.220471942890e+00
145                 	top	1.178998195862e+00	2.455782842953e+00	1.220471938281e+00
146                 	top	1.178998169191e+00	2.455782834783e+00	1.220471946957e+00
147                 	top	1.178998148909e+00	2.455782842413e+00	1.220471936853e+00
148                 	top	1.178998118911e+00	2.455782834307e+00	1.220471938022e+00
149                 	top	1.178998097423e+00	2.455782842002e+00	1.220471926272e+00
150                 	top	1.178998068483e+00	2.455782833955e+00	1.220471929866e+00
151                 	top	1.178998049693e+00	2.455782841723e+00	1.220471918630e+00
152                 	top	1.178998024765e+00	2.455782833755e+00	1.220471925374e+00
153                 	top	1.178998010750e+00	2.455782841601e+00	1.220471911756e+00
154                 	top	1.178997991130e+00	2.455782833704e+00	1.220471911523e+00
155                 	top	1.178997982701e+00	2.455782841588e+00	1.220471898715e+00
156                 	top	1.178997968625e+00	2.455782833752e+00	1.220471901954e+00
157                 	top	1.178997965470e+00	2.455782841681e+00	1.220471890139e+00
158                 	top	1.178997956475e+00	2.455782833864e+00	1.220471894404e+00
159                 	top	1.178997958435e+00	2.455782841848e+00	1.220471883632e+00
160                 	top	1.178997953726e+00	2.455782834053e+00	1.220471891147e+00
161                 	top	1.178997959365e+00	2.455782842025e+00	1.220471887236e+00
162                 	top	1.178997957774e+00	2.455782834225e+00	1.220471892558e+00
163                 	top	1.178997965637e+00	2.455782842196e+00	1.220471878953e+00
164                 	top	1.178997965849e+00	2.455782834381e+00	1.220471885802e+00
165                 	top	1.178997974955e+00	2.455782842338e+00	1.220471877645e+00
166                 	top	1.178997975863e+00	2.455782834525e+00	1.220471885390e+00
167                 	top	1.178997984952e+00	2.455782842446e+00	1.220471879916e+00
168                 	top	1.178997985594e+00	2.455782834598e+00	1.220471893698e+00
169                 	top	1.178997994863e+00	2.455782842525e+00	1.220471887626e+00
170                 	top	1.178997995193e+00	2.455782834661e+00	1.220471894066e+00
171                 	top	1.178998003516e+00	2.455782842578e+00	1.220471880390e+00
172                 	top	1.178998003148e+00	2.455782834713e+00	1.220471889879e+00
173                 	top	1.178998010786e+00	2.455782842620e+00	1.220471886795e+00
174                 	top	1.178998009549e+00	2.455782834752e+00	1.220471895746e+00
175                 	top	1.178998016119e+00	2.455782842652e+00	1.220471888852e+00
176                 	top	1.178998013772e+00	2.455782834782e+00	1.220471897456e+00
177                 	top	1.178998018910e+00	2.455782842637e+00	1.220471890390e+00
178                 	top	1.178998015485e+00	2.455782834762e+00	1.220471898870e+00
179                 	top	1.178998021213e+00	2.455782842593e+00	1.220471891814e+00
180                 	top	1.178998017447e+00	2.455782834722e+00	1.220471900120e+00
181                 	top	1.178998021777e+00	2.455782842606e+00	1.220471892776e+00
182                 	top	1.178998017517e+00	2.455782834716e+00	1.220471900945e+00
183                 	top	1.178998021496e+00	2.455782842589e+00	1.220471893483e+00
184                 	top	1.178998016755e+00	2.455782834715e+00	1.220471899181e+00
185                 	top	1.178998020028e+00	2.455782842583e+00	1.220471886554e+00
186                 	top	1.178998014663e+00	2.455782834680e+00	1.220471896294e+00
187                 	top	1.178998018165e+00	2.455782842562e+00	1.220471888263e+00
188                 	top	1.178998013091e+00	2.455782834677e+00	1.220471895634e+00
189                 	top	1.178998016733e+00	2.455782842566e+00	1.220471889795e+00
190                 	top	1.178998012236e+00	2.455782834670e+00	1.220471903455e+00
191                 	top	1.178998016179e+00	2.455782842558e+00	1.220471894258e+00
192                 	top	1.178998011735e+00	2.455782834693e+00	1.220471896786e+00
193                 	top	1.178998015720e+00	2.455782842581e+00	1.220471888270e+00
194                 	top	1.178998011167e+00	2.455782834693e+00	1.220471895556e+00
