# y+ ()         
# Time          	patch           	min             	max             	average         
0               	bottom	2.24049705e+00	2.24049705e+00	2.24049705e+00
1               	bottom	1.84035621e+00	1.84103666e+00	1.84038605e+00
2               	bottom	1.41370442e+00	1.41645628e+00	1.41386130e+00
3               	bottom	9.55458099e-01	9.61804968e-01	9.56030838e-01
4               	bottom	7.67447901e-01	7.76834927e-01	7.68340703e-01
5               	bottom	6.73367028e-01	6.85843491e-01	6.74515830e-01
6               	bottom	6.12149720e-01	6.27988541e-01	6.13592700e-01
7               	bottom	5.66588747e-01	5.85901942e-01	5.68281091e-01
8               	bottom	5.30318228e-01	5.53192266e-01	5.32193267e-01
9               	bottom	5.00300950e-01	5.26822566e-01	5.02282436e-01
10              	bottom	4.74812224e-01	5.05047927e-01	4.76814855e-01
11              	bottom	4.52784268e-01	4.86798427e-01	4.54713228e-01
12              	bottom	4.33497596e-01	4.71342257e-01	4.35248466e-01
13              	bottom	4.16440736e-01	4.58155062e-01	4.17902605e-01
14              	bottom	4.01233332e-01	4.46848643e-01	4.02293782e-01
15              	bottom	3.87479248e-01	4.37127477e-01	3.88132667e-01
16              	bottom	3.74527474e-01	4.28759583e-01	3.75195351e-01
17              	bottom	3.62567803e-01	4.21555857e-01	3.63305537e-01
18              	bottom	3.51509873e-01	4.15356986e-01	3.52322371e-01
19              	bottom	3.41239361e-01	4.10027889e-01	3.42131879e-01
20              	bottom	3.31662629e-01	4.05450983e-01	3.32640821e-01
21              	bottom	3.22702213e-01	4.01523506e-01	3.23772187e-01
22              	bottom	3.14293467e-01	3.98158632e-01	3.15461839e-01
23              	bottom	3.06382035e-01	3.95279693e-01	3.07655990e-01
24              	bottom	2.98921917e-01	3.92820056e-01	3.00309278e-01
25              	bottom	2.91873982e-01	3.90722093e-01	2.93383283e-01
26              	bottom	2.85204806e-01	3.88935676e-01	2.86845370e-01
27              	bottom	2.78885769e-01	3.87417347e-01	2.80667782e-01
28              	bottom	2.72892342e-01	3.86129973e-01	2.74826913e-01
29              	bottom	2.67203511e-01	3.85041555e-01	2.69302735e-01
30              	bottom	2.61801339e-01	3.84123629e-01	2.64078329e-01
31              	bottom	2.56670596e-01	3.83351640e-01	2.59139492e-01
32              	bottom	2.51798467e-01	3.82704370e-01	2.54474397e-01
33              	bottom	2.47174304e-01	3.82163431e-01	2.50073292e-01
34              	bottom	2.42789412e-01	3.81712751e-01	2.45928220e-01
35              	bottom	2.38636839e-01	3.81338213e-01	2.42032740e-01
36              	bottom	2.34711182e-01	3.81027646e-01	2.38381647e-01
37              	bottom	2.31008365e-01	3.80770715e-01	2.34970683e-01
38              	bottom	2.27525409e-01	3.80558712e-01	2.31796239e-01
39              	bottom	2.24260165e-01	3.80384347e-01	2.28855050e-01
40              	bottom	2.21211036e-01	3.80241540e-01	2.26143885e-01
41              	bottom	2.18376668e-01	3.80125212e-01	2.23659260e-01
42              	bottom	2.15755636e-01	3.80031106e-01	2.21397160e-01
43              	bottom	2.13346137e-01	3.79955636e-01	2.19352804e-01
44              	bottom	2.11145701e-01	3.79895769e-01	2.17520456e-01
45              	bottom	2.09150941e-01	3.79848923e-01	2.15893301e-01
46              	bottom	2.07357354e-01	3.79812895e-01	2.14463368e-01
47              	bottom	2.05759185e-01	3.79785795e-01	2.13221527e-01
48              	bottom	2.04349359e-01	3.79765997e-01	2.12157572e-01
49              	bottom	2.03119492e-01	3.79752106e-01	2.11260325e-01
50              	bottom	2.02059962e-01	3.79742946e-01	2.10517794e-01
51              	bottom	2.01160050e-01	3.79737517e-01	2.09917386e-01
52              	bottom	2.00408124e-01	3.79734976e-01	2.09446125e-01
53              	bottom	1.99791865e-01	3.79734610e-01	2.09090874e-01
54              	bottom	1.99298511e-01	3.79735830e-01	2.08838573e-01
55              	bottom	1.98915106e-01	3.79738151e-01	2.08676447e-01
56              	bottom	1.98628747e-01	3.79741179e-01	2.08592196e-01
57              	bottom	1.98426807e-01	3.79744595e-01	2.08574135e-01
58              	bottom	1.98297134e-01	3.79748148e-01	2.08611335e-01
59              	bottom	1.98228215e-01	3.79751640e-01	2.08693709e-01
60              	bottom	1.98209301e-01	3.79754924e-01	2.08812069e-01
61              	bottom	1.98230502e-01	3.79757890e-01	2.08958156e-01
62              	bottom	1.98282842e-01	3.79760464e-01	2.09124637e-01
63              	bottom	1.98358282e-01	3.79762596e-01	2.09305086e-01
64              	bottom	1.98449721e-01	3.79764259e-01	2.09493949e-01
65              	bottom	1.98550969e-01	3.79765451e-01	2.09686488e-01
66              	bottom	1.98656708e-01	3.79766184e-01	2.09878721e-01
67              	bottom	1.98762432e-01	3.79766466e-01	2.10067360e-01
68              	bottom	1.98864389e-01	3.79766284e-01	2.10249738e-01
69              	bottom	1.98959511e-01	3.79765636e-01	2.10423742e-01
70              	bottom	1.99045342e-01	3.79764544e-01	2.10587747e-01
71              	bottom	1.99119971e-01	3.79763047e-01	2.10740550e-01
72              	bottom	1.99181961e-01	3.79761195e-01	2.10881314e-01
73              	bottom	1.99230288e-01	3.79759042e-01	2.11009510e-01
74              	bottom	1.99264281e-01	3.79756637e-01	2.11124868e-01
75              	bottom	1.99283564e-01	3.79754027e-01	2.11227333e-01
76              	bottom	1.99288011e-01	3.79751256e-01	2.11317027e-01
77              	bottom	1.99277700e-01	3.79748360e-01	2.11394209e-01
78              	bottom	1.99252875e-01	3.79745372e-01	2.11459249e-01
79              	bottom	1.99213910e-01	3.79742320e-01	2.11512602e-01
80              	bottom	1.99161282e-01	3.79739226e-01	2.11554785e-01
81              	bottom	1.99095545e-01	3.79736112e-01	2.11586358e-01
82              	bottom	1.99017309e-01	3.79732999e-01	2.11607907e-01
83              	bottom	1.98927220e-01	3.79729902e-01	2.11620034e-01
84              	bottom	1.98825950e-01	3.79726834e-01	2.11623347e-01
85              	bottom	1.98714180e-01	3.79723799e-01	2.11618448e-01
86              	bottom	1.98592593e-01	3.79720800e-01	2.11605929e-01
87              	bottom	1.98461864e-01	3.79717841e-01	2.11586366e-01
88              	bottom	1.98322657e-01	3.79714925e-01	2.11560315e-01
89              	bottom	1.98175616e-01	3.79712055e-01	2.11528311e-01
90              	bottom	1.98021365e-01	3.79709231e-01	2.11490862e-01
91              	bottom	1.97860506e-01	3.79706453e-01	2.11448455e-01
92              	bottom	1.97693612e-01	3.79703721e-01	2.11401545e-01
93              	bottom	1.97521232e-01	3.79701034e-01	2.11350565e-01
94              	bottom	1.97343887e-01	3.79698391e-01	2.11295919e-01
95              	bottom	1.97162070e-01	3.79695790e-01	2.11237988e-01
96              	bottom	1.96976250e-01	3.79693229e-01	2.11177125e-01
97              	bottom	1.96786867e-01	3.79690706e-01	2.11113661e-01
98              	bottom	1.96594334e-01	3.79688219e-01	2.11047903e-01
99              	bottom	1.96399043e-01	3.79685764e-01	2.10980136e-01
100             	bottom	1.96201360e-01	3.79683340e-01	2.10910624e-01
101             	bottom	1.96001626e-01	3.79680943e-01	2.10839609e-01
