#            face_x              face_y              face_z                 U_x                 U_y                 U_z   wallShearStress_x   wallShearStress_y   wallShearStress_z               yPlus                   p
               3.64                 0.1                0.05                   0                   0                   0   -0.00702726394168  -1.63364409477e-07                   0       1.76243573638      0.310937999104
               3.72                 0.1                0.05                   0                   0                   0    -0.0070434982379  -1.65567615984e-07                   0       1.76447034014      0.305528923943
                3.8                 0.1                0.05                   0                   0                   0   -0.00705994845101  -1.67030013703e-07                   0       1.76652961388        0.3001206006
               3.88                 0.1                0.05                   0                   0                   0   -0.00707653872467  -1.67753944471e-07                   0       1.76860399226       0.29471125351
               3.96                 0.1                0.05                   0                   0                   0   -0.00709318899011   -1.6758022434e-07                   0       1.77068342837      0.289298129159
               4.04                 0.1                0.05                   0                   0                   0   -0.00710980824898  -1.66508076503e-07                   0       1.77275655974      0.283879349415
               4.12                 0.1                0.05                   0                   0                   0   -0.00712630551433  -1.64469764674e-07                   0       1.77481207829      0.278452609837
                4.2                 0.1                0.05                   0                   0                   0   -0.00714258241512  -1.61457773125e-07                   0       1.77683780949      0.273015912228
               4.28                 0.1                0.05                   0                   0                   0   -0.00715854245539  -1.57507188081e-07                   0       1.77882186605      0.267567395453
               4.36                 0.1                0.05                   0                   0                   0   -0.00717409421923  -1.52667248955e-07                   0       1.78075304165      0.262105312583
               4.44                 0.1                0.05                   0                   0                   0   -0.00718915028969  -1.46948460871e-07                   0       1.78262067026      0.256627996046
               4.52                 0.1                0.05                   0                   0                   0   -0.00720362190678  -1.40426348499e-07                   0       1.78441395807      0.251134209721
                4.6                 0.1                0.05                   0                   0                   0   -0.00721743467404  -1.33279408929e-07                   0       1.78612392345      0.245623091608
               4.68                 0.1                0.05                   0                   0                   0   -0.00723053289586  -1.25639513564e-07                   0       1.78774392015      0.240093774591
               4.76                 0.1                0.05                   0                   0                   0   -0.00724287010348  -1.17600548404e-07                   0       1.78926845275      0.234545604901
               4.84                 0.1                0.05                   0                   0                   0   -0.00725440866019   -1.0928615953e-07                   0       1.79069311992      0.228978240547
               4.92                 0.1                0.05                   0                   0                   0   -0.00726512551314  -1.00838471726e-07                   0       1.79201531676      0.223391582197
                  5                 0.1                0.05                   0                   0                   0   -0.00727501068977  -9.23788342724e-08                   0       1.79323404082      0.217785692149
               5.08                 0.1                0.05                   0                   0                   0   -0.00728406574329  -8.40179529128e-08                   0       1.79434969426      0.212160842883
               5.16                 0.1                0.05                   0                   0                   0   -0.00729230239996  -7.58514223071e-08                   0       1.79536391272      0.206517450923
               5.24                 0.1                0.05                   0                   0                   0   -0.00729974166216   -6.7955516701e-08                   0       1.79627945208       0.20085606477
               5.32                 0.1                0.05                   0                   0                   0   -0.00730641075274  -6.03902056846e-08                   0       1.79709981105      0.195177335195
                5.4                 0.1                0.05                   0                   0                   0   -0.00731234315919  -5.32008498935e-08                   0       1.79782923659      0.189482001881
               5.48                 0.1                0.05                   0                   0                   0   -0.00731757554168  -4.64190221786e-08   1.18557624104e-17        1.7984723444      0.183770860176
               5.56                 0.1                0.05                   0                   0                   0   -0.00732214836394  -4.00656582031e-08   2.29708621178e-17       1.79903419798      0.178044758535
               5.64                 0.1                0.05                   0                   0                   0   -0.00732610283677  -3.41513949035e-08   2.22288660119e-17       1.79951993477      0.172304563009
               5.72                 0.1                0.05                   0                   0                   0   -0.00732948227866  -2.86798350867e-08   2.14855820345e-17       1.79993493535      0.166551163975
                5.8                 0.1                0.05                   0                   0                   0   -0.00733232892234  -2.36465128801e-08   2.07410600124e-17        1.8002844333      0.160785438639
               5.88                 0.1                0.05                   0                   0                   0   -0.00733468590912  -1.90399278507e-08   1.99953552457e-17       1.80057376209      0.155008267248
               5.96                 0.1                0.05                   0                   0                   0    -0.0073365934265   -1.4845662892e-08   9.62426323384e-18       1.80080788284      0.149220508956
               6.04                 0.1                0.05                   0                   0                   0   -0.00733809237421  -1.10497529839e-08                   0       1.80099183611        0.1434230178
               6.12                 0.1                0.05                   0                   0                   0   -0.00733922016661  -7.63184013167e-09                   0       1.80113022825      0.137616591924
                6.2                 0.1                0.05                   0                   0                   0   -0.00734001444901  -4.57290261877e-09                   0       1.80122768881      0.131802023892
               6.28                 0.1                0.05                   0                   0                   0   -0.00734050864875  -1.84942769618e-09                   0        1.8012883258      0.125980044239
               6.36                 0.1                0.05                   0                   0                   0   -0.00734073650123   5.66355531828e-10                   0       1.80131628205      0.120151374466
               6.44                 0.1                0.05                   0                   0                   0   -0.00734072621537   2.67176656268e-09                   0       1.80131502014      0.114316667901
               6.52                 0.1                0.05                   0                   0                   0   -0.00734050874694   4.51280300763e-09   3.49862786671e-18       1.80128833811      0.108476567365
                6.6                 0.1                0.05                   0                   0                   0   -0.00734011015922   6.10231240554e-09   3.31023350799e-18       1.80123943278      0.102631638623
               6.68                 0.1                0.05                   0                   0                   0   -0.00733955535605   7.45776310725e-09                   0       1.80117135811     0.0967824515471
               6.76                 0.1                0.05                   0                   0                   0   -0.00733886550848   8.60615616735e-09                   0       1.80108670979     0.0909295193485
               6.84                 0.1                0.05                   0                   0                   0   -0.00733806111833   9.56948488797e-09                   0        1.8009880014     0.0850733424747
               6.92                 0.1                0.05                   0                   0                   0   -0.00733715996783   1.03486881881e-08                   0        1.8008774129     0.0792143293479
                  7                 0.1                0.05                   0                   0                   0   -0.00733618200149   1.09586774842e-08                   0       1.80075738993     0.0733529127523
               7.08                 0.1                0.05                   0                   0                   0   -0.00733514113793   1.14410207516e-08                   0       1.80062963896     0.0674894107589
               7.16                 0.1                0.05                   0                   0                   0   -0.00733405117661   1.17923506763e-08                   0       1.80049585224     0.0616242525334
               7.24                 0.1                0.05                   0                   0                   0   -0.00733292381229   1.20396291698e-08                   0       1.80035746404     0.0557576544098
               7.32                 0.1                0.05                   0                   0                   0   -0.00733177065911   1.21689704058e-08                   0       1.80021589915     0.0498900206291
                7.4                 0.1                0.05                   0                   0                   0   -0.00733060314355   1.22037809835e-08                   0       1.80007255974      0.044021541494
               7.48                 0.1                0.05                   0                   0                   0   -0.00732943020613   1.21738785627e-08                   0       1.79992854316     0.0381524211815
               7.56                 0.1                0.05                   0                   0                   0   -0.00732825694407   1.20823595347e-08                   0       1.79978447521     0.0322829105291
               7.64                 0.1                0.05                   0                   0                   0   -0.00732709092506   1.18720242063e-08                   0       1.79964128519     0.0264132796973
               7.72                 0.1                0.05                   0                   0                   0   -0.00732595199681   1.19036844242e-08                   0       1.79950141109     0.0205436601413
                7.8                 0.1                0.05                   0                   0                   0   -0.00732475766693   1.09436787792e-08                   0       1.79935472094     0.0146735120917
               7.88                 0.1                0.05                   0                   0                   0   -0.00732383482438   1.28718921064e-08                   0       1.79924136793    0.00880559776744
               7.96                 0.1                0.05                   0                   0                   0   -0.00732218306144   8.80267861044e-09                   0       1.79903846304    0.00293132588469
