# Selection         : all 
# Volume            : 1.395979868100e-03
# Time              	max(p)	location	cell	max(k)	location	cell	max(omega)	location	cell	max(nut)	location	cell	max(epsilon)	max(nuTilda)
136                 	7.168861983394e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492786899e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076428326839e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
137                 	7.168862041398e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467494794926e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076432553189e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
138                 	7.168862084245e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467496388030e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076436340785e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
139                 	7.168862139163e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467497575627e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076439627611e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
140                 	7.168862232055e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467498381789e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076442373738e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
141                 	7.168862219238e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467498838940e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076444560032e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
142                 	7.168862204587e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467498986115e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076446195576e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
143                 	7.168862297728e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467498868838e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076447308983e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
144                 	7.168862336921e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467498535742e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076447942474e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
145                 	7.168862320054e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467498033933e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076448148054e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
146                 	7.168858332852e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467497396225e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076447978396e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
147                 	7.168858321392e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467496674328e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076447504545e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
148                 	7.168861543481e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467495916090e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076446794783e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
149                 	7.168861538133e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467495138466e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076445901405e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
150                 	7.168861689703e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467494363297e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076444888117e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
151                 	7.168859116085e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467493622121e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076443805461e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
152                 	7.168859119648e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492946690e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076442712952e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
153                 	7.168859076215e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492351262e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076441646822e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
154                 	7.168861815802e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467491844964e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076440644337e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
155                 	7.168861821013e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467491428365e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076439726922e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
156                 	7.168859827886e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467491093314e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438913789e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
157                 	7.168859832694e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467490849450e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438215575e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
158                 	7.168859811217e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467490694147e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076437642826e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
159                 	7.168859809924e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467490614552e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076437193282e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
160                 	7.168859781159e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467490599205e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076436864788e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
161                 	7.168862597042e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467490641992e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076436652864e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
162                 	7.168862597857e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467490731055e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076436542494e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
163                 	7.168859940091e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467490848850e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076436521900e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
164                 	7.168859941549e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467490998034e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076436593105e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
165                 	7.168859913738e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467491171319e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076436728506e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
166                 	7.168859893139e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467491354150e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076436912924e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
167                 	7.168862568985e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467491543380e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076437140389e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
168                 	7.168862581392e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467491724147e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076437388431e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
169                 	7.168860268834e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467491884816e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076437647246e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
170                 	7.168860267762e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492035336e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076437908970e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
171                 	7.168860196393e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492177305e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438162380e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
172                 	7.168860202262e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492298803e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438399951e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
173                 	7.168860246032e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492394495e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438614826e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
174                 	7.168860257315e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492462976e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438802723e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
175                 	7.168860267935e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492505521e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438958417e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
176                 	7.168863362515e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492532030e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076439093310e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
177                 	7.168863371809e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492541456e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076439200638e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
178                 	7.168859759106e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492525721e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076439264241e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
179                 	7.168859739972e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492504636e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076439303518e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
180                 	7.168859683736e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492488028e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076439318784e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
181                 	7.168862026137e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492466910e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076439314181e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
182                 	7.168862023513e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492435720e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076439289584e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
183                 	7.168860298289e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492391021e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076439247768e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
184                 	7.168860296545e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492345774e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076439192842e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
185                 	7.168860291822e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492305342e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076439132543e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
186                 	7.168860305611e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492265541e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076439067961e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
187                 	7.168860304127e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492225605e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076439003867e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
188                 	7.168860233121e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492187243e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438943920e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
189                 	7.168860654275e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492148224e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438883613e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
190                 	7.168862390001e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492116286e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438829077e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
191                 	7.168862410193e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492091548e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438790344e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
192                 	7.168860046067e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492069797e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438748215e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
193                 	7.168860060036e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492059819e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438715621e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
194                 	7.168860058911e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492063039e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438688899e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
195                 	7.168860031201e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492070608e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438668807e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
196                 	7.168860071292e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492076090e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438652687e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
197                 	7.168862713638e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492082809e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438643106e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
198                 	7.168862724935e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492089309e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438640435e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
199                 	7.168860026787e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492088799e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438640915e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
200                 	7.168860001585e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492095331e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438643086e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
201                 	7.168859989490e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492110337e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438655141e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
202                 	7.168859956200e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492125124e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438666799e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
203                 	7.168860377054e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492133922e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438678797e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
204                 	7.168862542467e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492143467e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438694639e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
205                 	7.168862541924e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492151699e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438708584e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
206                 	7.168860017232e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492151860e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438721863e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
207                 	7.168860017577e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492156357e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438733544e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
208                 	7.168860043731e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492168359e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438745874e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
209                 	7.168860029139e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492178958e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438756506e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
210                 	7.168862239626e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492189618e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438767717e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
211                 	7.168862238756e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492195659e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438777504e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
