# y+ ()         
# Time          	patch           	min             	max             	average         
0               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0               	bottom	1.11803399e+00	1.11803399e+00	1.11803399e+00
100             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
100             	bottom	1.17056245e-01	1.20290606e-01	1.17137004e-01
200             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
200             	bottom	8.97477846e-02	9.67734582e-02	8.98162978e-02
300             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
300             	bottom	7.42862231e-02	8.63895580e-02	7.44265402e-02
400             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
400             	bottom	6.36943461e-02	8.15063468e-02	6.37630509e-02
500             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
500             	bottom	5.55847068e-02	7.92656883e-02	5.56889549e-02
600             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
600             	bottom	4.91169913e-02	7.82491313e-02	4.92777852e-02
700             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
700             	bottom	4.37958906e-02	7.77832161e-02	4.40465558e-02
800             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
800             	bottom	3.93281671e-02	7.75648642e-02	3.97113219e-02
900             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
900             	bottom	3.55265640e-02	7.74597179e-02	3.60879152e-02
1000            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1000            	bottom	3.22640480e-02	7.74076143e-02	3.30464872e-02
1100            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1100            	bottom	2.94496396e-02	7.73811106e-02	3.04892559e-02
1200            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1200            	bottom	2.70149079e-02	7.73672120e-02	2.83389897e-02
1300            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1300            	bottom	2.49061667e-02	7.73597548e-02	2.65326751e-02
1400            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1400            	bottom	2.30798274e-02	7.73556864e-02	2.50177879e-02
1500            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1500            	bottom	2.14995336e-02	7.73534336e-02	2.37499425e-02
1600            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1600            	bottom	2.01343291e-02	7.73521694e-02	2.26913217e-02
1700            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1700            	bottom	1.89574362e-02	7.73514515e-02	2.18095664e-02
1800            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1800            	bottom	1.79454161e-02	7.73510393e-02	2.10769476e-02
1900            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1900            	bottom	1.70775787e-02	7.73508005e-02	2.04697195e-02
2000            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
2000            	bottom	1.63355607e-02	7.73506612e-02	1.99675912e-02
