# y+ ()         
# Time          	patch           	min             	max             	average         
0               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0               	bottom	1.11813712e+00	1.11813712e+00	1.11813712e+00
100             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
100             	bottom	1.32984387e-01	1.35214484e-01	1.33048348e-01
200             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
200             	bottom	9.95737371e-02	1.04791281e-01	9.96449959e-02
300             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
300             	bottom	8.18016039e-02	9.12305680e-02	8.19158134e-02
400             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
400             	bottom	7.01732483e-02	8.47123133e-02	7.02411695e-02
500             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
500             	bottom	6.18257713e-02	8.17966216e-02	6.19320995e-02
600             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
600             	bottom	5.58383343e-02	8.06680839e-02	5.60524250e-02
700             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
700             	bottom	5.19454757e-02	8.03634744e-02	5.23673631e-02
800             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
800             	bottom	4.99785131e-02	8.04050273e-02	5.06396098e-02
900             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
900             	bottom	4.93909611e-02	8.05654361e-02	5.02230545e-02
1000            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1000            	bottom	4.94483678e-02	8.07416632e-02	5.03746176e-02
1100            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1100            	bottom	4.96308867e-02	8.08925511e-02	5.06206330e-02
1200            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1200            	bottom	4.97135409e-02	8.10070329e-02	5.07734381e-02
1300            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1300            	bottom	4.96513646e-02	8.10877106e-02	5.08015773e-02
1400            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1400            	bottom	4.94701965e-02	8.11418117e-02	5.07301954e-02
1500            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1500            	bottom	4.92103717e-02	8.11771026e-02	5.05948298e-02
1600            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1600            	bottom	4.89064296e-02	8.11999424e-02	5.04255852e-02
1700            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1700            	bottom	4.85831083e-02	8.12148230e-02	5.02437587e-02
1800            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1800            	bottom	4.82567492e-02	8.12246458e-02	5.00627442e-02
1900            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1900            	bottom	4.79376111e-02	8.12311840e-02	4.98900919e-02
2000            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
2000            	bottom	4.76317757e-02	8.12355041e-02	4.97295033e-02
