#            face_x              face_y              face_z                 U_x                 U_y                 U_z   wallShearStress_x   wallShearStress_y   wallShearStress_z               yPlus                   p
               3.88                 0.1                0.05                   0                   0                   0    -0.0474791849695   2.80901404623e-08                   0       4.58112123192       2.09217607065
               3.96                 0.1                0.05                   0                   0                   0    -0.0474791941552   2.70150617823e-08                   0       4.58112167505       2.05155361679
               4.04                 0.1                0.05                   0                   0                   0    -0.0474791985116   2.60401428456e-08                   0       4.58112188521       2.01095138212
               4.12                 0.1                0.05                   0                   0                   0    -0.0474792065259   2.50936826269e-08                   0       4.58112227184        1.9703286097
                4.2                 0.1                0.05                   0                   0                   0     -0.047479210985   2.41996691196e-08                   0       4.58112248695       1.92972110099
               4.28                 0.1                0.05                   0                   0                   0    -0.0474792180773   2.33607704738e-08                   0        4.5811228291       1.88909768153
               4.36                 0.1                0.05                   0                   0                   0    -0.0474792225343   2.25747160014e-08                   0       4.58112304411        1.8484848403
               4.44                 0.1                0.05                   0                   0                   0    -0.0474792288806   2.18273383723e-08                   0       4.58112335027       1.80786057024
               4.52                 0.1                0.05                   0                   0                   0    -0.0474792332661   2.11239125877e-08                   0       4.58112356183       1.76724377094
                4.6                 0.1                0.05                   0                   0                   0    -0.0474792390087   2.04531789886e-08                   0       4.58112383887       1.72661860683
               4.68                 0.1                0.05                   0                   0                   0    -0.0474792432766   1.98174390115e-08                   0       4.58112404476       1.68599873059
               4.76                 0.1                0.05                   0                   0                   0    -0.0474792485168   1.92061582478e-08                   0       4.58112429756       1.64537284492
               4.84                 0.1                0.05                   0                   0                   0    -0.0474792526173    1.8615091542e-08                   0       4.58112449539       1.60475089251
               4.92                 0.1                0.05                   0                   0                   0     -0.047479257457   1.79830591662e-08                   0       4.58112472886       1.56412656004
                  5                 0.1                0.05                   0                   0                   0    -0.0474792613498   1.75574669256e-08                   0       4.58112491664       1.52349892216
               5.08                 0.1                0.05                   0                   0                   0    -0.0474792659072   1.71744834979e-08                   0       4.58112513651       1.48286710863
               5.16                 0.1                0.05                   0                   0                   0     -0.047479269703   1.66346878958e-08                   0       4.58112531964       1.44224308065
               5.24                 0.1                0.05                   0                   0                   0    -0.0474792738881   1.61546423975e-08                   0       4.58112552154        1.4016148905
               5.32                 0.1                0.05                   0                   0                   0     -0.047479277546   1.57024602987e-08                   0         4.581125698       1.36098788779
                5.4                 0.1                0.05                   0                   0                   0    -0.0474792814392   1.52745909654e-08                   0       4.58112588582       1.32035848251
               5.48                 0.1                0.05                   0                   0                   0    -0.0474792849342   1.48671404841e-08   6.80685799164e-21       4.58112605442       1.27972995437
               5.56                 0.1                0.05                   0                   0                   0    -0.0474792885809   1.44754397586e-08   1.31809859183e-20       4.58112623035       1.23909974199
               5.64                 0.1                0.05                   0                   0                   0    -0.0474792919188    1.4098641459e-08   1.27483094311e-20       4.58112639138        1.1984701961
               5.72                 0.1                0.05                   0                   0                   0    -0.0474792953476   1.37345065291e-08   1.23156642925e-20        4.5811265568       1.15783938726
                5.8                 0.1                0.05                   0                   0                   0     -0.047479298531   1.33842115801e-08   1.18830666726e-20       4.58112671037       1.11720899391
               5.88                 0.1                0.05                   0                   0                   0    -0.0474793017641   1.30337808856e-08   1.14505031837e-20       4.58112686634       1.07657797205
               5.96                 0.1                0.05                   0                   0                   0    -0.0474793048057   1.27059918272e-08   5.50898988677e-21       4.58112701308       1.03594688899
               6.04                 0.1                0.05                   0                   0                   0    -0.0474793078611    1.2410796575e-08                   0       4.58112716048      0.995314298781
               6.12                 0.1                0.05                   0                   0                   0    -0.0474793107616   1.21022980642e-08                   0       4.58112730041      0.954682648294
                6.2                 0.1                0.05                   0                   0                   0    -0.0474793136528   1.17916125698e-08                   0       4.58112743989      0.914050705394
               6.28                 0.1                0.05                   0                   0                   0    -0.0474793164226   1.15003236493e-08                   0       4.58112757351      0.873418562858
               6.36                 0.1                0.05                   0                   0                   0    -0.0474793191599    1.1217189586e-08                   0       4.58112770557      0.832785875479
               6.44                 0.1                0.05                   0                   0                   0    -0.0474793217985   1.09421826145e-08                   0       4.58112783286      0.792153283619
               6.52                 0.1                0.05                   0                   0                   0    -0.0474793243916   1.06744253573e-08   1.99798831239e-21       4.58112795796       0.75152021551
                6.6                 0.1                0.05                   0                   0                   0    -0.0474793269083   1.04132917841e-08   1.88991595174e-21       4.58112807937      0.710887257921
               6.68                 0.1                0.05                   0                   0                   0    -0.0474793293641   1.01569664578e-08                   0       4.58112819785      0.670253917955
               6.76                 0.1                0.05                   0                   0                   0    -0.0474793317608   9.90296662666e-09                   0       4.58112831347      0.629620816979
               6.84                 0.1                0.05                   0                   0                   0    -0.0474793340641    9.6441800175e-09                   0        4.5811284246      0.588987614685
               6.92                 0.1                0.05                   0                   0                   0    -0.0474793363654   9.32503732169e-09                   0       4.58112853561      0.548356672253
