# y+ ()             
# Time              	patch               	min                 	max                 	average             
88                  	top	6.201081240177e-02	9.449232847001e-02	6.313948321084e-02
89                  	top	6.196013425476e-02	9.448912162311e-02	6.303593752970e-02
90                  	top	6.191233573153e-02	9.448616987138e-02	6.293586992772e-02
91                  	top	6.186726330075e-02	9.448345256187e-02	6.283916223813e-02
92                  	top	6.182477086237e-02	9.448095071694e-02	6.274570048329e-02
93                  	top	6.178471944551e-02	9.447864689917e-02	6.265537470859e-02
94                  	top	6.174697691392e-02	9.447652508758e-02	6.256807882441e-02
95                  	top	6.171141767941e-02	9.447457056357e-02	6.248371045564e-02
96                  	top	6.167792242238e-02	9.447276980507e-02	6.240217079818e-02
97                  	top	6.164637781977e-02	9.447111038921e-02	6.232336448203e-02
98                  	top	6.161667628461e-02	9.446958090359e-02	6.224719944122e-02
99                  	top	6.158871571383e-02	9.446817086531e-02	6.217358678939e-02
100                 	top	6.155423371597e-02	9.446687064564e-02	6.210244070097e-02
101                 	top	6.148214955076e-02	9.446567139958e-02	6.203367829789e-02
102                 	top	6.141242711886e-02	9.446456500191e-02	6.196721954105e-02
103                 	top	6.134498867395e-02	9.446354398946e-02	6.190298712656e-02
104                 	top	6.127975908067e-02	9.446260150841e-02	6.184090638647e-02
105                 	top	6.121666573353e-02	9.446173126384e-02	6.178090519365e-02
106                 	top	6.115563845129e-02	9.446092747275e-02	6.172291387056e-02
107                 	top	6.109660939328e-02	9.446018482315e-02	6.166686510178e-02
108                 	top	6.103951298961e-02	9.445949843665e-02	6.161269385027e-02
109                 	top	6.098428585503e-02	9.445886383260e-02	6.156033727682e-02
110                 	top	6.093086670652e-02	9.445827689511e-02	6.150973466275e-02
111                 	top	6.087919628717e-02	9.445773384298e-02	6.146082733559e-02
112                 	top	6.082921730686e-02	9.445723120376e-02	6.141355859788e-02
113                 	top	6.078087437124e-02	9.445676578683e-02	6.136787365842e-02
114                 	top	6.073411391799e-02	9.445633466032e-02	6.132371956631e-02
115                 	top	6.068888415492e-02	9.445593513265e-02	6.128104514755e-02
116                 	top	6.064513498819e-02	9.445556472952e-02	6.123980094389e-02
117                 	top	6.060281797354e-02	9.445522117678e-02	6.119993915394e-02
118                 	top	6.056188696580e-02	9.445490239454e-02	6.116141416230e-02
119                 	top	6.052229519232e-02	9.445460645264e-02	6.112417995599e-02
120                 	top	6.048399962179e-02	9.445433158688e-02	6.108819416266e-02
121                 	top	6.044695814663e-02	9.445407617395e-02	6.105341534238e-02
122                 	top	6.041112963460e-02	9.445383872133e-02	6.101980304125e-02
123                 	top	6.037647426837e-02	9.445361785675e-02	6.098731810185e-02
124                 	top	6.034295362744e-02	9.445341231994e-02	6.095592277147e-02
125                 	top	6.031053060792e-02	9.445322095224e-02	6.092558063604e-02
126                 	top	6.027916935295e-02	9.445304268716e-02	6.089625651645e-02
127                 	top	6.024883518284e-02	9.445287654227e-02	6.086791639647e-02
128                 	top	6.021949453148e-02	9.445272161226e-02	6.084052738223e-02
129                 	top	6.019111492027e-02	9.445257706445e-02	6.081405767258e-02
130                 	top	6.016366494066e-02	9.445244213380e-02	6.078847652765e-02
131                 	top	6.013711420412e-02	9.445231611518e-02	6.076375423375e-02
132                 	top	6.011143330825e-02	9.445219835819e-02	6.073986206803e-02
133                 	top	6.008659382229e-02	9.445208826305e-02	6.071677226455e-02
134                 	top	6.006256825261e-02	9.445198527825e-02	6.069445798240e-02
135                 	top	6.003932999478e-02	9.445188889555e-02	6.067289327484e-02
136                 	top	6.001685328850e-02	9.445179864527e-02	6.065205305956e-02
137                 	top	5.999511324020e-02	9.445171409453e-02	6.063191309003e-02
138                 	top	5.997408578932e-02	9.445163484244e-02	6.061244992760e-02
139                 	top	5.995374762700e-02	9.445156051917e-02	6.059364091483e-02
140                 	top	5.993407619694e-02	9.445149078450e-02	6.057546414953e-02
141                 	top	5.991504968953e-02	9.445142532349e-02	6.055789845941e-02
142                 	top	5.989664699983e-02	9.445136384480e-02	6.054092337786e-02
143                 	top	5.987884775390e-02	9.445130607842e-02	6.052451912051e-02
144                 	top	5.986163222530e-02	9.445125177535e-02	6.050866656288e-02
145                 	top	5.984498128057e-02	9.445120070550e-02	6.049334721836e-02
146                 	top	5.982887644291e-02	9.445115265486e-02	6.047854321668e-02
147                 	top	5.981329986007e-02	9.445110742538e-02	6.046423728365e-02
148                 	top	5.979823424314e-02	9.445106483328e-02	6.045041272143e-02
149                 	top	5.978366286144e-02	9.445102470808e-02	6.043705338938e-02
150                 	top	5.976956953912e-02	9.445098689217e-02	6.042414368561e-02
151                 	top	5.975593862743e-02	9.445095123847e-02	6.041166852896e-02
152                 	top	5.974275498483e-02	9.445091761068e-02	6.039961334180e-02
153                 	top	5.973000396554e-02	9.445088588291e-02	6.038796403340e-02
154                 	top	5.971767141070e-02	9.445085593664e-02	6.037670698338e-02
155                 	top	5.970574361434e-02	9.445082766220e-02	6.036582902648e-02
156                 	top	5.969420730821e-02	9.445080095797e-02	6.035531743738e-02
157                 	top	5.968304966711e-02	9.445077572853e-02	6.034515991588e-02
158                 	top	5.967225829438e-02	9.445075188530e-02	6.033534457301e-02
159                 	top	5.966182119276e-02	9.445072934592e-02	6.032585991727e-02
160                 	top	5.965172675080e-02	9.445070803318e-02	6.031669484143e-02
161                 	top	5.964196373520e-02	9.445068787427e-02	6.030783860956e-02
162                 	top	5.963252128921e-02	9.445066880209e-02	6.029928084500e-02
163                 	top	5.962338864140e-02	9.445065075128e-02	6.029101132707e-02
164                 	top	5.961455697296e-02	9.445063366531e-02	6.028302157300e-02
165                 	top	5.960601525561e-02	9.445061748944e-02	6.027530109402e-02
166                 	top	5.959775357732e-02	9.445060217239e-02	6.026784044609e-02
167                 	top	5.958976294373e-02	9.445058766616e-02	6.026063106774e-02
168                 	top	5.958203473227e-02	9.445057392494e-02	6.025366475957e-02
169                 	top	5.957456045542e-02	9.445056090587e-02	6.024693345691e-02
170                 	top	5.956733178030e-02	9.445054856877e-02	6.024042925258e-02
171                 	top	5.956034061578e-02	9.445053687617e-02	6.023414447512e-02
172                 	top	5.955357915239e-02	9.445052579301e-02	6.022807172438e-02
