#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z              kl              kt             nut           omega
   3.113662e-05       -1.782287  -0.00094499785   2.0094298e-19       5181.6892       1.6417925  -2.3194637e-18  -2.9849802e-15   8.1948338e-18  -1.8116844e-35      0.16299228    3.258069e-05  -3.3933146e-23     0.099870716   0.00016896396   6.0922311e-24       3237319.9
  5.3394177e-05       -3.044921   -0.0026740989   1.2513391e-19       5180.3589       2.9900263  -2.7168646e-19   3.5993131e-14   2.0628076e-17   9.4101086e-36      0.27841095    8.568986e-05  -9.8268113e-23     0.099779174   9.8645493e-06   2.4739498e-23       222229.01
  7.7022295e-05       -4.384497   -0.0056249465  -8.9124794e-20       5178.3883       4.3526223    3.245515e-18   1.2575015e-14   4.1870978e-18  -7.3885218e-36      0.40089947   0.00017353978  -3.1503856e-23     0.099682032   2.5648655e-06   2.0023407e-22       53824.084
  0.00010210537      -5.8048057    -0.010014084  -7.7433951e-20       5175.3463       5.7824566   2.3572519e-18  -1.8797237e-14  -2.1815489e-17  -7.3375009e-36      0.53086927   0.00030196359   6.2039789e-23     0.099578966   2.2935153e-06    3.823706e-21       21808.079
  0.00012873299      -7.3092156    -0.016064238   1.4259884e-19       5170.7067       7.2859644   5.1289344e-19  -2.2639477e-14  -3.1892266e-17   -1.092645e-36        0.668742   0.00047732487   8.1791082e-23     0.099469645   4.1479995e-06   7.7749676e-20       11269.347
  0.00015700027      -8.9003661    -0.024026217     1.24465e-19       5163.7893        8.877187  -2.5819947e-20  -2.2037176e-14  -3.9138174e-17  -7.6596365e-36      0.81494365   0.00070733817   9.0334823e-23     0.099353736   8.6554944e-06   1.2151301e-18       6671.9902
  0.00018700818       -10.57974    -0.034163396  -1.6491407e-19       5153.7242       10.558365   -2.390013e-18  -1.7981663e-14  -3.4361696e-17  -3.7160205e-36      0.96989613    0.0010007813   7.7210653e-23     0.099230909   1.7512422e-05   1.4337147e-17       4304.4761
  0.00021886389      -12.347079    -0.046750247  -1.6386304e-19       5139.4116       12.327909   -5.002016e-18   1.2116034e-14   3.8138411e-17  -1.8838749e-35       1.1340053    0.0013674489  -7.4840223e-23     0.099100853   3.3372416e-05   1.3308623e-16       2945.8455
  0.00025268119       -14.19961    -0.062073437   6.8069661e-20       5119.4757       14.182109  -1.8173305e-18   4.4487455e-14   1.2598515e-16   -7.447481e-36       1.3076448    0.0018181894  -2.5424416e-22     0.098963287   6.0086145e-05   1.0142083e-15       2104.7252
  0.00028858087      -16.131033    -0.080435623   1.0116065e-19        5092.215       16.114103   3.9993715e-18   2.9499102e-14   8.4635624e-17   1.1763269e-35       1.4911339    0.0023649096  -1.7022081e-22     0.098817981   0.00010308089   6.5678196e-15       1554.0395
  0.00032669115      -18.130247     -0.10215447   1.4718833e-20       5055.5508       18.112485   3.5178889e-18  -7.0640533e-15  -3.1447949e-17   2.1005513e-36       1.6847084    0.0030205007   5.9842498e-23     0.098664787   0.00016985897   3.7111815e-14       1177.7393
  0.00036714817      -20.179774     -0.12755632  -6.5080093e-21         5006.98       20.159851  -4.4739612e-19  -1.1610478e-14   -4.236527e-17  -2.6885821e-36       1.8884832    0.0037986716   8.1589253e-23     0.098503681   0.00027062717   1.8668234e-13        911.7961
