#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z              kl              kt             nut           omega
   3.113662e-05     -0.57413063    -0.000168956   1.1688334e-20       3598.1122       0.5297714   3.3007983e-19   1.9141874e-14  -1.0723639e-18  -1.7353771e-35      0.11320174   1.0511141e-05   6.3187431e-25      0.09994965    0.0001688979   4.0338642e-24       3237317.5
  5.3394177e-05      -0.9806882   -0.0004480984  -4.6945854e-20       3597.2933       0.9644612   1.1538667e-18  -7.5898752e-15   -1.549128e-18   1.0351169e-37      0.19334868   2.7645871e-05   9.9512565e-24     0.099913996   9.6849111e-06   1.3162647e-23       222226.74
  7.7022295e-05      -1.4121642  -0.00090605974  -3.9313489e-20       3596.3181        1.403615     2.77068e-18  -3.7895951e-14  -1.9072454e-17  -1.2967718e-35      0.27841022   5.5980257e-05   5.7459533e-23     0.099876173   2.1348215e-06   5.0258591e-23       53822.181
  0.00010210537      -1.8699875   -0.0015743974   4.4024987e-20       3595.0703       1.8644237   8.7734474e-19   -9.669632e-14  -5.3538634e-17  -5.1651034e-35      0.36868206    9.739152e-05   1.5056513e-22     0.099836079   1.2240156e-06   4.2673019e-22       21805.761
  0.00012873299      -2.3556042    -0.002485665   3.2016331e-20       3593.4298       2.3492528  -3.8722312e-18  -5.7333666e-14  -2.8641199e-17  -1.6445206e-36      0.46447456   0.00015393358    8.462221e-23     0.099793624   1.5528882e-06   6.0189444e-21       11266.466
  0.00015700027      -2.8704482   -0.0036794286   -5.126896e-20       3591.2419       2.8631803  -3.4083444e-18   3.5250313e-14   3.2378353e-17  -6.2237949e-36       0.5661121    0.0002281064  -7.3777094e-23     0.099748741   2.8071276e-06   8.2340771e-20       6668.4312
  0.00018700818      -3.4158983   -0.0052010589  -6.4873021e-20       3588.3077       3.4079282   2.8870343e-19   4.7410074e-14   4.2462417e-17  -1.6455137e-35      0.67393196   0.00032277877  -9.7771209e-23     0.099701402   5.3894923e-06   9.2491249e-19       4300.1863
  0.00021886389      -3.9932195   -0.0071018034   3.5580272e-23       3584.3752       3.9845116   1.6806555e-18   2.0430256e-14   2.1062454e-17   9.5904234e-36      0.78828245   0.00044119429  -4.6400218e-23     0.099651636   1.0064637e-05   8.4418519e-18       2940.8049
  0.00025268119      -4.6034815   -0.0094394422   2.3106971e-20       3579.1262       4.5939262    1.301004e-18  -3.2847871e-15  -6.6021032e-18   2.0439562e-37      0.90951998   0.00058701437   1.3234847e-23     0.099599552   1.7972082e-05   6.4188682e-17       2098.9107
  0.00028858087      -5.2474492    -0.012278695  -3.0230688e-20       3572.1629       5.2369944  -3.8504513e-19  -1.3550988e-14  -1.9441292e-17   -1.844231e-36       1.0380048   0.00076436366   4.0510804e-23     0.099545378   3.0730371e-05   4.1827736e-16       1547.4217
  0.00032669115      -5.9254373    -0.015691404  -1.2580095e-20        3562.991        5.914113  -8.2445382e-19   5.9977646e-15   1.3222969e-17   3.0291577e-36       1.1740952   0.00097786936  -2.6471936e-23     0.099489507   5.0590064e-05   2.3939728e-15       1170.2852
  0.00036714817      -6.6371182    -0.019756183     8.81979e-20       3551.0009        6.625033   1.2298152e-18   6.0409692e-15   7.8411731e-18   4.4651355e-36       1.3181388    0.0012326928  -1.5523202e-23      0.09943256   8.0634945e-05    1.227615e-14       903.47308
  0.00041009642      -7.3812744    -0.024557588   8.9583065e-20       3535.4466       7.3686045     9.83776e-20  -1.9522047e-14  -4.2719688e-17  -3.3231886e-37       1.4704624    0.0015345504   8.7849149e-23      0.09937548   0.00012504094   5.7299574e-14       709.46788
  0.00045568931      -8.1554814    -0.030184428  -3.6419296e-20       3515.4225        8.142449  -2.9830079e-18    3.143407e-15   1.4820833e-17  -1.2061356e-35        1.631356    0.0018897154  -3.3016543e-23     0.099319642   0.00018940619   2.4648817e-13       565.19142
  0.00050408968      -8.9557107    -0.036726988  -9.3680006e-20       3489.8401       8.9425583  -9.7389908e-20   3.6673286e-14     9.45912e-17   -1.657118e-35       1.8010547    0.0023049917  -1.9924949e-22     0.099267023   0.00028116842    9.868385e-13       455.86716
  0.00055547043      -9.7758403    -0.044273041  -2.0119681e-20       3457.4053       9.7627974   3.6267815e-18   3.9519414e-15   2.0691357e-18    1.228284e-36       1.9797136    0.0027876455   8.5185561e-25     0.099220421   0.00041012865   3.7052617e-12       371.71044
  0.00061001506      -10.607071    -0.052901929   1.2787655e-19        3416.599       10.594333   3.3309412e-20    -2.74409e-14   -8.392215e-17   6.9831874e-36       2.1673765    0.0033452773   1.8447634e-22     0.099183752   0.00058910201   1.3124181e-11       306.05365
   0.0006679184      -11.437246    -0.062676723   1.1751576e-19       3365.6662       11.424972  -3.4589764e-18   2.4787933e-15   1.6558488e-17  -1.6760346e-35       2.3639377    0.0039856151  -4.4846785e-23     0.099162462   0.00083471792   4.4049028e-11       254.23916
  0.00072938728      -12.250112     -0.07363341  -9.4553991e-20       3302.6173       12.238434  -1.0128309e-18   2.5944792e-14   9.5016296e-17  -2.5213631e-35       2.5690955    0.0047161978  -2.2373652e-22     0.099164066    0.0011683911   1.4054614e-10       212.94145
  0.00079464125      -13.024543    -0.085766928  -1.9182775e-19       3225.2481       13.013612   1.6217186e-18    1.523581e-14    5.856405e-17  -2.1134478e-37       2.7822966     0.005543924  -1.4120512e-22     0.099198817    0.0016174808   4.2725472e-10       179.73906
  0.00086391338      -13.733839    -0.099013472  -1.0175801e-19       3131.1822       13.723879   2.5261097e-18   1.0220172e-15   1.8682847e-18   4.1491846e-36       3.0026736    0.0064744283   1.6252752e-24     0.099280411     0.002216647   1.2391056e-09       152.83655
   0.0009374511      -14.345207     -0.11322882   5.0258646e-20       3017.9369       14.336577   1.4813347e-18  -1.5874415e-14  -7.9254117e-17  -2.2779126e-37       3.2289744    0.0075112571   2.2898671e-22     0.099426351    0.0030093931   3.4297842e-09       130.87954
   0.0010155171      -14.819619     -0.12816404   9.8353112e-20        2883.008       14.812849  -2.4088201e-18  -1.4718526e-14  -7.0987649e-17   -2.467318e-36       3.4594872     0.008654819   1.9621836e-22     0.099656961    0.0040497614   9.0587835e-09        112.8291
   0.0010983902      -15.112308     -0.14344012   2.0403205e-19       2723.9645        15.10807  -2.9934509e-18   9.2341044e-15   5.7045803e-17  -6.5926213e-36       3.6919618    0.0099011044  -2.0302754e-22     0.099990802    0.0054041002   2.2825206e-08       97.875165
   0.0011863663       -15.17432     -0.15852728   1.7374512e-19       2538.5566       15.173644   3.1317672e-19   1.4234176e-14   8.2160457e-17   3.6499748e-36       3.9235288     0.011240207  -2.7675035e-22      0.10043234    0.0071527768   5.4880285e-08        85.37663
   0.0012797599      -14.955818     -0.17274585  -1.5030302e-19       2324.8619       14.960833   4.0795344e-19   4.5781858e-15   2.8510134e-17  -1.0604338e-35       4.1506229     0.012654825  -1.1615881e-22      0.10094597    0.0093915658   1.2599608e-07       74.820762
   0.0013789043      -14.411399     -0.18527127  -2.3597141e-19       2081.7507       14.423746  -2.6775675e-19   6.2826226e-15   4.5197117e-17   -9.488958e-36       4.3689166     0.014118996  -2.3189329e-22      0.10141183     0.012221817   2.7723509e-07       65.815787
   0.0014841538       -13.51355     -0.19518497  -3.0101628e-20       1811.4776       13.532287   2.3158071e-18   4.8747858e-15   3.3622486e-17   3.0666217e-36       4.5733395     0.015596765   -1.494558e-22      0.10157188     0.015631472   5.8079288e-07       58.198392
   0.0015958843      -12.284636     -0.20171601    1.448369e-19       1524.5464        12.30701   2.2084235e-18  -4.6027716e-15  -4.0151685e-17  -9.7831306e-37       4.7586511     0.017043802   3.1688379e-22      0.10104362     0.019263619   1.0891098e-06       52.066197
   0.0017144948      -10.806393      -0.2044599  -6.9588591e-20       1239.3051       10.829378  -1.4332609e-18  -5.2568413e-15  -4.3730526e-17   6.6036958e-36       4.9208107      0.01841503   3.0409106e-22     0.099564374     0.022523035   1.7571736e-06       47.408377
    0.001840409          -9.171       -0.203223  -2.6954512e-19       972.76962       9.1945035   -1.058143e-18   4.7564006e-16   5.8525191e-18  -4.3518419e-36       5.0578916       0.0196711  -8.0786546e-23     0.097350151      0.02503797   2.5310711e-06       43.813428
   0.0019740768      -7.4540518     -0.19798075   1.2619616e-19       734.33164        7.479616   1.5374695e-18   2.5629935e-17  -1.5979588e-18  -1.3679551e-35       5.1696244     0.020777593   9.5804729e-23     0.095034125     0.026803312   3.5144236e-06       40.755852
   0.0021159754      -5.7491275     -0.18934323    2.918334e-19       529.00808       5.7749213   3.9048315e-19  -2.0893621e-15  -2.2762956e-17   4.5330197e-37       5.2567722     0.021705458   3.5639088e-22     0.093184609     0.027984811   4.9918014e-06       37.936159
   0.0022666117       -4.182547     -0.17879546   2.6505586e-20       361.32373       4.2051527  -1.5954996e-18  -9.0117525e-16  -9.9547976e-18  -1.1701878e-36       5.3212546     0.022439305   1.5275626e-22      0.09202516     0.028768624   7.3876335e-06       35.266425
   0.0024265239      -2.8741929     -0.16824576    8.529914e-20       233.98605       2.8918114  -1.1515361e-18   2.2697969e-16   3.0518454e-18  -3.2169923e-36       5.3663606     0.022985432  -1.5154735e-22     0.091502045     0.029309783   1.1233481e-05       32.747818
    0.002596283      -1.8869292     -0.15926122    1.362948e-20       145.08921       1.8992441   5.5241964e-19   3.5009429e-16   4.5749858e-18   7.4319445e-37       5.3963766      0.02337085  -1.9433653e-22     0.091433916     0.029722151   1.7040832e-05       30.407108
   0.0027764954      -1.2072302     -0.15252679  -3.1539256e-19        87.88087       1.2149858   9.6551697e-19   1.0011448e-17  -7.5177695e-21  -5.5002074e-36       5.4157194     0.023633613   7.9314763e-23     0.091628222     0.030077862   2.5037295e-05       28.269273
   0.0029678048     -0.76837665     -0.14788058  -1.9104253e-19       53.290722      0.77297626  -2.9601013e-19  -1.0895831e-16  -1.5893627e-18  -2.5192859e-36       5.4281016     0.023810746   1.3859384e-22     0.091943791     0.030414044   3.4961643e-05       26.347769
   0.0031708945     -0.49193069     -0.14476749   1.0728075e-19       32.996072      0.49473921  -4.2965813e-19   1.3678811e-17   2.0881843e-19   5.3375662e-37       5.4361607     0.023930798  -6.9967497e-23     0.092292343     0.030743695   4.6171487e-05        24.64385
     0.00338649     -0.31564099     -0.14264648   1.1513207e-19       21.033405      0.31748535   4.9185369e-19   1.7804912e-17   2.7464325e-19  -1.1491272e-36       5.4415595     0.024012755  -8.8775032e-24     0.092624723     0.031066513   5.7967004e-05       23.149855
   0.0036153613     -0.19934788     -0.14113932   5.8177923e-21       13.775282      0.20061696   2.1909047e-19  -2.5874616e-17  -3.7439719e-19    2.073816e-37        5.445283     0.024068369   1.6244444e-22     0.092920471     0.031376727   6.9806762e-05       21.853046
   0.0038583258      -0.1195708     -0.14001445  -4.4919117e-21       9.2023494       0.1204752  -4.7200299e-19  -1.2749652e-17  -2.0413695e-19   9.9460469e-38       5.4479101     0.024104867   6.1693996e-23      0.09317321     0.031667522   8.1316676e-05       20.738439
   0.0041162514     -0.06289131      -0.1391342   3.8976352e-21        6.216937     0.063547335  -2.7012381e-19    5.712688e-18   5.1189668e-20  -2.4689784e-37       5.4497903     0.024126809  -7.9175805e-23     0.093381995     0.031933028   9.2221727e-05       19.790443
   0.0043900594    -0.021471949     -0.13841521  -7.1843511e-20       4.2104325     0.021954862   4.0303777e-20   4.2346916e-18   2.6019877e-20   -2.991696e-37       5.4511438     0.024137181  -6.2470156e-23     0.093547613     0.032169019   0.00010230148        18.99365
   0.0046807278    0.0094510128     -0.13780518  -6.0478521e-20       2.8317533    -0.009073339   1.1393655e-19   1.9778341e-18  -4.2676821e-20  -3.0832547e-38       5.4521148     0.024138028  -5.7567168e-23      0.09367238     0.032373037   0.00011137869       18.333083
   0.0049892948     0.032893029     -0.13727039   5.6042896e-20       1.8695288    -0.032585467   2.4313234e-19   8.6773069e-19   -2.287584e-21   3.7008549e-38       5.4528021     0.024130791   1.2731935e-23     0.093761031     0.032544293   0.00011932296        17.79416
   0.0053168625     0.050832481     -0.13678923   7.4939374e-20       1.1914867      -0.0505804   2.5505789e-20  -1.3180444e-18     5.48939e-20  -1.0813886e-37       5.4532752     0.024116513   9.9920464e-23     0.093820694     0.032683504   0.00012605595       17.362555
   0.0056646009     0.064613755     -0.13634732  -2.0323309e-20      0.71194105    -0.064414834  -2.1442592e-19  -5.2413564e-19  -1.0107576e-20   -2.459543e-37        5.453585     0.024095978   8.4089911e-24     0.093859474     0.032792691   0.00013154234       17.024071
   0.0060337521     0.075190581     -0.13593693  -3.0534176e-20      0.37350521    -0.075013936  -1.1044974e-19   3.3851971e-19  -7.1942008e-20  -5.7642911e-38       5.4537692     0.024069782   -5.070942e-23     0.093884597     0.032874953   0.00013570721       16.764649
   0.0064256347     0.083265754     -0.13554915   3.8172433e-20      0.13636287    -0.083086354  -5.5259729e-20   6.7539909e-20  -8.7356023e-20   4.8941063e-38       5.4538569     0.024038426  -6.9670929e-23     0.093901306     0.032934167   0.00013845422       16.570546
   0.0068416484     0.089406607     -0.13517491   4.8468927e-21    -0.028001445    -0.089286874   1.0254271e-19  -2.8112119e-20  -9.9138884e-20  -3.6289999e-38       5.4538702     0.024002262  -9.6726436e-23     0.093912835     0.032974642    0.0001399976       16.428692
    0.007283279     0.094070583     -0.13481187  -3.0494869e-20     -0.14004607    -0.094004906   2.3264101e-19   1.6183967e-19   1.7143175e-20  -5.8779494e-38       5.4538261     0.023961506   3.6823051e-23     0.093921021     0.033000718   0.00014086235       16.327152
   0.0077521041     0.097577331     -0.13445379   1.9692927e-20     -0.21438851    -0.097502977    5.967233e-21   2.2319994e-19   8.9311382e-20  -1.3126513e-38       5.4537377     0.023916382   1.0859155e-22     0.093926932     0.033016401   0.00014142007       16.255572
   0.0082497982      0.10021045     -0.13409249   1.8079778e-20     -0.26219201      -0.1001473  -8.3673165e-20   4.6613661e-20   2.9107435e-20  -6.6369145e-38       5.4536153     0.023867013   2.3235427e-23     0.093931256     0.033025066   0.00014180044       16.205466
    0.008778139      0.10225385      -0.1337195  -3.0907268e-20     -0.29245519     -0.10221442   4.2656219e-21   1.0060949e-19   2.3466797e-20   -1.127871e-37       5.4534662     0.023813396   3.3803203e-23     0.093934466     0.033029315   0.00014206391       16.170288
   0.0093390136      0.10393588     -0.13332426  -1.4798905e-20     -0.31199796     -0.10390617  -4.6910815e-20   4.3887233e-20  -2.2177607e-20  -1.7086213e-38        5.453295     0.023755462   2.6548005e-23     0.093936892     0.033030977   0.00014224757       16.145264
   0.0099344254      0.10542379     -0.13289806   2.7608081e-20     -0.32555051     -0.10540253  -1.6190124e-20   -1.194951e-19  -7.8275275e-20  -7.5232009e-39       5.4531041     0.023693036  -2.6450617e-23     0.093938759     0.033031228   0.00014237519        16.12709
    0.010566501      0.10683167     -0.13243271   2.5545359e-20     -0.33619502     -0.10681637   5.4106466e-20   4.3642951e-20  -7.7294022e-21  -5.3962658e-38       5.4528942     0.023625862   1.8639844e-23     0.093940219     0.033030763   0.00014246197       16.113559
    0.011237498      0.10823303     -0.13192084  -2.2352727e-21     -0.34580166     -0.10822108   2.0988033e-20   1.1039997e-19   1.1268165e-20  -1.9036804e-38       5.4526648     0.023553615   4.1682031e-23     0.093941376     0.033029961   0.00014251776        16.10323
    0.011949813      0.10967266     -0.13135542   3.3116605e-20     -0.35539413     -0.10966142  -2.1055208e-20   1.0861457e-19  -5.4855982e-21   1.2446421e-38       5.4524146     0.023475909   4.4653154e-23     0.093942298     0.033029021   0.00014254933       16.095172
    0.012705991      0.11117582     -0.13072946   7.6611273e-20     -0.36543722     -0.11116288  -8.1301999e-20   6.1982222e-20   5.1744283e-20  -1.5056954e-38       5.4521416     0.023392306   6.6342818e-24     0.093943036     0.033028039   0.00014256175        16.08877
    0.013508733      0.11275511     -0.13003584  -1.7506649e-20     -0.37605591     -0.11273887  -3.7908636e-20   -2.361263e-19  -3.6791647e-21  -2.1603126e-39       5.4518435     0.023302318  -8.9124766e-23     0.093943625     0.033027063   0.00014255909       16.083613
    0.014360904      0.11441562     -0.12926707  -7.8168777e-20      -0.3871926     -0.11439547   8.6790728e-20  -1.7019152e-19  -7.4091142e-20   3.4509401e-38       5.4515176     0.023205408  -3.9416212e-23     0.093944089      0.03302611   0.00014254471       16.079413
