#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z              kl              kt             nut           omega
   3.113662e-05     0.075243708  -5.5018876e-05  -4.5044414e-21       1757.0272     -0.06957779   1.9895287e-18   8.3724549e-14  -7.2663566e-18   1.2869404e-34     0.055306519  -1.3831246e-06   3.2258591e-23      0.10348942   0.00016906118   2.2196408e-24       3237316.3
  5.3394177e-05      0.12837216  -0.00014622163   5.1871019e-22       1756.0524     -0.12632076   5.9647183e-19   2.5347862e-13  -1.8472627e-17   9.0233305e-35     0.094437572  -3.6288005e-06   8.3842976e-23      0.10597723   1.0151695e-05   1.2736967e-23       222225.56
  7.7022295e-05      0.18498639  -0.00029690742   7.7226537e-21       1755.0622     -0.18395163  -1.9159922e-18   1.4422766e-13  -1.0881347e-17  -7.3528799e-35      0.13595532  -7.3425016e-06   4.9513608e-23      0.10863428    3.405922e-06   2.5619139e-22       53821.137
  0.00010210537      0.24533936  -0.00051852005   4.8666934e-21       1754.0241     -0.24471256  -2.5561557e-18  -3.6928626e-14   5.3615534e-18   2.3612551e-35       0.1800041  -1.2776206e-05   -1.317599e-23      0.11147278   4.7892429e-06   8.5340897e-21       21804.483
  0.00012873299       0.3097118  -0.00082337575  -5.7094386e-21       1752.9416     -0.30902421  -1.6803001e-18  -1.6344776e-13    3.296679e-17  -8.6344576e-36      0.22673694  -2.0209542e-05  -8.3060582e-23      0.11450587   1.0755169e-05   2.0868701e-19       11264.885
  0.00015700027      0.37841844   -0.0012266556  -3.9922625e-21       1751.8203     -0.37766932   1.3263874e-18  -2.0066024e-13   4.0095842e-17  -7.5148116e-35       0.2763162  -2.9985081e-05  -9.9698166e-23      0.11774769    2.404156e-05   3.4786617e-18       6666.4909
  0.00018700818      0.45181636   -0.0017461905   6.5380245e-21       1750.6682     -0.45104886   2.0029033e-18  -1.8369303e-14  -5.8952079e-18   8.5901165e-35      0.32891416  -4.2500734e-05   9.7238184e-24      0.12121342   4.9780261e-05   4.2224527e-17        4297.859
  0.00021886389       0.5303161   -0.0024027421   2.8690769e-21        1749.497     -0.52954026  -9.0471461e-19   3.4951772e-14   -4.613605e-18   1.0459622e-34      0.38471381  -5.8213899e-05   1.2451809e-23      0.12491941   9.5732212e-05   3.9907447e-16       2938.0767
  0.00025268119      0.61439653   -0.0032205601  -1.2447977e-20       1748.3224     -0.61360916   6.3614405e-19  -6.1107011e-14   2.7959908e-17   1.5211021e-34      0.44390959  -7.7651834e-05    -6.01981e-23      0.12888319    0.0001731625   3.0935237e-15       2095.7639
  0.00028858087      0.70462491   -0.0042280757  -1.5382515e-20       1747.1657     -0.70382264   3.3344122e-18   9.1903593e-14  -4.0893778e-17   1.3067269e-34      0.50670843  -0.00010142444   8.1730603e-23      0.13312356   0.00029808412   2.0449182e-14       1543.8318
  0.00032669115      0.80168395   -0.0054587406  -3.3131512e-21        1746.055     -0.80086474  -9.9457578e-19   2.0548914e-13  -8.9261183e-17    2.070788e-35       0.5733308  -0.00013023939   1.8311368e-22      0.13766065   0.00049293667   1.1871475e-13       1166.2206
  0.00036714817      0.90640844   -0.0069520768   3.6836076e-22       1745.0277     -0.90557089  -4.3961498e-18  -2.3167044e-14   1.9212888e-17   5.8102584e-35      0.64401205  -0.00016492097   -3.409332e-23      0.14251592   0.00078884871    6.191503e-13       898.89365
  0.00041009642       1.0198349   -0.0087549933  -1.4744785e-21       1744.1323      -1.0189726  -3.4326045e-19  -1.6562924e-13   8.9703859e-17   2.8507656e-35      0.71900403  -0.00020643396  -1.7564512e-22      0.14771224    0.0012287028     2.95346e-12       704.32339
  0.00045568931       1.1432689    -0.010923434   7.7866521e-21       1743.4319      -1.1423502   2.9916765e-18  -3.2550093e-14   1.3579755e-17   2.8436985e-35      0.79857703  -0.00025591401  -2.9693372e-23      0.15327375    0.0018713215   1.3074234e-11       559.41887
  0.00050408968       1.2783731    -0.013524704   1.2673046e-20       1743.0064      -1.2773446   1.6638149e-18   7.8329513e-14  -5.9181919e-17   6.8596701e-35      0.88302222  -0.00031470641   1.0492291e-22      0.15922577    0.0027972423   5.4365501e-11       449.38692
  0.00055547043       1.4272738     -0.01664166   5.8405249e-23       1742.9518      -1.4262806  -3.9324369e-19   9.5265374e-14  -7.2964619e-17  -2.3570597e-35      0.97265459  -0.00038442128   1.2174553e-22      0.16559451    0.0041167756   2.1460153e-10       364.42078
  0.00061001506       1.5926283     -0.02037913  -5.3195385e-21       1743.3571      -1.5925674  -1.6001162e-18   5.0125701e-14  -3.0813488e-17  -2.9552667e-35       1.0678161  -0.00046702727   5.2442878e-23      0.17240646    0.0059813909   8.1288526e-10       297.82321
   0.0006679184       1.7769949    -0.024861004    4.529655e-21       1744.1389      -1.7792211  -1.0171355e-18  -5.4619936e-14   5.5961541e-17   5.0168995e-35       1.1688768   -0.0005649832  -6.3771784e-23      0.17968726    0.0085994798   3.1384334e-09       244.90037
