#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z              kl              kt             nut           omega
   3.113662e-05   -0.0044011204   2.1272955e-05  -1.0150679e-22        4556.291    0.0041484802    7.826283e-20   2.0778333e-13   1.0081199e-19  -3.7502148e-36      0.14335489   8.6469133e-08  -1.4950447e-24     0.098907047   0.00017118976   2.1203773e-23       3237316.4
  5.3394177e-05   -0.0071808237   5.6449052e-05   1.2336447e-22       4555.1476    0.0071212361   1.1214344e-19    -4.39214e-13  -5.4846264e-19  -1.0613826e-35      0.24484325   2.1649923e-07   1.9759643e-24     0.098136703   2.2061859e-05   5.5132627e-21       222225.66
  7.7022295e-05    -0.010036808   0.00011465257   5.1094963e-23       4553.9758     0.010051609  -5.8083793e-21  -2.3827729e-13  -9.1332148e-19  -4.7133146e-36      0.35255405   4.2392592e-07   3.3925866e-24      0.09732043   5.6960453e-05   8.4208046e-19       53821.275
  0.00010210537    -0.012973949   0.00019981526   -3.665846e-22       4552.7309     0.013029403  -8.9543635e-20  -1.0168573e-13  -5.3059323e-19   8.7550616e-38      0.46686701   7.1890529e-07   1.3518416e-24     0.096455435    0.0001888806   4.7432244e-17       21804.664
  0.00012873299    -0.016005068   0.00031614178  -4.1982495e-22       4551.4082     0.016083731  -4.1527809e-20  -2.3469271e-13   4.2784651e-19  -1.4267513e-36      0.58818478   1.1128255e-06  -1.2982462e-24     0.095538658   0.00052104825   1.3359981e-15       11265.112
  0.00015700027    -0.019155236   0.00046874251  -3.4263185e-23       4550.0024     0.019256274    3.238224e-20  -7.2997596e-14   1.8248515e-19   1.0215904e-38      0.71693431     1.61983e-06  -6.4996596e-25     0.094566705     0.001232215   2.3324239e-14       6666.7718
  0.00018700818    -0.022467734    0.0006634812   1.6620469e-22       4548.5077     0.022561952  -1.3286356e-20  -1.5669826e-13  -9.0670874e-19  -8.0264404e-37      0.85356827   2.2563487e-06   7.3900353e-25     0.093535763    0.0025991352   2.8812606e-13         4298.21
  0.00021886389    -0.026012163   0.00090699298  -2.4825156e-24       4546.9166     0.026048112  -4.1969756e-20  -1.2699882e-13   7.9017386e-19  -3.5350597e-36      0.99856652   3.0407735e-06  -1.8365509e-24     0.092441481    0.0050324308   2.7420731e-12       2938.5253
  0.00025268119     -0.02989513    0.0012066358   -7.620559e-22       4545.2135     0.030073796   7.7131628e-20   2.5777455e-13   2.2968043e-18   6.2302189e-36       1.1524377   3.9968921e-06   -1.848751e-24     0.091278814    0.0091241386   2.1295588e-11       2096.3543
  0.00028858087    -0.034271275    0.0015699749  -2.0540378e-21       4543.1599     0.035627844  -5.7091218e-20   4.0298785e-13   1.3031326e-19  -2.0067018e-35       1.3157201   5.1753613e-06    4.076515e-24       0.0900418     0.015709918   1.4442027e-10       1544.6333
  0.00032669115    -0.038983037    0.0020046862  -6.5922198e-23       4536.3845     0.042291619  -3.0613411e-19   1.9380438e-13  -1.1255939e-18  -5.6115488e-35       1.4889659   6.6867555e-06  -7.9864839e-24     0.088723105     0.025945506   3.4058048e-09       1167.3986
  0.00036714817    -0.039616873     0.002522991   6.7139186e-21       4499.9965     0.042299886   1.6989581e-18  -1.3357031e-13   6.6053695e-19   1.2927495e-35       1.6723945   8.5568522e-06  -1.9713872e-23     0.087312553      0.04128425   6.5034167e-08       901.47201
