#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z              kl              kt             nut           omega
   3.113662e-05    -0.027712261  -7.1646538e-07  -2.2944979e-21       4131.7064     0.025540483   4.6456155e-19  -7.2989595e-13  -3.6417672e-18  -2.5666953e-34      0.12993233   5.0609279e-07   2.3368555e-23     0.097630818   0.00017052609   1.3441424e-23       3237316.4
  5.3394177e-05    -0.047388883  -1.9081991e-06  -1.4069074e-21        4131.004     0.046577198  -6.1079566e-19   -3.580856e-13  -1.9048848e-18   4.4895319e-35      0.22196388   1.3330208e-06   1.6363935e-23     0.095962657    1.799226e-05    2.278943e-21        222225.7
  7.7022295e-05    -0.068272937  -3.8689413e-06   1.3970382e-21       4130.2768     0.067825744   -1.142386e-18   1.0243444e-13   1.3191451e-18  -1.1851195e-34      0.31964586   2.7014873e-06   -5.618286e-24     0.094199671   3.8011786e-05   3.2434541e-19       53821.314
  0.00010210537    -0.090437852  -6.7364298e-06   2.6420309e-21       4129.4931     0.090131118  -1.1369245e-18   5.7951474e-13   1.4039628e-17  -1.4709222e-34      0.42332385   4.7025094e-06  -3.9423178e-23     0.092337086   0.00012295319   1.8042592e-17       21804.715
  0.00012873299     -0.11396121  -1.0653242e-05  -1.0195192e-21       4128.6437      0.11361356   6.4497707e-19   8.9893483e-13   2.3925985e-17   5.8292674e-35       0.5333643   7.4356887e-06  -6.3789316e-23     0.090369976   0.00033764486   5.0671239e-16       11265.183
  0.00015700027     -0.13892486  -1.5793421e-05  -2.5496977e-21       4127.7171      0.13853407   1.9700549e-18  -1.7192148e-15  -2.9069386e-18   8.4186485e-35       0.6501556   1.1022608e-05   4.6698607e-24     0.088293271   0.00079760802   8.8400082e-15       6666.8783
  0.00018700818     -0.16541501  -2.2357463e-05   3.9220202e-22       4126.6994      0.16499942   8.0956327e-20  -5.4580512e-13  -2.0488711e-17  -1.8901569e-34       0.7741094    1.560336e-05   4.7995939e-23     0.086101771    0.0016819745   1.0919258e-13       4298.3757
  0.00021886389     -0.19352222  -3.0573554e-05   1.7257984e-21       4125.5731      0.19309131  -1.7996493e-18  -4.0294708e-14   1.3093099e-18  -4.9280544e-35      0.90566177   2.1337343e-05  -1.2218113e-24     0.083790155    0.0032567019   1.0392585e-12       2938.7903
  0.00025268119     -0.22334129  -4.0700549e-05   8.0541785e-22       4124.3142      0.22287728  -4.3930956e-19   6.0172968e-13   3.2397185e-17  -1.9304865e-35       1.0452745   2.8405833e-05  -7.0039053e-23     0.081353004    0.0059055978   8.0709298e-12        2096.784
  0.00028858087     -0.25497081   -5.302735e-05  -2.2119194e-21       4122.8779      0.25436435   1.9893973e-18   1.9028714e-13   7.3996693e-18   -1.220131e-34        1.193436   3.7013196e-05  -1.7018589e-23     0.078784811      0.01017115   5.3247426e-11       1545.3304
  0.00032669115     -0.28850981  -6.7873073e-05    4.804726e-22       4120.6692      0.28761582   1.2448874e-18   -5.425954e-13   -3.827422e-17  -1.1095913e-34       1.3506617   4.7386203e-05   8.0669101e-23     0.076079955     0.016808034   3.5611608e-10       1168.4612
  0.00036714817      -0.3239175  -8.5616552e-05   2.5719405e-21       4110.6943      0.32284935  -8.3659279e-19  -4.2675823e-13  -3.1766841e-17  -7.9375371e-35        1.517448   5.9785148e-05   6.7711856e-23     0.073232374     0.026841719   9.1534816e-09       902.38741
  0.00041009642     -0.36003951  -0.00010666742  -1.0342826e-21       4061.9417      0.35922603  -1.6074331e-18  -7.4349643e-14  -5.1463028e-18   2.6937608e-35        1.693719   7.4511447e-05   4.9546395e-24     0.070233758     0.041462126   1.1806624e-07       710.71771
  0.00045568931     -0.39309548  -0.00013120382  -5.1742122e-21       3912.0873      0.39290651  -6.1930726e-19   1.8221814e-13    1.882607e-17  -8.4103017e-35       1.8769644   9.1803828e-05  -7.5368047e-23     0.067066663     0.061179316   6.3799393e-07       572.84884
  0.00050408968     -0.41815261  -0.00015896655   -5.492666e-21       3611.2482      0.41862147     3.35827e-19   1.1089581e-13   1.1232527e-17  -1.1391621e-34       2.0604874    0.0001116372  -4.2221654e-23       0.0637583     0.084434758   2.0165437e-06       475.54287
  0.00055547043     -0.43368698  -0.00018962153   2.0048994e-21       3181.3039      0.43450167  -8.7078656e-20   1.0310957e-14   4.0315214e-18   1.3967256e-34       2.2353087   0.00013372114  -4.9012138e-23     0.060435282      0.10787985    4.525534e-06       407.10501
  0.00061001506     -0.44259232   -0.0002232498   3.4260698e-21       2705.4008      0.44308476   1.9749974e-18   3.9230142e-14   6.3478603e-18  -4.9871161e-35       2.3947344   0.00015776074  -5.3404445e-23     0.057231093      0.12868559   8.1730809e-06       357.18773
   0.0006679184     -0.44843354  -0.00026000836   1.1436134e-21       2264.5395      0.44800941   2.5341085e-18  -1.0169505e-13  -2.3726204e-17  -8.6538801e-35       2.5366141   0.00018361542   2.0502785e-22     0.054205649      0.14583096   1.2805357e-05       318.61186
  0.00072938728     -0.45295446  -0.00029973129  -3.7727848e-21       1899.9924      0.45205143  -8.5477117e-19  -1.1949868e-13  -2.7056265e-17   -3.920087e-35       2.6624054   0.00021130155   2.3012849e-22     0.051379674      0.15949665   1.8091279e-05       287.23987
