#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z              kl              kt             nut           omega
   3.113662e-05     -0.04106232  -4.3003282e-07  -6.5325729e-22       4461.3504     0.037862747   1.6370641e-19   8.6106246e-13   5.6048254e-18  -1.6769397e-34      0.14032836   7.5138907e-07  -3.9718051e-23     0.098316316   0.00017085547   1.7426058e-23       3237316.4
  5.3394177e-05    -0.070122007  -1.1111735e-06   3.0630341e-22       4460.4947     0.068926501    1.791324e-18   1.8830966e-13  -5.9106535e-19  -6.0819448e-35       0.2397031   1.9761129e-06  -9.4872582e-24     0.097130576   1.9991006e-05    3.757973e-21       222225.73
  7.7022295e-05      -0.1009294  -2.2053661e-06   2.2987588e-21       4459.6062      0.10027376   6.9576996e-19  -5.5076747e-13  -1.4297523e-17   3.4816728e-35       0.3451768   4.0006255e-06   4.5228656e-23     0.095875704   4.7299495e-05    5.573787e-19       53821.335
  0.00010210537     -0.13358628  -3.7715491e-06   3.0890632e-21       4458.6442      0.13313857   -1.333675e-18  -2.2742817e-13  -2.8019263e-18   1.9368906e-34      0.45712206   6.9582806e-06   1.4541825e-23     0.094547886   0.00015525181   3.1235212e-17        21804.74
  0.00012873299     -0.16819963   -5.867684e-06   1.4543721e-21       4457.5949      0.16769345  -1.5262335e-19   2.6997197e-13   9.2349679e-18  -3.7928891e-35       0.5759338   1.0994857e-05  -2.5138053e-23     0.093143085   0.00042749335   8.7877028e-16       11265.213
  0.00015700027     -0.20488168   -8.563452e-06  -3.3744824e-22       4456.4414      0.20431529   4.0242164e-19   -1.047289e-13  -7.8389778e-18  -2.4712806e-34       0.7020305   1.6288133e-05   1.6219941e-23     0.091657016    0.0010105489   1.5338073e-14        6666.914
  0.00018700818     -0.24374992  -1.1935973e-05  -3.7067152e-21       4455.1627      0.24314946  -1.1680146e-18    2.315249e-14   5.4612664e-18  -3.7960963e-35      0.83585539   2.3042659e-05  -9.8171002e-24     0.090085105    0.0021314469   1.8947147e-13       4298.4153
  0.00021886389     -0.28492697   -1.606429e-05  -3.9133832e-21       4453.7318      0.28429229  -6.6503023e-19   4.2200245e-13   2.8412249e-17   -1.131204e-34      0.97787769   3.1490585e-05  -6.1649967e-23     0.088422445       0.0041272   1.8031851e-12       2938.8304
  0.00025268119     -0.32854024  -2.1026242e-05   3.8705436e-21       4452.1116       0.3278201   2.7450219e-19   3.0111539e-13   2.0098847e-17  -1.3107065e-34       1.1285938   4.1894704e-05  -4.3729784e-23     0.086663724    0.0074840715   1.4001485e-11        2096.819
  0.00028858087     -0.37472052  -2.6948608e-05    5.918918e-21       4450.2023      0.37384391   1.8641494e-19   2.3684196e-13   1.9725911e-17   7.0056408e-35       1.2885282   5.4550707e-05  -4.1726626e-23     0.084803134     0.012889196   9.2420776e-11       1545.3514
