#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z              kl              kt             nut           omega
   3.113662e-05    -0.011485626  -4.6174514e-06  -2.6373123e-22       1711.5119     0.010582004   5.0252633e-20  -3.1290299e-13  -1.8272576e-18  -2.3394614e-35     0.053851224   2.0897225e-07   1.2272958e-23      0.10273338    0.0001688942   1.9137028e-24       3237316.4
  5.3394177e-05     -0.01970903  -1.2220466e-05  -6.0792513e-22       1710.9504     0.019364711  -3.6652681e-19  -1.4655153e-13  -9.7250554e-19   4.6003767e-36     0.091972385   5.5203306e-07   7.1343589e-24      0.10467851   9.6750191e-06    6.171466e-24       222225.67
  7.7022295e-05     -0.02849967  -2.4677912e-05   -9.645024e-23       1710.3739     0.028302595  -3.6329609e-19   8.1526604e-14   1.8907011e-18  -6.9096118e-36       0.1324277    1.121886e-06   -5.426545e-24      0.10675341   2.1143321e-06   2.2681609e-23       53821.287
  0.00010210537    -0.037899309  -4.2833253e-05   6.4840073e-23       1709.7597     0.037756252   9.2796547e-21   1.4400235e-13   3.0621919e-18  -1.5629902e-36      0.17535917   1.9583401e-06  -9.4800682e-24      0.10896731   1.1801238e-06   1.8118209e-22       21804.676
  0.00012873299    -0.047952587  -6.7555637e-05  -6.0629398e-22       1709.1047     0.047788629   1.7007829e-19   5.9556287e-14   1.2564075e-18   4.2347786e-36      0.22091731   3.1054806e-06  -3.7584853e-24       0.1113302   1.4528448e-06   2.4664202e-21       11265.122
  0.00015700027    -0.058707031  -9.9902763e-05  -2.2455286e-22       1708.4049     0.058520894   1.7909266e-20   4.2518693e-15   2.0871223e-19  -6.9429371e-36       0.2692616   4.6173284e-06  -4.5241444e-25      0.11385287   2.5865134e-06   3.3291871e-20       6666.7746
  0.00018700818    -0.070212978  -0.00014108741    1.175256e-21       1707.6559     0.070010468  -5.4948941e-20   2.7851801e-14   1.4816488e-18  -7.1348528e-36      0.32056102   6.5565703e-06   -3.423916e-24       0.1165471   4.9364198e-06   3.7240045e-19       4298.1923
  0.00021886389    -0.082523369  -0.00019248163   1.9017999e-21       1706.8525     0.082305103   1.4291837e-19    2.850768e-14   1.4977678e-18  -3.0521171e-36      0.37499453    8.995037e-06  -3.4823689e-24      0.11942571   9.1978451e-06    3.399115e-18       2938.4646
  0.00025268119    -0.095693373  -0.00025563919   6.0169531e-22       1705.9887     0.095457868   2.6531643e-19  -5.0051754e-14   -3.179778e-18  -5.4027149e-36      0.43275166   1.2015034e-05    7.142835e-24      0.12250273   1.6412882e-05   2.5915362e-17       2096.2131
  0.00028858087     -0.10977978   -0.0003323219  -2.3387776e-21       1705.0573      0.10952555  -2.0736956e-20  -9.6383346e-14  -6.5040826e-18  -1.4906963e-35      0.49403303   1.5710857e-05   1.4564322e-23      0.12579359    2.806726e-05   1.6972798e-16        1544.352
