# Selection         : all 
# Volume            : 8.000000000000e-02
# Time              	max(p)	location	cell	processor	max(k)	location	cell	processor	max(omega)	location	cell	processor	max(nut)	location	cell	processor	max(epsilon)	max(nuTilda)
0                   	0.000000000000e+00	(4.040000000000e+00 7.796978376965e-02 5.000000000000e-02)	0	15	1.500000000000e-04	(4.040000000000e+00 7.796978376965e-02 5.000000000000e-02)	0	15	7.500000000000e+00	(4.040000000000e+00 7.796978376965e-02 5.000000000000e-02)	0	15	2.000000000000e-05	(4.040000000000e+00 7.796978376965e-02 5.000000000000e-02)	0	15
1                   	2.553961045388e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	175	6	1.078109295742e-02	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	175	6	9.049397743219e+03	(4.440000000000e+00 9.957951534364e-02 5.000000000000e-02)	180	15	2.063015023965e-05	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	12	11
2                   	2.740676155515e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	175	6	1.502482257058e-03	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	175	6	9.049397743219e+03	(4.440000000000e+00 9.957951534364e-02 5.000000000000e-02)	180	15	2.000000000000e+00	(4.000000000000e-02 8.673343453802e-02 5.000000000000e-02)	48	6
3                   	2.913998015872e-01	(4.000000000000e-02 9.441495469782e-02 5.000000000000e-02)	110	6	4.636615002702e-04	(1.200000000000e-01 9.311245548279e-02 5.000000000000e-02)	98	6	9.049397743219e+03	(4.440000000000e+00 9.957951534364e-02 5.000000000000e-02)	180	15	1.988308529620e-04	(4.000000000000e-02 8.673343453802e-02 5.000000000000e-02)	48	6
4                   	2.170717171427e-01	(4.000000000000e-02 9.441495469782e-02 5.000000000000e-02)	110	6	8.846408465437e-04	(4.000000000000e-02 9.441495469782e-02 5.000000000000e-02)	110	6	9.049397743219e+03	(4.440000000000e+00 9.957951534364e-02 5.000000000000e-02)	180	15	4.783126669399e-03	(4.000000000000e-02 9.311245548279e-02 5.000000000000e-02)	97	6
5                   	1.953509430700e-01	(4.000000000000e-02 8.269879455890e-02 5.000000000000e-02)	24	6	1.031314014993e-03	(1.200000000000e-01 9.311245548279e-02 5.000000000000e-02)	98	6	9.049397743219e+03	(4.440000000000e+00 9.957951534364e-02 5.000000000000e-02)	180	15	8.763387434101e-05	(1.200000000000e-01 8.673343453802e-02 5.000000000000e-02)	49	6
6                   	1.984701490936e-01	(4.000000000000e-02 9.170232198675e-02 5.000000000000e-02)	84	6	1.131116819573e-03	(1.200000000000e-01 9.441495469782e-02 5.000000000000e-02)	111	6	9.049397743219e+03	(4.440000000000e+00 9.957951534364e-02 5.000000000000e-02)	180	15	5.313642711743e-05	(2.000000000000e-01 8.479615958579e-02 5.000000000000e-02)	38	6
7                   	1.984628867442e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	175	6	1.135508903605e-03	(2.000000000000e-01 9.311245548279e-02 5.000000000000e-02)	99	6	9.049397743219e+03	(4.440000000000e+00 9.957951534364e-02 5.000000000000e-02)	180	15	3.558264043134e-05	(3.600000000000e-01 8.269879455890e-02 5.000000000000e-02)	28	6
8                   	1.982910520556e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	175	6	1.232214909645e-03	(2.000000000000e-01 9.441495469782e-02 5.000000000000e-02)	112	6	9.049397743219e+03	(4.440000000000e+00 9.957951534364e-02 5.000000000000e-02)	180	15	2.763108104185e-05	(5.200000000000e-01 8.042811013644e-02 5.000000000000e-02)	18	6
9                   	1.988175350417e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	175	6	1.374794849739e-03	(2.800000000000e-01 9.311245548279e-02 5.000000000000e-02)	100	6	9.049397743219e+03	(4.440000000000e+00 9.957951534364e-02 5.000000000000e-02)	180	15	2.532040028076e-05	(7.960000000000e+00 1.229358735696e-02 5.000000000000e-02)	25	11
