#        face_x          face_y          face_z      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z               k             nut           omega
    0.016989298               0            0.05       -2.509846  -0.00038452839   7.3931791e-20       8782.1205      0.98342847   -7.190887e-18   6.6524678e-14   7.4494805e-18  -5.4468936e-35               0               0               0            0.05               0        11601891
    0.017226461               0            0.05      -2.4582893  -0.00037212557   7.8841465e-20       8724.2089      0.96327248   2.8068558e-18   7.0507372e-20   1.0673112e-23  -2.2612898e-39               0               0               0            0.05               0        11601891
    0.017466098               0            0.05      -2.4078996  -0.00036010411   7.0790924e-20       8666.8943      0.94363148   6.7383216e-19   3.3514141e-14   3.6489398e-18   2.6076231e-36               0               0               0            0.05               0        11601891
    0.017708234               0            0.05      -2.3587166  -0.00034877408   2.1364263e-19       8610.1671      0.92436073    4.889696e-18  -3.3642219e-14  -3.6117296e-18  -1.9092621e-35               0               0               0            0.05               0        11601891
    0.017952896               0            0.05      -2.3107307  -0.00033689551    -6.96736e-20       8554.0163      0.90555166   6.9213063e-18  -6.7542497e-14  -7.1502342e-18  -5.4650581e-35               0               0               0            0.05               0        11601891
    0.018200108               0            0.05      -2.2639161  -0.00032523494  -2.0770778e-19        8498.432      0.88719421   2.7043368e-18   1.2591989e-19   1.8089693e-23   1.1552787e-38               0               0               0            0.05               0        11601891
      0.0184499               0            0.05      -2.2182362  -0.00031238476   -1.971081e-19       8443.4033      0.86929649  -2.0704849e-18   3.4033654e-14   3.5039658e-18  -8.3288679e-36               0               0               0            0.05               0        11601891
    0.018702296               0            0.05      -2.1736441  -0.00030115746   1.2893678e-19       8388.9208      0.85201063  -1.1381159e-17   1.0249933e-13   1.0410214e-17  -1.3904934e-34               0               0               0            0.05               0        11601891
    0.018957324               0            0.05       -2.130112   -0.0002904498   3.2366015e-19       8334.9747      0.83502521   7.2882987e-18   -3.430094e-14  -3.4363855e-18  -2.9975258e-35               0               0               0            0.05               0        11601891
    0.019215012               0            0.05      -2.0875896  -0.00028129085  -6.3219388e-20       8281.5558      0.81861913    6.583146e-18  -6.8872775e-14  -6.8079665e-18  -5.4746416e-35               0               0               0            0.05               0        11601891
    0.019475387               0            0.05      -2.0460506  -0.00027317324  -2.4766082e-19       8228.6559      0.80235226   2.5725741e-18   1.6379083e-19   2.1868115e-23    1.982579e-38               0               0               0            0.05               0        11601891
    0.019738478               0            0.05       -2.005431  -0.00026482412  -1.4336943e-21        8176.266      0.78656247  -1.1613113e-17   6.9422934e-14   6.6785365e-18   -9.860435e-35               0               0               0            0.05               0        11601891
    0.020004313               0            0.05      -1.9656794  -0.00025898569   4.7511054e-21       8124.3802      0.77095279   1.1164047e-20   -5.352948e-20  -7.0527114e-24   1.2938234e-40               0               0               0            0.05               0        11601891
     0.02027292               0            0.05      -1.9267683   -0.0002540851  -5.9376841e-20       8072.9912      0.75553311  -6.3551279e-18   6.9983229e-14   6.5495751e-18   -5.508979e-35               0               0               0            0.05               0        11601891
    0.020544328               0            0.05      -1.8886967  -0.00024280197   1.7177756e-19       8022.0931      0.74018801  -4.3827356e-18   3.5133505e-14    3.241719e-18  -1.9185858e-35               0               0               0            0.05               0        11601891
    0.020818567               0            0.05      -1.8515078  -0.00023305518   -5.255937e-20       7971.6789      0.72582671   4.3544575e-18  -3.5276915e-14  -3.2119868e-18   -1.926975e-35               0               0               0            0.05               0        11601891
    0.021095666               0            0.05      -1.8151754  -0.00022109766  -1.1199975e-19       7921.7401      0.71136657  -6.1865372e-18   7.0843127e-14   6.3616649e-18  -5.5319618e-35               0               0               0            0.05               0        11601891
    0.021375655               0            0.05      -1.7797002  -0.00021701679   5.7123449e-20       7872.2691      0.69821087  -1.8373356e-18    3.556737e-14   3.1545559e-18  -8.2997821e-36               0               0               0            0.05               0        11601891
    0.021658563               0            0.05      -1.7450266  -0.00020766295   5.2577503e-20       7823.2566      0.68396835   -1.800614e-18   3.5714465e-14    3.122425e-18  -8.2162308e-36               0               0               0            0.05               0        11601891
    0.021944423               0            0.05       -1.711156  -0.00020686306   8.8635799e-22       7774.6976      0.67173978   2.3849222e-18  -1.7440138e-21  -2.1083527e-25   9.0337793e-43               0               0               0            0.05               0        11601891
    0.022233263               0            0.05      -1.6779811  -0.00019444574  -8.6187808e-22       7726.5813      0.65730225  -1.8150109e-18   3.6012901e-14   3.0636293e-18   -8.459541e-36               0               0               0            0.05               0        11601891
    0.022525116               0            0.05      -1.6455246  -0.00020488068   1.0061396e-19       7678.9073      0.64644253   2.7468451e-21  -3.9173521e-20  -4.8774095e-24   2.3952259e-39               0               0               0            0.05               0        11601891
    0.022820012               0            0.05      -1.6138662  -0.00018725982   6.1436062e-22        7631.664       0.6303168   8.7470208e-18  -3.6316291e-14  -2.9994491e-18  -4.1623748e-35               0               0               0            0.05               0        11601891
    0.023117984               0            0.05      -1.5826671  -0.00019405385  -2.6908395e-21       7584.8444      0.62155718   4.5935333e-18   3.6129644e-20   4.4299249e-24   6.1427366e-41               0               0               0            0.05               0        11601891
    0.023419063               0            0.05       -1.552272  -0.00017156727   1.1656231e-21       7538.4572      0.60417683   3.9872834e-18  -3.6624737e-14  -2.9353222e-18  -1.9371857e-35               0               0               0            0.05               0        11601891
    0.023723283               0            0.05      -1.5220689  -0.00015790557  -1.3690567e-19        7492.471      0.59826035   2.2720072e-18               0               0               0               0               0               0            0.05               0        11601891
    0.024030675               0            0.05       -1.493147  -0.00021659912    4.267261e-20       7446.9299      0.58244534  -5.6210431e-18   7.3877393e-14   5.7781565e-18  -5.5762713e-35               0               0               0            0.05               0        11601891
    0.024341273               0            0.05      -1.4656642  -0.00011777271   1.3460027e-19       7401.7421      0.56811336   1.6839762e-18  -3.7097499e-14  -2.8473818e-18  -8.4369996e-36               0               0               0            0.05               0        11601891
     0.02465511               0            0.05      -1.4384562  -0.00010197233   4.1195395e-20       7356.9476      0.56595421   6.0481301e-18  -3.7257503e-14  -2.8661399e-18   -3.062931e-35               0               0               0            0.05               0        11601891
     0.02497222               0            0.05      -1.4117669  -5.8758315e-05  -8.3859789e-20       7312.5213      0.55360053   3.2928817e-18  -7.4837363e-14  -5.6656283e-18   -3.369434e-35               0               0               0            0.05               0        11601891
    0.025292637               0            0.05      -1.3849663  -9.8042925e-05  -8.5553503e-20       7268.4769      0.55774393  -1.6548028e-18     3.75813e-14    2.883787e-18  -8.5522352e-36               0               0               0            0.05               0        11601891
    0.025616396               0            0.05      -1.3590658  -0.00015184751   4.2681048e-20       7224.8327      0.53948704  -2.1758776e-18  -2.9777097e-20  -3.3269751e-24   9.3514069e-40               0               0               0            0.05               0        11601891
    0.025943531               0            0.05      -1.3330627  -0.00017165371   3.9687911e-20       7181.5337      0.53599843  -2.1600189e-18  -8.4936885e-20  -1.0937019e-23   2.5287389e-39               0               0               0            0.05               0        11601891
    0.026274078               0            0.05      -1.3074665  -0.00024021438  -7.8153968e-20       7138.6625      0.51452025   5.9007489e-18  -3.8076929e-14   -2.744401e-18  -3.1474121e-35               0               0               0            0.05               0        11601891
    0.026608073               0            0.05      -1.2823098  -0.00018959425  -4.1150539e-20       7096.1318      0.50043833  -7.4627948e-18    7.648965e-14   5.3942583e-18  -8.0440993e-35               0               0               0            0.05               0        11601891
     0.02694555               0            0.05        -1.25734  -0.00020832376   7.8672002e-20       7054.0191      0.48595378   2.0805229e-18  -5.2856867e-20  -8.7576484e-24   3.3072643e-39               0               0               0            0.05               0        11601891
    0.027286547               0            0.05      -1.2342747  -0.00025928615   7.3160142e-20       7012.2619      0.46830997   2.0366134e-18  -2.5148562e-20  -5.2830005e-24   1.4906506e-39               0               0               0            0.05               0        11601891
      0.0276311               0            0.05      -1.2121951  -1.0882778e-05   9.2857905e-22       6970.8183      0.44498975   9.0465554e-18  -7.7514327e-14  -4.9482112e-18  -1.0059617e-34               0               0               0            0.05               0        11601891
    0.027979247               0            0.05      -1.1897399   5.8889613e-05  -1.4394248e-19        6929.694      0.46700502  -1.2612244e-20   7.1727831e-20  -3.5503763e-24   8.6781001e-39               0               0               0            0.05               0        11601891
    0.028331025               0            0.05      -1.1682873  -1.6331279e-05   3.3861516e-20        6888.945      0.45392237  -8.9519379e-18   7.8210043e-14   5.1533708e-18  -1.0163118e-34               0               0               0            0.05               0        11601891
    0.028686471               0            0.05      -1.1471357    1.179113e-05   1.3898341e-19       6848.4612      0.46463515  -4.4830643e-18   -3.928069e-14  -2.6650023e-18    2.571901e-35               0               0               0            0.05               0        11601891
    0.029045624               0            0.05       -1.125866  -8.9521959e-05   -3.374024e-20       6808.3544      0.45556801    2.980609e-18   -7.891568e-14  -5.2804912e-18  -3.4546971e-35               0               0               0            0.05               0        11601891
    0.029408522               0            0.05      -1.1051956  -0.00011061687  -1.6661915e-19       6768.5435      0.45046982  -2.0012484e-18   4.3206322e-20   4.3244365e-24   6.5137797e-39               0               0               0            0.05               0        11601891
    0.029775206               0            0.05      -1.0846881  -0.00015191012  -3.3943501e-20        6729.087      0.43789692  -6.4098099e-18   1.1944841e-13   7.7731334e-18   -1.137809e-34               0               0               0            0.05               0        11601891
    0.030145713               0            0.05      -1.0647828     -0.00013873   9.8268396e-20       6689.9355      0.42587195  -3.4297935e-18   3.9997262e-14   2.5461672e-18  -2.0502116e-35               0               0               0            0.05               0        11601891
    0.030520085               0            0.05      -1.0451758  -0.00013571187   6.3154113e-20       6651.1174      0.41510478   3.8722194e-18  -2.0210568e-20  -2.6242608e-24   1.2212113e-39               0               0               0            0.05               0        11601891
     0.03089836               0            0.05      -1.0261157  -0.00011207432  -3.0098428e-20       6612.6033      0.40316998  -4.8606746e-19  -4.0363834e-14  -2.4609785e-18   2.9681129e-36               0               0               0            0.05               0        11601891
    0.031280581               0            0.05      -1.0073515  -0.00010335309  -3.1187716e-20       6574.4045      0.39610518  -5.2213785e-18   4.0549227e-14   2.4430743e-18    -3.22041e-35               0               0               0            0.05               0        11601891
    0.031666788               0            0.05      -0.9890446  -9.7649405e-05   1.1903129e-19        6536.509      0.38536245   1.7357778e-20  -7.1544815e-20  -7.0636942e-24   8.6104017e-39               0               0               0            0.05               0        11601891
    0.032057023               0            0.05     -0.97093951  -7.9475508e-05  -2.7681119e-20       6498.9149      0.37909527    9.808603e-18  -1.2277213e-13  -7.1615541e-18  -1.8529558e-34               0               0               0            0.05               0        11601891
    0.032451328               0            0.05     -0.95312432  -8.4315679e-05  -3.2142224e-20       6461.6282      0.37133093  -3.2474511e-18   4.1113617e-14   2.3626803e-18  -2.0662042e-35               0               0               0            0.05               0        11601891
    0.032849744               0            0.05     -0.93564138  -7.7467342e-05   2.0540038e-21       6424.6403      0.36405171    6.431569e-18  -8.2609148e-14  -4.6810405e-18  -8.2698235e-35               0               0               0            0.05               0        11601891
    0.033252316               0            0.05     -0.91858678  -7.3128529e-05  -8.4643003e-20       6387.9538      0.35735306  -3.1986025e-18   4.1497066e-14    2.321418e-18  -2.0774083e-35               0               0               0            0.05               0        11601891
    0.033659086               0            0.05     -0.90193346  -6.2674759e-05   5.4615229e-20       6351.5543      0.35070687   -3.153082e-18   4.1690836e-14   2.3019971e-18  -2.0694599e-35               0               0               0            0.05               0        11601891
    0.034070098               0            0.05     -0.88554059  -6.1541072e-05   2.7749744e-20       6315.4447      0.34581252   1.3554406e-18  -4.1886184e-14  -2.2935468e-18  -8.9892526e-36               0               0               0            0.05               0        11601891
    0.034485397               0            0.05     -0.86945269   -6.122374e-05  -5.2905676e-20       6279.6207      0.33925261  -5.3152456e-18   3.0497745e-22   2.1475418e-26   1.8557695e-41               0               0               0            0.05               0        11601891
    0.034905027               0            0.05     -0.85367604  -6.4652661e-05   2.4829042e-20       6244.0803      0.33432926  -1.3329261e-18   4.2281147e-14   2.2638762e-18  -9.0257633e-36               0               0               0            0.05               0        11601891
    0.035329034               0            0.05     -0.83833987  -6.1361733e-05   5.1535366e-20       6208.8195      0.32698418   4.7975203e-18  -4.2480828e-14  -2.2372299e-18  -3.2825573e-35               0               0               0            0.05               0        11601891
    0.035757462               0            0.05     -0.82328111  -5.6077855e-05  -2.4842887e-20       6173.8256      0.32258481   3.0516745e-18  -4.2681961e-14  -2.2301495e-18  -2.1097761e-35               0               0               0            0.05               0        11601891
    0.036190358               0            0.05     -0.80855968  -5.0446581e-05  -9.7425986e-20       6139.1062      0.31612572    3.445558e-18  -2.7208881e-22  -1.6975803e-26  -3.2784865e-41               0               0               0            0.05               0        11601891
    0.036627769               0            0.05     -0.79428129  -5.0159209e-05  -2.4987722e-20       6104.6475      0.31275114  -7.2841066e-18   1.2926571e-13   6.6224954e-18   -1.542403e-34               0               0               0            0.05               0        11601891
    0.037069742               0            0.05     -0.78004439  -5.2130092e-05   1.1824774e-19       6070.4433      0.30622574  -2.9827493e-18   4.3293958e-14    2.183979e-18  -2.1267191e-35               0               0               0            0.05               0        11601891
    0.037516324               0            0.05     -0.76600463  -6.8666642e-05   1.3346003e-21        6036.511      0.30241837   7.5912263e-18  -8.7001937e-14    -4.35864e-18  -1.0940953e-34               0               0               0            0.05               0        11601891
    0.037967563               0            0.05     -0.75228506  -6.2455197e-05  -6.9240541e-20       6002.8362      0.29239738  -6.2971392e-18   4.3709485e-14   2.1290846e-18  -4.5849096e-35               0               0               0            0.05               0        11601891
    0.038423508               0            0.05      -0.7387541  -5.6876496e-05  -2.1524242e-20       5969.4227      0.28972832  -2.9006967e-18   4.3919446e-14   2.1316476e-18   -2.134194e-35               0               0               0            0.05               0        11601891
    0.038884209               0            0.05     -0.72554372  -5.1344638e-05  -2.1744761e-20       5936.2677      0.28063427  -5.7679436e-18   8.8262037e-14   4.1725466e-18  -8.5759004e-35               0               0               0            0.05               0        11601891
    0.039349714               0            0.05     -0.71258819  -4.3730485e-05   2.2093379e-20       5903.3628      0.27904228  -7.3413641e-18   8.8688157e-14   4.1921437e-18  -1.1029141e-34               0               0               0            0.05               0        11601891
    0.039820074               0            0.05      -0.6999169  -3.9346342e-05   2.1898331e-20       5870.7105      0.27137613  -4.4427218e-18   4.4558706e-14   2.0597453e-18  -3.3719946e-35               0               0               0            0.05               0        11601891
    0.040295339               0            0.05     -0.68748257  -3.7826969e-05   4.3933782e-22       5838.2998      0.27070145  -4.4206651e-18   4.4774856e-14   2.0760527e-18  -3.3902788e-35               0               0               0            0.05               0        11601891
    0.040775561               0            0.05     -0.67538744  -3.6697216e-05   6.0835648e-20       5806.1373      0.26321405   -1.194657e-18   4.4992551e-14   2.0396814e-18  -9.2549257e-36               0               0               0            0.05               0        11601891
    0.041260791               0            0.05     -0.66350223   -3.894371e-05   6.0504503e-20       5774.2016      0.26279108   5.5690868e-18  -9.0423522e-14   -4.115287e-18  -8.7209636e-35               0               0               0            0.05               0        11601891
    0.041751081               0            0.05     -0.65186012  -4.5481684e-05  -5.9083701e-20       5742.5127      0.25466831   3.9261125e-18  -9.0865078e-14  -4.0296736e-18  -6.2121257e-35               0               0               0            0.05               0        11601891
    0.042246485               0            0.05     -0.64026763  -2.1877912e-05  -3.9758717e-20       5711.0433      0.25276571  -2.7455065e-18   4.5654808e-14   2.0206412e-18  -2.1947343e-35               0               0               0            0.05               0        11601891
    0.042747055               0            0.05     -0.62877854  -4.7648944e-05   1.9501456e-20        5679.829      0.24979335   1.5496363e-18  -1.8298488e-22  -1.3866625e-26   5.6752438e-42               0               0               0            0.05               0        11601891
    0.043252845               0            0.05     -0.61745971  -3.7536498e-05   1.8460892e-20       5648.8398      0.24204168  -1.6507447e-21   1.7783626e-22    1.081099e-26   -5.316972e-42               0               0               0            0.05               0        11601891
    0.043763911               0            0.05      -0.6061968   -3.065482e-05   1.8403398e-20       5618.1041      0.24129423   2.6774168e-18  -4.6331698e-14   -1.989919e-18  -2.2080012e-35               0               0               0            0.05               0        11601891
    0.044280306               0            0.05     -0.59557501  -3.2361195e-05   3.5203523e-20       5587.6057       0.2349758   1.1343317e-18  -4.6560734e-14  -1.9580203e-18  -9.4527023e-36               0               0               0            0.05               0        11601891
    0.044802087               0            0.05     -0.58507948  -2.2279655e-05  -1.6818563e-20       5557.3146      0.23383119   3.8853717e-19  -1.4037384e-13  -5.9064106e-18  -9.8141696e-36               0               0               0            0.05               0        11601891
    0.045329309               0            0.05     -0.57485555   -4.063254e-05  -3.6288634e-20       5527.2652      0.22976856   3.0076553e-18  -1.5310025e-20  -1.0821592e-24  -9.6646872e-40               0               0               0            0.05               0        11601891
     0.04586203               0            0.05     -0.56488841  -3.3286531e-05  -5.0465852e-20       5497.4121      0.22427969   5.6061319e-18   -4.725737e-14  -1.9279736e-18  -4.8189369e-35               0               0               0            0.05               0        11601891
    0.046400307               0            0.05      -0.5550388  -4.5384657e-05  -1.7924504e-20         5467.79      0.22189242  -7.8130591e-18   1.4247886e-13   5.7820406e-18  -2.0359103e-34               0               0               0            0.05               0        11601891
    0.046944197               0            0.05     -0.54540989  -5.6591659e-05   5.0685717e-20       5438.3691      0.21336551    1.486662e-18  -2.1340102e-20  -2.2142462e-24   1.9831661e-39               0               0               0            0.05               0        11601891
     0.04749376               0            0.05     -0.53557826    -3.00209e-05  -4.8214625e-20       5409.1684      0.20808111   1.0797693e-22   6.7710776e-21   3.7954088e-25   6.0955605e-40               0               0               0            0.05               0        11601891
    0.048049054               0            0.05     -0.52571795  -5.1318029e-05   3.0500038e-20       5380.2022      0.20593874  -1.8189041e-18   1.4462871e-13   5.5359722e-18  -4.8894393e-35               0               0               0            0.05               0        11601891
    0.048610139               0            0.05     -0.51642745  -4.6289306e-05   3.3194433e-20       5351.4761      0.19515322   6.3873513e-18  -9.6904537e-14  -3.5338352e-18  -1.1566172e-34               0               0               0            0.05               0        11601891
    0.049177075               0            0.05     -0.50732224  -6.9715188e-06  -6.1989119e-20        5322.937       0.1940139  -1.0746512e-18   4.8696503e-14   1.7749217e-18  -9.8290538e-36               0               0               0            0.05               0        11601891
    0.049749924               0            0.05     -0.49829974  -1.7970278e-05   2.9890258e-20       5294.6327      0.19334552  -3.5066366e-18   9.7885399e-14   3.5745073e-18  -6.4829533e-35               0               0               0            0.05               0        11601891
    0.050328748               0            0.05     -0.48957461  -1.0771549e-05   4.5142444e-20       5266.5209      0.18929066   2.4493635e-18  -4.9190568e-14  -1.7680199e-18  -2.2875997e-35               0               0               0            0.05               0        11601891
    0.050913608               0            0.05     -0.48081251  -1.5205815e-05    1.395856e-20       5238.6251      0.19056268   5.1969039e-18  -4.9440293e-14  -1.7984633e-18  -4.9046364e-35               0               0               0            0.05               0        11601891
    0.051504567               0            0.05     -0.47233898  -2.3009564e-05  -4.2239961e-20       5210.9408      0.18523572   2.0729922e-18  -9.9383787e-14  -3.5328412e-18  -3.9535396e-35               0               0               0            0.05               0        11601891
    0.052101689               0            0.05     -0.46404982  -1.9153501e-05  -1.5482095e-21       5183.4547      0.18448135  -3.4366107e-18   9.9890584e-14   3.5551482e-18  -6.6227076e-35               0               0               0            0.05               0        11601891
    0.052705039               0            0.05     -0.45597952  -2.8363841e-05    2.875158e-20       5156.1732      0.18009014   3.4019956e-18   -1.004011e-13  -3.5067185e-18  -6.6244386e-35               0               0               0            0.05               0        11601891
    0.053314682               0            0.05     -0.44812666  -2.2636124e-05  -4.1001698e-20       5129.0787      0.17681591  -1.3545854e-18   5.4283792e-21   2.7420253e-25   4.9667378e-40               0               0               0            0.05               0        11601891
    0.053930682               0            0.05     -0.44039614  -2.4536989e-05   1.2896931e-20       5102.1766      0.17390243   -1.005432e-18   5.0716354e-14   1.7286145e-18  -9.9938407e-36               0               0               0            0.05               0        11601891
    0.054553106               0            0.05     -0.43278463  -2.3941476e-05   2.6514972e-20       5075.4606      0.17002287  -3.3376499e-19  -5.0976949e-14  -1.7076769e-18   3.3519756e-36               0               0               0            0.05               0        11601891
    0.055182022               0            0.05     -0.42529024  -2.0202386e-05  -5.0987533e-20       5048.9354      0.16720361  -2.9674784e-18  -5.1239394e-14  -1.6968748e-18   3.0116193e-35               0               0               0            0.05               0        11601891
    0.055817496               0            0.05      -0.4179956  -1.9024055e-05  -5.1164104e-20        5022.595      0.16430206  -5.5838618e-18     1.54511e-13   5.0544541e-18  -1.7177792e-34               0               0               0            0.05               0        11601891
    0.056459598               0            0.05     -0.41088916  -1.8255077e-05   4.9596523e-20       4996.4345      0.16176366  -5.5552853e-18   1.5530922e-13   5.0282631e-18     -1.7268e-34               0               0               0            0.05               0        11601891
    0.057108397               0            0.05     -0.40395165  -1.8270619e-05   1.3555512e-20       4970.4486      0.15902719   9.7175744e-19  -5.2037586e-14  -1.6649183e-18  -1.0173858e-35               0               0               0            0.05               0        11601891
    0.057763961               0            0.05      -0.3971516  -1.7701387e-05  -2.4608547e-20       4944.6339       0.1564328  -4.5113959e-18   1.0461441e-13   3.3096738e-18  -9.5448321e-35               0               0               0            0.05               0        11601891
    0.058426363               0            0.05     -0.39046577  -1.7302378e-05   2.3891046e-20       4918.9885      0.15380911  -3.5196498e-18   5.2578592e-14   1.6440507e-18  -3.7620943e-35               0               0               0            0.05               0        11601891
    0.059095673               0            0.05     -0.38386912  -1.7075687e-05   1.1848175e-20       4893.5122      0.15128074  -1.2751553e-18   3.9848131e-21   1.7725683e-25  -1.2299183e-40               0               0               0            0.05               0        11601891
    0.059771963               0            0.05     -0.37740191  -1.7541505e-05   2.7833366e-23       4868.2063      0.14867246  -2.5271099e-18   8.1293083e-23   3.7784732e-27  -5.9953594e-45               0               0               0            0.05               0        11601891
    0.060455306               0            0.05     -0.37109239     -1.7258e-05   -5.193879e-23       4843.0646      0.14594806   5.9562072e-23  -7.9108973e-23  -3.6790371e-27  -1.1072241e-44               0               0               0            0.05               0        11601891
    0.061145775               0            0.05     -0.36493576  -1.5939896e-05   -3.273154e-20       4818.0848      0.14336919  -1.2501982e-18   7.4213512e-21   3.2415451e-25   6.6563018e-40               0               0               0            0.05               0        11601891
    0.061843446               0            0.05     -0.35890064  -1.8447521e-05   1.0194117e-20        4793.261      0.14099565  -5.2762207e-18   1.6188792e-13   4.7619966e-18  -1.7819925e-34               0               0               0            0.05               0        11601891
    0.062548392               0            0.05     -0.35296728   -1.344055e-05   3.2904948e-20       4768.5935      0.13756444   2.1621609e-18  -5.4244827e-14  -1.5648555e-18  -2.4594523e-35               0               0               0            0.05               0        11601891
    0.063260691               0            0.05     -0.34714448  -1.2688121e-05   9.9649157e-21       4744.0798      0.13673453  -1.2301945e-18    6.772208e-21   2.4752402e-25  -1.9439883e-40               0               0               0            0.05               0        11601891
    0.063980417               0            0.05     -0.34144107  -1.4291563e-05   1.0777398e-20       4719.7194      0.13347632  -1.8169729e-18  -1.0962906e-13  -3.1003714e-18   4.2204418e-35               0               0               0            0.05               0        11601891
     0.06470765               0            0.05     -0.33585185  -1.3345521e-05  -4.3638023e-22       4695.5071      0.13210866   3.3377283e-18  -5.5102067e-14  -1.5503034e-18  -3.9168454e-35               0               0               0            0.05               0        11601891
    0.065442467               0            0.05     -0.33037204  -1.3971107e-05   1.9798124e-20       4671.4436      0.12909285   1.8098742e-18  -1.1078277e-13  -3.0614229e-18  -4.2920776e-35               0               0               0            0.05               0        11601891
    0.066184948               0            0.05     -0.32498635  -1.2268814e-05  -1.0999835e-22       4647.5238      0.12748363   3.8909328e-18  -1.6704742e-13  -4.5821845e-18  -1.3985303e-34               0               0               0            0.05               0        11601891
    0.066935172               0            0.05     -0.31970036  -1.2427359e-05  -4.8438218e-20       4623.7503      0.12497697   4.1543465e-18  -1.1195076e-13  -3.0259563e-18  -1.0058461e-34               0               0               0            0.05               0        11601891
     0.06769322               0            0.05     -0.31451605   -1.129826e-05  -1.0417211e-20        4600.117       0.1232783  -2.9559612e-18   1.1254012e-13   3.0159569e-18  -7.2316369e-35               0               0               0            0.05               0        11601891
    0.068459173               0            0.05      -0.3094246  -1.1228269e-05    1.007532e-20       4576.6259      0.12110831   2.0488342e-18  -5.6566548e-14  -1.4968842e-18  -2.5323436e-35               0               0               0            0.05               0        11601891
    0.069233115               0            0.05     -0.30442708  -1.0421113e-05  -2.7782931e-20       4553.2721      0.11939892  -2.0413684e-18   5.6864823e-14   1.4911472e-18  -2.5493945e-35               0               0               0            0.05               0        11601891
    0.070015128               0            0.05     -0.29952388  -1.0496737e-05  -9.0264191e-21        4530.057      0.11746887   -5.836482e-19   1.1432982e-13   2.9646857e-18  -1.4730227e-35               0               0               0            0.05               0        11601891
    0.070805297               0            0.05     -0.29470694  -9.8872454e-06   1.6443271e-22       4506.9753      0.11569844  -2.8861788e-18   1.1493355e-13   2.9504561e-18  -7.3601199e-35               0               0               0            0.05               0        11601891
    0.071603706               0            0.05     -0.28999342  -9.7950671e-06   2.0393737e-22       4484.0298      0.11394879  -1.7269549e-18   1.1554095e-13   2.9361429e-18  -4.4498816e-35               0               0               0            0.05               0        11601891
    0.072410442               0            0.05     -0.28534905  -9.8558949e-06   2.5863853e-20       4461.2121      0.11217594  -3.9949452e-18   1.1615185e-13    2.920606e-18  -1.0401215e-34               0               0               0            0.05               0        11601891
    0.073225592               0            0.05     -0.28073613  -9.7605272e-06   9.1536102e-21       4438.5302      0.11036896  -2.7812582e-19  -5.8383245e-14   -1.451764e-18   3.6584725e-36               0               0               0            0.05               0        11601891
    0.074049243               0            0.05     -0.27625407  -9.2847035e-06  -4.6137485e-22       4415.9806      0.10859467  -8.4510217e-19   5.8692414e-14   1.4433222e-18  -1.1232184e-35               0               0               0            0.05               0        11601891
    0.074881483               0            0.05     -0.27191637  -8.8716965e-06   3.7537759e-22       4393.5561      0.10692732   8.4313036e-19  -5.9003368e-14  -1.4359831e-18   -1.132284e-35               0               0               0            0.05               0        11601891
    0.075722403               0            0.05     -0.26765676  -8.7446654e-06  -8.4444921e-21       4371.2513      0.10527174   -3.071035e-18    5.931605e-14   1.4284935e-18  -4.1672516e-35               0               0               0            0.05               0        11601891
    0.076572093               0            0.05     -0.26344501  -8.5349459e-06   3.6485937e-22       4349.0687      0.10361823  -1.1083344e-18   4.5166042e-23   1.4632645e-27  -6.2552915e-44               0               0               0            0.05               0        11601891
    0.077430644               0            0.05     -0.25928842  -8.4047669e-06   7.5873519e-21       4327.0075      0.10200896   2.8182183e-19   5.9946743e-14   1.4132411e-18   3.9046318e-36               0               0               0            0.05               0        11601891
    0.078298149               0            0.05     -0.25518628  -8.1375475e-06  -7.3618535e-21       4305.0691      0.10037154   3.0159918e-18  -6.0264827e-14  -1.4050584e-18  -4.2219529e-35               0               0               0            0.05               0        11601891
    0.079174701               0            0.05     -0.25114401   -7.950316e-06  -8.0500452e-21       4283.2525     0.098833577   -1.647282e-18   1.2116949e-13   2.7959161e-18  -4.6599976e-35               0               0               0            0.05               0        11601891
    0.080060395               0            0.05     -0.24716775  -7.5905528e-06   1.5340541e-20       4261.5581     0.097236241    7.154582e-22  -1.9795741e-21  -6.0792971e-26   1.2286286e-40               0               0               0            0.05               0        11601891
    0.080955325               0            0.05     -0.24325621  -7.5646198e-06   7.2368194e-21       4239.9839     0.095810649  -1.0793707e-18               0               0               0               0               0               0            0.05               0        11601891
    0.081859589               0            0.05     -0.23940202   -7.579444e-06   -7.021172e-21       4218.5304     0.094190811  -2.6947278e-19  -6.1555678e-14  -1.3744073e-18   3.9321836e-36               0               0               0            0.05               0        11601891
    0.082773283               0            0.05     -0.23561068  -7.1518525e-06  -7.3235709e-21       4197.1963      0.09272899  -4.0003741e-18   6.1883097e-14   1.3671882e-18  -5.8981166e-35               0               0               0            0.05               0        11601891
    0.083696507               0            0.05     -0.23188218  -6.8811487e-06   3.4958454e-20       4175.9812     0.091251273  -2.1135234e-18  -8.7985212e-21  -2.6109782e-25   1.3264611e-39               0               0               0            0.05               0        11601891
