# y+ ()         
# Time          	patch           	min             	max             	average         
0               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0               	bottom	1.11803399e+00	1.11803399e+00	1.11803399e+00
100             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
100             	bottom	1.76534909e-01	1.77519763e-01	1.76587211e-01
200             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
200             	bottom	1.44410339e-01	1.46154477e-01	1.44475014e-01
300             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
300             	bottom	1.27163915e-01	1.29686850e-01	1.27238743e-01
400             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
400             	bottom	1.15419729e-01	1.18770368e-01	1.15502279e-01
500             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
500             	bottom	1.06530111e-01	1.10768912e-01	1.06616250e-01
600             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
600             	bottom	9.93877412e-02	1.04579906e-01	9.94706889e-02
700             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
700             	bottom	9.34226674e-02	9.96447330e-02	9.34980592e-02
800             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
800             	bottom	8.82845197e-02	9.56412720e-02	8.83700354e-02
900             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
900             	bottom	8.37690829e-02	9.23616939e-02	8.38798762e-02
1000            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1000            	bottom	7.97512286e-02	8.96626021e-02	7.98890676e-02
1100            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1100            	bottom	7.61389758e-02	8.74385611e-02	7.63002969e-02
1200            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1200            	bottom	7.28663670e-02	8.56076021e-02	7.30425845e-02
1300            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1300            	bottom	6.98835334e-02	8.41032431e-02	7.00625628e-02
1400            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1400            	bottom	6.71522694e-02	8.28701845e-02	6.73190872e-02
1500            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1500            	bottom	6.46436139e-02	8.18618431e-02	6.47797645e-02
1600            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1600            	bottom	6.23343200e-02	8.10389130e-02	6.24186318e-02
1700            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1700            	bottom	6.01317886e-02	8.03683392e-02	6.02145626e-02
1800            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1800            	bottom	5.80575137e-02	7.98224795e-02	5.81501448e-02
1900            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1900            	bottom	5.61071031e-02	7.93783837e-02	5.62108736e-02
2000            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
2000            	bottom	5.42681358e-02	7.90171192e-02	5.43845643e-02
