# y+ ()         
# Time          	patch           	min             	max             	average         
0               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0               	bottom	8.38525492e-03	8.38525492e-03	8.38525492e-03
0.00011999      	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0.00011999      	bottom	2.52015007e-02	2.52015476e-02	2.52015404e-02
0.000263962     	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0.000263962     	bottom	8.16294799e-03	8.16453972e-03	8.16452045e-03
0.000436717     	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0.000436717     	bottom	2.63771844e-03	2.63881816e-03	2.63880316e-03
0.000644009     	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0.000644009     	bottom	8.62662656e-04	8.63285257e-04	8.63275195e-04
0.000892729     	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0.000892729     	bottom	2.88447719e-04	2.88527922e-04	2.88521441e-04
0.00119115      	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0.00119115      	bottom	1.03034296e-04	1.03997378e-04	1.03042548e-04
0.00154914      	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0.00154914      	bottom	4.36734645e-05	4.67021823e-05	4.36876062e-05
0.00197859      	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0.00197859      	bottom	2.58048698e-05	3.11028242e-05	2.58252596e-05
0.00249383      	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0.00249383      	bottom	1.95096967e-05	2.63546278e-05	1.95334286e-05
0.00311186      	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0.00311186      	bottom	1.66889294e-05	2.44784101e-05	1.67145363e-05
0.00385304      	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0.00385304      	bottom	1.48408739e-05	2.33395676e-05	1.48677229e-05
0.00474246      	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0.00474246      	bottom	1.35673326e-05	2.26085289e-05	1.35951696e-05
