# y+ ()         
# Time          	patch           	min             	max             	average         
93              	bottom	1.37854985e+01	8.85320707e+01	6.79199090e+01
94              	bottom	1.37979720e+01	8.79630033e+01	6.83420457e+01
95              	bottom	1.38116108e+01	8.73230284e+01	6.86979328e+01
96              	bottom	1.38259522e+01	8.66318981e+01	6.89946742e+01
97              	bottom	1.38404355e+01	8.59134470e+01	6.92400550e+01
98              	bottom	1.38545901e+01	8.62876946e+01	6.94421455e+01
99              	bottom	1.38681301e+01	8.74748270e+01	6.96087838e+01
100             	bottom	1.38809663e+01	8.84699635e+01	6.97473035e+01
101             	bottom	1.38931625e+01	8.93016882e+01	6.98643439e+01
102             	bottom	1.39048679e+01	8.99949127e+01	6.99657308e+01
103             	bottom	1.39162497e+01	9.05711097e+01	7.00562868e+01
104             	bottom	1.39274450e+01	9.10486585e+01	7.01398535e+01
105             	bottom	1.39385367e+01	9.14432290e+01	7.02193719e+01
106             	bottom	1.39495527e+01	9.17681624e+01	7.02969527e+01
107             	bottom	1.39604791e+01	9.20242325e+01	7.03740165e+01
108             	bottom	1.39712793e+01	9.22229255e+01	7.04514104e+01
109             	bottom	1.39819135e+01	9.23766828e+01	7.05294998e+01
110             	bottom	1.39923510e+01	9.24947203e+01	7.06083274e+01
111             	bottom	1.40025773e+01	9.25841181e+01	7.06877048e+01
112             	bottom	1.40125937e+01	9.26505227e+01	7.07672983e+01
113             	bottom	1.40224126e+01	9.26985889e+01	7.08467230e+01
114             	bottom	1.40320524e+01	9.27322383e+01	7.09255807e+01
115             	bottom	1.40415314e+01	9.27548014e+01	7.10035005e+01
116             	bottom	1.40508648e+01	9.27690922e+01	7.10801543e+01
117             	bottom	1.40600623e+01	9.27774490e+01	7.11552748e+01
118             	bottom	1.40691290e+01	9.27817645e+01	7.12286459e+01
119             	bottom	1.40780661e+01	9.27835175e+01	7.13001034e+01
120             	bottom	1.40868728e+01	9.27838127e+01	7.13695192e+01
121             	bottom	1.40955481e+01	9.27834295e+01	7.14367945e+01
122             	bottom	1.41040919e+01	9.27828764e+01	7.15018591e+01
123             	bottom	1.41125056e+01	9.27824494e+01	7.15646801e+01
124             	bottom	1.41207920e+01	9.27822882e+01	7.16252633e+01
125             	bottom	1.41289546e+01	9.27824262e+01	7.16836528e+01
126             	bottom	1.41369977e+01	9.27828339e+01	7.17399342e+01
127             	bottom	1.41449254e+01	9.27834508e+01	7.17942220e+01
128             	bottom	1.41527414e+01	9.27842092e+01	7.18466464e+01
129             	bottom	1.41604489e+01	9.27850480e+01	7.18973618e+01
130             	bottom	1.41680507e+01	9.27859199e+01	7.19465248e+01
131             	bottom	1.41755488e+01	9.27867933e+01	7.19942917e+01
132             	bottom	1.41829454e+01	9.27876505e+01	7.20408067e+01
133             	bottom	1.41902424e+01	9.27884845e+01	7.20862021e+01
134             	bottom	1.41974417e+01	9.27892953e+01	7.21305871e+01
135             	bottom	1.42045452e+01	9.27900864e+01	7.21740390e+01
136             	bottom	1.42115547e+01	9.27908627e+01	7.22166070e+01
137             	bottom	1.42184717e+01	9.27916282e+01	7.22583167e+01
138             	bottom	1.42252978e+01	9.27923860e+01	7.22991734e+01
139             	bottom	1.42320344e+01	9.27931375e+01	7.23391675e+01
140             	bottom	1.42386833e+01	9.27938831e+01	7.23782817e+01
141             	bottom	1.42452463e+01	9.27946224e+01	7.24165058e+01
142             	bottom	1.42517254e+01	9.27953545e+01	7.24538312e+01
143             	bottom	1.42581224e+01	9.27960786e+01	7.24902636e+01
144             	bottom	1.42644393e+01	9.27967938e+01	7.25258235e+01
145             	bottom	1.42706776e+01	9.27974994e+01	7.25605385e+01
146             	bottom	1.42768391e+01	9.27981952e+01	7.25944490e+01
147             	bottom	1.42829253e+01	9.27988808e+01	7.26276009e+01
148             	bottom	1.42889377e+01	9.27995562e+01	7.26600388e+01
