# y+ ()         
# Time          	patch           	min             	max             	average         
0               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0               	bottom	1.11803399e+00	1.11803399e+00	1.11803399e+00
1               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1               	bottom	7.88950473e-01	7.89008733e-01	7.88973537e-01
2               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
2               	bottom	6.07619580e-01	6.07681829e-01	6.07647327e-01
3               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
3               	bottom	5.09897200e-01	5.09965499e-01	5.09925772e-01
4               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
4               	bottom	4.52817146e-01	4.52906562e-01	4.52845704e-01
5               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
5               	bottom	4.16139570e-01	4.16248608e-01	4.16168818e-01
6               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
6               	bottom	3.90415988e-01	3.90542942e-01	3.90446099e-01
7               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
7               	bottom	3.71079626e-01	3.71223052e-01	3.71110573e-01
8               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
8               	bottom	3.55779099e-01	3.55937866e-01	3.55810804e-01
9               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
9               	bottom	3.43210642e-01	3.43383876e-01	3.43243028e-01
10              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
10              	bottom	3.32597213e-01	3.32784222e-01	3.32630213e-01
11              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
11              	bottom	3.23445120e-01	3.23645346e-01	3.23478678e-01
12              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
12              	bottom	3.15423386e-01	3.15636367e-01	3.15457458e-01
13              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
13              	bottom	3.08300113e-01	3.08525459e-01	3.08334661e-01
14              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
14              	bottom	3.01906859e-01	3.02144236e-01	3.01941852e-01
15              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
15              	bottom	2.96117592e-01	2.96366709e-01	2.96153005e-01
16              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
16              	bottom	2.90835666e-01	2.91096265e-01	2.90871474e-01
17              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
17              	bottom	2.85985411e-01	2.86257263e-01	2.86021596e-01
18              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
18              	bottom	2.81506529e-01	2.81789430e-01	2.81543074e-01
19              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
19              	bottom	2.77350231e-01	2.77643995e-01	2.77387120e-01
20              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
20              	bottom	2.73476514e-01	2.73780973e-01	2.73513735e-01
21              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
21              	bottom	2.69852192e-01	2.70167191e-01	2.69889733e-01
22              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
22              	bottom	2.66449451e-01	2.66774848e-01	2.66487300e-01
23              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
23              	bottom	2.63244757e-01	2.63580422e-01	2.63282906e-01
24              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
24              	bottom	2.60218038e-01	2.60563848e-01	2.60256477e-01
25              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
25              	bottom	2.57352040e-01	2.57707882e-01	2.57390762e-01
26              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
26              	bottom	2.54631833e-01	2.54997602e-01	2.54670830e-01
27              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
27              	bottom	2.52044415e-01	2.52420013e-01	2.52083681e-01
28              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
28              	bottom	2.49578402e-01	2.49963734e-01	2.49617929e-01
29              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
29              	bottom	2.47223767e-01	2.47618748e-01	2.47263552e-01
30              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
30              	bottom	2.44971645e-01	2.45376191e-01	2.45011680e-01
31              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
31              	bottom	2.42814153e-01	2.43228188e-01	2.42854435e-01
32              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
32              	bottom	2.40744260e-01	2.41167710e-01	2.40784784e-01
33              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
33              	bottom	2.38755666e-01	2.39188461e-01	2.38796427e-01
34              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
34              	bottom	2.36842707e-01	2.37284781e-01	2.36883701e-01
35              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
35              	bottom	2.35000273e-01	2.35451562e-01	2.35041496e-01
36              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
36              	bottom	2.33223738e-01	2.33684184e-01	2.33265187e-01
