#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z               k             nut           omega
   3.113662e-05    -0.017931029  -1.1077266e-07  -1.4681052e-21       4299.5308     0.016533577    2.968609e-19  -7.5874166e-13  -2.3276346e-18  -1.6353417e-34      0.13528344   3.2804393e-07     1.49451e-23     0.013563709   8.0083274e-09       4021287.3
  5.3394177e-05    -0.030619771   -3.094032e-07  -9.1728161e-22       4294.2668      0.03009518  -3.8848991e-19  -3.7247484e-13  -1.2059642e-18   2.9893408e-35      0.23101882   8.6285951e-07    1.041462e-23     0.011717575   2.1782785e-08       863201.32
  7.7022295e-05    -0.044045384  -6.4248399e-07   8.8400144e-22       4283.9725     0.043754144  -7.4689441e-19   1.0635602e-13   8.1092023e-19  -7.4733161e-35      0.33248041   1.7467356e-06  -3.4788626e-24     0.012872078   5.2378215e-08        332211.9
  0.00010210537    -0.058194005  -1.1361291e-06   1.7231584e-21       4264.4944     0.057992256  -7.7430542e-19   5.9652174e-13   8.9619768e-18  -1.0066784e-34      0.43983686   3.0366886e-06  -2.6170752e-23     0.015525552   1.1436136e-07       167455.67
  0.00012873299    -0.072998583  -1.8162945e-06  -7.2142024e-22       4230.0851     0.072773971   4.4454978e-19   9.2262823e-13   1.5383531e-17   4.1641129e-35      0.55311239   4.7928314e-06  -4.3181633e-23     0.019308328   2.2967332e-07       98023.405
  0.00015700027    -0.088315693  -2.7166566e-06  -1.7564863e-21       4173.6189     0.088073205   1.3620039e-18   6.0708595e-15  -1.7470723e-18   6.3422661e-35      0.67210384   7.0843969e-06   4.2930544e-24     0.024091013   4.2830102e-07       63150.205
  0.00018700818     -0.10391051  -3.8790274e-06   2.9598854e-22       4087.6163      0.10366825   4.1365082e-21  -5.4721658e-13  -1.2919228e-17  -1.3630309e-34      0.79629751   9.9835882e-06    3.407172e-23     0.029810713   7.4760722e-07       43570.972
  0.00021886389       -0.119464  -5.3555491e-06   1.3705741e-21       3965.9768      0.11923241  -1.3846067e-18  -5.4354731e-14   7.1011754e-19  -3.7598051e-35      0.92481539   1.3560849e-05  -3.4078976e-24     0.036413637    1.229824e-06       31705.024
  0.00025268119     -0.13461126  -7.2121445e-06   5.6469673e-22       3805.9517      0.13439584  -2.7530285e-19   5.5759296e-13   1.9542009e-17  -1.7605382e-35       1.0564254   1.7880927e-05  -5.6814767e-23     0.043828493   1.9180379e-06       24094.518
  0.00028858087     -0.14900383  -9.5319153e-06  -2.0195085e-21       3609.4803      0.14880701   1.7255201e-18   1.9625892e-13   4.8785083e-18  -1.0200332e-34       1.1896344   2.2999959e-05  -1.0570645e-23     0.051953368   2.8520212e-06       18984.461
  0.00032669115      -0.1623728  -1.2417182e-05   5.5081547e-22        3383.157       0.1621941   1.0715761e-18  -4.4162767e-13  -2.1576836e-17  -9.4289235e-35       1.3228475   2.8964567e-05   7.3956451e-23     0.060651862   4.0655153e-06        15411.75
  0.00036714817      -0.1745688  -1.5986891e-05   2.3955592e-21       3136.8135      0.17440672  -7.1359428e-19  -3.3653737e-13  -1.7553497e-17  -6.1979075e-35       1.4545468   3.5813311e-05   6.2295184e-23     0.069755845   5.5855857e-06       12817.699
  0.00041009642      -0.1855684  -2.0370116e-05  -5.8905619e-22       2881.3964      0.18542403  -1.1765839e-18  -6.0733195e-14  -2.8993474e-18   3.8185675e-35       1.5834376   4.3580166e-05   9.5155915e-24     0.079071555    7.433193e-06       10865.808
  0.00045568931     -0.19544351  -2.5701266e-05  -2.6876591e-21       2626.9384      0.19532451  -4.3155364e-19   1.2018092e-13   9.3069378e-18  -1.1189475e-35       1.7085313   5.2298812e-05  -4.0807134e-23     0.088400142   9.6251748e-06       9348.1951
  0.00050408968      -0.2043091  -3.2116656e-05  -2.6140398e-21       2381.2259      0.20420518   3.0163217e-19   7.3357592e-14   5.5711792e-18  -4.2734261e-35        1.829156    6.200601e-05  -2.4071138e-23     0.097580408   1.2178902e-05       8133.9951
  0.00055547043     -0.21229097  -3.9750372e-05   6.8776658e-22       2149.8715      0.21216988   9.7528866e-20   1.1129825e-14   2.1360948e-18   5.7220166e-35       1.9449138   7.2740042e-05  -1.2407938e-23      0.10650617   1.5114936e-05       7139.4104
  0.00061001506     -0.21960368  -4.8800117e-05   1.2856811e-21       1937.3495      0.21945857   6.3228083e-19   2.7893408e-14   3.1194229e-18  -1.5413492e-35       2.0556733   8.4544708e-05  -1.6061528e-23      0.11510383   1.8422351e-05       6309.4298
   0.0006679184     -0.22652911  -5.9569774e-05   4.3932964e-22       1746.2089      0.22638246   8.4671152e-19  -8.4444338e-14  -1.2237952e-17  -2.8292765e-35       2.1616021   9.7483272e-05   6.9603831e-23      0.12331938   2.2048767e-05       5606.1506
  0.00072938728     -0.23313104  -7.2409611e-05  -1.6172689e-21       1574.9988      0.23302039  -2.7579165e-19  -9.7327048e-14  -1.3846142e-17  -1.8698666e-35       2.2630233   0.00011163673   7.8916849e-23      0.13110799   2.6019857e-05       5002.2484
  0.00079464125     -0.23928316  -8.7649288e-05   -3.537511e-21       1419.8297      0.23921837  -6.9084636e-19  -2.8699847e-14  -4.3671237e-18  -3.6020277e-35       2.3601402   0.00012708225   2.5867422e-23      0.13840799   3.0465267e-05       4478.1948
  0.00086391338     -0.24501329  -0.00010552895  -1.1997489e-21       1278.2963      0.24495193  -5.8488265e-19   3.1046272e-15    1.725771e-18   3.2030196e-35       2.4530069   0.00014388791  -1.5263252e-23      0.14512632   3.5473859e-05       4020.3163
   0.0009374511      -0.2505221  -0.00012618318  -8.2251496e-22       1150.1186      0.25043997  -2.3740961e-19    3.598087e-14   7.9636543e-18  -1.6752541e-35       2.5417053   0.00016213502  -5.6566102e-23      0.15117384   4.1056365e-05       3618.6268
   0.0010155171     -0.25600441  -0.00014967477   4.3947827e-21       1035.2797      0.25591144   1.0517344e-19   2.6135394e-14   5.7876521e-18   -2.606504e-35       2.6264253   0.00018193043  -4.1270232e-23      0.15652512   4.7205141e-05       3265.2763
   0.0010983902     -0.26158334  -0.00017603039   6.2061814e-21       933.14179      0.26149253    5.793452e-21   1.8059345e-14      4.9604e-18   4.9039606e-36       2.7074305   0.00020340155  -3.9217673e-23      0.16121757   5.3918043e-05        2953.793
   0.0011863663     -0.26732626  -0.00020528937  -7.4701619e-22       842.64985       0.2672513  -2.1700064e-19   1.7386728e-14   5.1209659e-18  -4.4696154e-36       2.7850143    0.0002266935  -4.1742365e-23      0.16531081   6.1197136e-05       2678.7161
   0.0012797599     -0.27326841  -0.00023753943    2.408897e-21       762.64883      0.27320412  -8.1034144e-20   2.4720578e-14   9.2197089e-18   1.1151835e-35       2.8594775   0.00025196815  -8.2795808e-23        0.168867   6.9041014e-05       2435.3793
