#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z               k             nut           omega
   3.113662e-05     -0.59744104  -0.00016397189   1.2124841e-20       3938.6379      0.55062409   3.4302305e-19   2.0966071e-14  -1.1170223e-18  -1.8094899e-35      0.12394211   1.0922984e-05   6.8390698e-25     0.012018446   6.3398768e-09       4021287.1
  5.3394177e-05      -1.0203332  -0.00043608046  -4.8996911e-20       3935.8257       1.0026209   1.2064718e-18  -8.3008305e-15  -1.5995326e-18   2.2884752e-37      0.21165526   2.8735449e-05    1.033766e-23    0.0082466951   1.3601634e-08       863193.92
  7.7022295e-05      -1.4688608  -0.00088348978  -4.0919217e-20       3931.9434       1.4590393   2.9051326e-18  -4.1387197e-14  -1.9809789e-17  -1.3632662e-35      0.30469162   5.8191234e-05    6.012679e-23    0.0066901939    2.455138e-08       332193.18
  0.00010210537       -1.944283   -0.0015372348   4.6208583e-20       3926.6377        1.937541    9.189241e-19  -1.0558824e-13  -5.5642903e-17  -5.4087314e-35      0.40334183   0.00010123454   1.5778082e-22    0.0058590605   3.9770007e-08       167427.18
  0.00012873299        -2.44776    -0.002429368    3.345991e-20       3919.5675       2.4402554   -4.068231e-18  -6.2648579e-14  -2.9782481e-17  -1.6799077e-36      0.50790224   0.00015998397   8.8541661e-23     0.005378103   6.0099341e-08        97994.42
  0.00015700027       -2.980275   -0.0035984576  -5.4152756e-20       3910.3054       2.9719846  -3.5836313e-18   3.8326518e-14   3.3602628e-17  -6.7157285e-36      0.61867069   0.00023700848  -7.7925906e-23    0.0051080446   8.6614198e-08       63142.507
  0.00018700818       -3.542548   -0.0050880735  -6.8543523e-20       3898.3676       3.5338027   3.0334737e-19   5.1551273e-14   4.4051986e-17  -1.7333982e-35      0.73594175   0.00033523685  -1.0325497e-22    0.0049854339    1.204799e-07       43622.502
  0.00021886389      -4.1349542   -0.0069465771   1.4023257e-22       3883.2646       4.1258114   1.7755989e-18   2.2166538e-14   2.1823912e-17    1.009903e-35      0.86000222   0.00045795133  -4.9128193e-23    0.0049779117    1.627152e-07        31871.29
  0.00025268119      -4.7574567    -0.009227207   2.4560949e-20       3864.5581       4.7478934   1.3790063e-18  -3.4933941e-15   -6.781614e-18   2.1013397e-37      0.99112769   0.00060881646   1.4061773e-23     0.005068148   2.1390643e-07       24446.276
  0.00028858087       -5.409551     -0.01198843   -3.209354e-20       3841.8941       5.3996126  -4.0497492e-19   -1.458648e-14  -2.0049579e-17  -1.9601473e-36       1.1295806   0.00079190991   4.2999985e-23    0.0052470944   2.7399009e-07       19601.445
