#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z               k             nut           omega
   3.113662e-05      -1.7957884   -0.0011205683   2.0301418e-19       5542.9822       1.6586378  -2.3268209e-18  -3.2129431e-15   8.2622951e-18  -1.8204557e-35      0.17439566   3.2936412e-05  -3.3712464e-23     0.012095849   6.4227278e-09       4021342.1
  5.3394177e-05      -3.0671595   -0.0029397672   1.2599553e-19       5538.8513       3.0171238  -2.8299955e-19    3.847958e-14     2.08207e-17   9.4701583e-36      0.29783616   8.6562146e-05  -9.8449967e-23    0.0084205551    1.400461e-08       863328.72
  7.7022295e-05      -4.4146919   -0.0059276769  -8.9443784e-20       5532.5317       4.3871535   3.2470894e-18   1.3457381e-14   4.2446353e-18  -7.3692354e-36      0.42875764   0.00017516359  -3.1769564e-23    0.0069999637   2.5904033e-08       332457.71
  0.00010210537      -5.8412143     -0.01030493  -7.6994988e-20       5523.0346       5.8213923   2.3629859e-18  -2.0051915e-14  -2.1952695e-17  -7.3454642e-36      0.56754511   0.00030453724   6.1966639e-23    0.0063438977   4.3323164e-08       167881.05
  0.00012873299      -7.3484538    -0.016288758   1.4424592e-19       5509.2245       7.3249172   5.1877956e-19  -2.4120835e-14  -3.2062712e-17  -1.0994913e-36      0.71457156   0.00048097193   8.1812259e-23    0.0060781304   6.7942707e-08        98694.12
  0.00015700027      -8.9365845    -0.024141077   1.2438161e-19       5489.7237       8.9097294   -1.582183e-20  -2.3421598e-14  -3.9279628e-17  -7.6301883e-36      0.87018358   0.00071204335   9.0608935e-23    0.0060652032   1.0178387e-07       64135.912
  0.00018700818      -10.603694    -0.034151613    -1.68648e-19       5463.0158       10.575231  -2.4179494e-18  -1.9090247e-14  -3.4464878e-17  -3.7549545e-36       1.0346858    0.0010062905   7.7808312e-23    0.0062440455   1.4684445e-07       44943.212
  0.00021886389      -12.345285    -0.046623423  -1.6525506e-19       5427.5887       12.316386  -5.1022565e-18   1.2685936e-14    3.793218e-17  -1.9318633e-35       1.2083263    0.0013731193  -7.6614292e-23    0.0065851622   2.0458831e-07       33534.123
  0.00025268119      -14.153797    -0.061870802   7.2733757e-20       5382.0371       14.125685  -1.8716525e-18      4.6734e-14   1.2542823e-16  -7.8033445e-36       1.3912846    0.0018227998  -2.6044616e-22    0.0070744195   2.7550622e-07       26444.189
  0.00028858087       -16.01796    -0.080211618   1.0615818e-19        5325.034       15.990445   4.0951981e-18   3.0976194e-14   8.4277082e-17   1.1914741e-35       1.5836599    0.0023664146  -1.7509968e-22     0.007706232   3.5906648e-07        21904.79
  0.00032669115      -17.921749     -0.10194302    1.492246e-20       5255.8829       17.893562   3.6227865e-18  -7.2526161e-15  -3.0828533e-17   2.1411255e-36       1.7854542    0.0030155916   6.1329605e-23    0.0084804699   4.5421732e-07       18931.829
  0.00036714817      -19.846354     -0.12734455  -9.2992741e-21       5175.0276       19.819184  -4.4536128e-19  -1.2053982e-14  -4.1849467e-17  -2.7557011e-36       1.9966069    0.0037824394   8.4334549e-23    0.0094011562   5.5069921e-07       16939.063
  0.00041009642      -21.769164     -0.15667168  -1.8326218e-20       5081.4388       21.744855   7.7612396e-19  -1.2744555e-15  -5.0954363e-18   -2.919501e-36       2.2170241    0.0046796285   1.0693122e-23     0.010476687   6.3925219e-07       15557.241
  0.00045568931      -23.651009     -0.19007375   1.4101244e-19        4969.903       23.628038   2.7102106e-18  -1.6287583e-14   -8.589672e-17  -1.9991866e-36        2.446382    0.0057194988   1.8250796e-22     0.011719556   7.3231878e-07       14543.086
