#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z               k             nut           omega
   3.113662e-05    -0.019278316  -2.7365749e-07   1.8392458e-21       4358.4473     0.017776522  -3.2270082e-20   5.2684552e-13   1.5384755e-18   -5.470571e-35      0.13716256   3.5274581e-07   -1.147114e-23     0.013600816   8.0488567e-09       4021288.8
  5.3394177e-05    -0.032916541  -7.2966168e-07   9.5009962e-22       4353.0483     0.032351519    4.905824e-19   2.1665419e-13   5.9745069e-19   1.7137577e-36      0.23421092    9.276981e-07  -6.2612527e-24     0.011800349   2.1980012e-08       863205.18
  7.7022295e-05    -0.047347336  -1.4822461e-06   -1.361652e-21       4342.4533     0.047032338   3.5263635e-19  -2.9434212e-13  -3.8467695e-18  -3.1751249e-35      0.33706171   1.8778357e-06   1.2180832e-23     0.013018917   5.3043765e-08       332219.73
  0.00010210537    -0.062557452  -2.5837475e-06  -6.2772923e-22       4322.3643     0.062337778  -6.0809116e-19  -2.3167074e-13  -2.0580651e-18  -2.7236995e-35      0.44588219   3.2644557e-06   8.0602958e-24     0.015754452   1.1612816e-07       167469.03
  0.00012873299     -0.07847843  -4.0849476e-06   2.2993463e-21       4286.8442     0.078233603  -8.2578346e-19   3.9924259e-13    8.069234e-18  -5.3885469e-35      0.56068973   5.1522796e-06  -2.1873343e-23     0.019637119    2.336351e-07       98043.561
  0.00015700027    -0.094962489  -6.0456126e-06   1.0843515e-21       4228.5606     0.094698129  -8.4921073e-20   5.9401101e-13   1.2863989e-17  -1.3881905e-35      0.68126658   7.6159808e-06  -3.5046568e-23     0.024537158   4.3612485e-07       63177.844
  0.00018700818     -0.11176806   -8.529486e-06   -1.316729e-21       4139.8708      0.11150382   4.1234046e-19   3.5392849e-13   9.0447895e-18   6.7369106e-36      0.80707526   1.0733728e-05  -2.4411943e-23     0.030390675   7.6156357e-07       43606.022
  0.00021886389     -0.12856815  -1.1601253e-05  -8.1803096e-22       4014.6315      0.12831539   5.4182823e-19   1.2134428e-13    3.358185e-18  -1.9283465e-36      0.93720558   1.4582327e-05  -9.0689488e-24     0.037141877   1.2526878e-06       31746.601
  0.00025268119     -0.14499083  -1.5324959e-05  -9.5261489e-22       3850.2221      0.14475567   4.8054256e-19  -8.6526314e-14  -3.6935063e-18  -3.1558347e-35       1.0703889   1.9233291e-05   1.1581988e-23     0.044716289   1.9528681e-06        24141.07
  0.00028858087     -0.16068347  -1.9764049e-05    7.013946e-22       3648.8697      0.16046849   1.2346258e-19  -1.7379309e-13  -7.3128846e-18   2.8389405e-37       1.2050974   2.4750013e-05   2.3103012e-23     0.053007707   2.9018931e-06       19034.054
  0.00032669115     -0.17537494  -2.4982823e-05   8.7360993e-22       3417.5369      0.17517874   6.5940279e-19  -1.0381252e-13  -5.4548411e-18  -3.9082808e-35       1.3397098   3.1186974e-05    1.961299e-23       0.0618746   4.1333015e-06        15462.42
  0.00036714817     -0.18891209  -3.1047516e-05  -3.6859717e-21       3166.4047      0.18873104   1.0445789e-18  -3.0710988e-13  -2.0368934e-17  -9.4720326e-35       1.4726931   3.8591233e-05   8.2359259e-23     0.071143226    5.673816e-06       12867.754
  0.00041009642     -0.20126266  -3.8027649e-05   -2.116507e-21       2906.6697      0.20109776   -1.035061e-18  -3.8498838e-13  -2.5326838e-17    9.636425e-36       1.6027499   4.7005772e-05   1.0177586e-22     0.080613951    7.543942e-06       10913.993
  0.00045568931     -0.21248797  -4.5998703e-05   3.0032167e-21        2648.479      0.21235019  -2.0021629e-18   2.0071835e-14   4.5063479e-18  -1.4222799e-36       1.7288984   5.6473805e-05  -2.6666606e-23     0.090084997   9.7602507e-06       9393.7333
  0.00050408968     -0.22270088  -5.5043078e-05  -8.8410618e-22       2399.6225      0.22256925   8.8973234e-19   1.8929729e-13   1.6625114e-17  -1.8583977e-35       1.8504777   6.7042088e-05  -7.7885414e-23     0.099396193   1.2340141e-05       8176.5372
  0.00055547043     -0.23203571  -6.5237477e-05  -3.8948549e-21       2165.7623      0.23187551   1.8622701e-18  -1.1637175e-13  -1.5646883e-17   6.9258952e-35        1.967103   7.8758397e-05    8.703588e-23       0.1084419    1.530399e-05       7178.9467
  0.00061001506     -0.24076433  -7.6691553e-05   5.7968541e-21       1951.4739      0.24060114  -2.1322175e-18  -1.8068696e-13  -2.0136997e-17  -1.9212323e-34       2.0786679   9.1680359e-05   1.0416761e-22      0.11714841   1.8632683e-05       6346.1136
   0.0006679184      -0.2492642  -8.9594648e-05   9.0923351e-21       1759.0672      0.24912179  -2.9635629e-18   1.8839711e-13   3.1001712e-17  -3.1806484e-34       2.1853734   0.00010589359  -1.8877677e-22      0.12546232    2.227357e-05       5640.1068
  0.00072938728     -0.25759482  -0.00010415393  -3.1095994e-23       1586.6018      0.25747589   1.5786436e-18   2.4783329e-13   3.7645818e-17   6.8266172e-35       2.2875474    0.0001215039  -2.2230285e-22      0.13333702   2.6268749e-05       5033.6014
  0.00079464125     -0.26551675  -0.00012055217  -5.7402233e-21       1430.1039      0.26542447    2.934987e-18  -1.7075662e-14   -6.182417e-18  -2.8577647e-35       2.3853742   0.00013861097   4.9082934e-23      0.14070577   3.0748732e-05        4507.186
  0.00086391338     -0.27295784  -0.00013896596  -6.9062557e-21       1287.4388      0.27286141   2.3877501e-19  -1.0831986e-13  -2.2402171e-17  -1.2902813e-34       2.4789052   0.00015730163   1.5341215e-22      0.14746905   3.5789863e-05       4047.2703
   0.0009374511      -0.2800626  -0.00015956572   -4.034622e-21       1158.4534      0.27994713  -1.1213997e-18  -4.0346509e-14  -8.4374485e-18   6.7213105e-35       2.5682391    0.0001776719   5.7694529e-23      0.15353714   4.1396271e-05       3643.8596
   0.0010155171     -0.28700698  -0.00018252228   3.5538643e-21       1043.0667       0.2868877   -5.831932e-19    5.613578e-15   1.7560662e-18   4.6356723e-35       2.6535836   0.00019984088   -1.412425e-23      0.15889256   4.7558256e-05       3289.0527
   0.0010983902     -0.29393301  -0.00020802469   7.9961655e-21       940.54802      0.29382038  -7.9914705e-20   1.1629673e-14   3.3509868e-18  -2.5327064e-35       2.7352155   0.00022394785  -2.6249058e-23      0.16357935   5.4272873e-05       2976.3207
