#             x      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z               k             nut           omega
   0.0069683205      0.14926605      0.10010531  -5.3996262e-19    -0.061596017     -0.14944379   1.0830701e-20   3.5341708e-18   2.3857678e-18   6.4111243e-36       5.4046141    0.0080307144   2.6897235e-22     0.039877162   0.00018528784       215.21737
   0.0071009754      0.14948521     0.099839643   -2.387872e-18    -0.061862487     -0.14966325   2.0430631e-20   4.3000267e-19   3.1235572e-19  -7.7752487e-36       5.4046339    0.0080439741   3.0016287e-23     0.039858217   0.00018528078       215.12332
   0.0072350138      0.14970565     0.099570922  -1.9518694e-18    -0.062132016     -0.14988406   4.5325936e-21  -4.7290669e-18  -3.1215249e-18   2.0722411e-35        5.404654    0.0080573362   -3.721739e-22     0.039839093   0.00018527366       215.02837
   0.0073704501      0.14992735     0.099299116   4.4646795e-19    -0.062404637     -0.15010621  -7.1180222e-21  -6.1956923e-18  -4.0774802e-18  -1.0378155e-35       5.4046742    0.0080708011    -4.90745e-22     0.039819787   0.00018526646       214.93252
   0.0075072989      0.15015032     0.099024192   2.8321182e-18    -0.062680385     -0.15032969   -1.351736e-20  -3.0561807e-18  -2.0103031e-18  -4.3518443e-35       5.4046948     0.008084369  -2.4231145e-22     0.039800297   0.00018525919       214.83575
   0.0076455748      0.15037459     0.098746116   1.9932203e-18    -0.062959293      -0.1505545  -8.7103592e-21   3.5707907e-18   2.3232325e-18   5.9132279e-35       5.4047156    0.0080980402   2.9300114e-22     0.039780624   0.00018525185       214.73807
   0.0077852928      0.15060016     0.098464854  -1.6876201e-18    -0.063241396     -0.15078063   7.4559324e-21   3.6874682e-18   2.3933005e-18   2.5715361e-35       5.4047366    0.0081118149   3.0190402e-22     0.039760764   0.00018524443       214.63945
    0.007926468      0.15082702     0.098180371  -2.1283203e-18    -0.063526728     -0.15100807  -3.4381023e-21  -2.2363706e-18  -1.4536851e-18  -4.3934722e-35       5.4047579    0.0081256933  -1.8936741e-22     0.039740716   0.00018523694        214.5399
   0.0080691154      0.15105518     0.097892634   3.4202443e-19    -0.063815324      -0.1512368  -1.3497598e-20  -3.4876865e-18  -2.2549162e-18   3.6961587e-36       5.4047794    0.0081396757  -2.9539747e-22     0.039720479   0.00018522938       214.43941
   0.0082132505      0.15128466     0.097601607   9.4316341e-19    -0.064107218     -0.15146683   3.5148332e-21  -1.0072993e-18  -6.5418867e-19   8.1060983e-37       5.4048012    0.0081537621   -8.523294e-23     0.039700051   0.00018522175       214.33796
   0.0083588888      0.15151549     0.097307255  -1.5815396e-20    -0.064402446     -0.15169813   7.4600079e-22  -2.7779475e-19  -1.6762762e-19   1.1296265e-35       5.4048232    0.0081679529  -2.4356519e-23     0.039679431   0.00018521403       214.23555
    0.008506046      0.15174767     0.097009544  -6.8140566e-20    -0.064701044     -0.15193069   -1.342949e-20  -1.0398199e-18  -6.4655071e-19  -7.7982638e-36       5.4048455    0.0081822481  -9.3041957e-23     0.039658617   0.00018520624       214.13218
   0.0086547378      0.15198117     0.096708437   7.3585428e-19    -0.065003046     -0.15216452  -9.1593208e-21  -4.8080298e-19  -3.0001816e-19   2.2837258e-37       5.4048681    0.0081966479  -4.3115617e-23     0.039637607   0.00018519838       214.02783
   0.0088049804      0.15221601     0.096403898   7.9984866e-19     -0.06530849     -0.15239958  -6.7625744e-21    1.413583e-18   8.8608668e-19   1.9191241e-35        5.404891    0.0082111524   1.2958832e-22     0.039616399   0.00018519043       213.92249
   0.0089567898       0.1524522     0.096095891  -7.1767211e-21    -0.065617412     -0.15263587    2.569764e-21   2.1381431e-18    1.332876e-18  -7.9987215e-36       5.4049141    0.0082257616    1.973196e-22     0.039594993   0.00018518241       213.81616
   0.0091101825      0.15268973      0.09578438  -5.2124278e-19    -0.065929848     -0.15287338   1.5059443e-20   1.3392863e-18   8.3418497e-19  -1.2640991e-35       5.4049375    0.0082404757   1.2501766e-22     0.039573386   0.00018517431       213.70883
   0.0092651749      0.15292857     0.095469327  -5.0777575e-19    -0.066245836     -0.15311208   1.4668388e-20   3.8328811e-19   2.3871759e-19   3.8525131e-36       5.4049612    0.0082552947   3.6452531e-23     0.039551577   0.00018516613       213.60049
   0.0094217836      0.15316866     0.095150695   1.0459981e-19    -0.066565413     -0.15335197   1.2928318e-21  -3.3956535e-19  -2.0259666e-19  -1.2052636e-36       5.4049851    0.0082702187  -3.3294187e-23     0.039529563   0.00018515787       213.49113
   0.0095800257      0.15340998     0.094828446   3.8712643e-19    -0.066888618     -0.15359302  -7.8839097e-21   7.2841351e-19   4.6216675e-19   -6.237747e-36       5.4050094    0.0082852476   7.1382398e-23     0.039507345   0.00018514952       213.38075
   0.0097399181      0.15365253     0.094502542  -6.4031497e-19    -0.067215489     -0.15383523   1.4924896e-21   9.0874206e-19   5.7323529e-19   7.2004433e-36       5.4050339    0.0083003814    8.838144e-23     0.039484919    0.0001851411       213.26933
    0.009901478      0.15389625     0.094172944  -6.4273172e-19    -0.067546065     -0.15407856  -6.9579535e-21    -1.36587e-18  -8.2136568e-19   -2.914749e-36       5.4050588    0.0083156201  -1.3840631e-22     0.039462284   0.00018513259       213.15687
    0.010064723      0.15414109     0.093839613   2.6926216e-19    -0.067880386     -0.15432301  -5.1827971e-21  -1.1509521e-18  -7.0370305e-19   5.9441363e-36       5.4050839    0.0083309636  -1.1573253e-22     0.039439438     0.000185124       213.04336
     0.01022967        0.154387     0.093502508   5.2118546e-20     -0.06821849     -0.15456856   9.1794718e-21  -4.7125294e-19    -3.08889e-19   1.6820402e-35       5.4051093    0.0083464119  -4.8028819e-23      0.03941638   0.00018511532       212.92878
    0.010396337      0.15463394     0.093161592   6.2589553e-19    -0.068560418     -0.15481518   3.7311142e-21  -9.6573448e-19  -6.0375865e-19  -8.6716866e-36       5.4051351    0.0083619648  -1.0040939e-22     0.039393108   0.00018510656       212.81314
    0.010564743       0.1548819     0.092816824   1.7950219e-18    -0.068906209     -0.15506285   1.0872784e-20   1.5491876e-18   9.1823858e-19   1.2597835e-35       5.4051612    0.0083776222   1.6681454e-22      0.03936962   0.00018509771       212.69642
    0.010734905       0.1551308     0.092468166   5.0770779e-19    -0.069255902     -0.15531155   2.3160897e-20   4.7282802e-18   2.8140743e-18   2.7953492e-35       5.4051875    0.0083933838   5.0979256e-22     0.039345914   0.00018508877       212.57861
    0.010906842      0.15538057     0.092115578  -1.7582121e-18    -0.069609537     -0.15556126   2.1095818e-20   3.0656478e-18    1.823057e-18  -2.9560492e-35       5.4052142    0.0084092496   3.3085085e-22      0.03932199   0.00018507975        212.4597
    0.011080571      0.15563118     0.091759021  -1.4222717e-18    -0.069967153     -0.15581196    1.805645e-20  -9.2920257e-19  -5.4894466e-19    -2.73146e-35       5.4052412    0.0084252193  -1.0456733e-22     0.039297844   0.00018507064        212.3397
    0.011256113      0.15588262     0.091398456   3.4821245e-20    -0.070328791     -0.15606362   1.1385587e-20   -1.441101e-18  -8.6168235e-19  -6.2472674e-36       5.4052686    0.0084412925  -1.5800825e-22     0.039273475   0.00018506144       212.21857
    0.011433485      0.15613486     0.091033843  -4.3209708e-19    -0.070694488     -0.15631621   4.1443057e-21  -7.8963922e-19   -4.603544e-19   1.2105772e-35       5.4052962    0.0084574691  -8.9274827e-23     0.039248882   0.00018505215       212.09633
    0.011612707      0.15638788     0.090665142  -8.7729296e-19    -0.071064286     -0.15656971  -5.9046292e-21   -2.760781e-18  -1.5864297e-18    4.921665e-35       5.4053242    0.0084737487  -3.2015239e-22     0.039224062   0.00018504276       211.97296
    0.011793798       0.1566416     0.090292315   7.6292288e-19    -0.071438224     -0.15682409  -3.5846241e-20  -3.4748361e-18  -1.9993284e-18   5.5946158e-36       5.4053526     0.008490131  -4.0371043e-22     0.039199015   0.00018503329       211.84844
    0.011976778      0.15689604     0.089915322   1.6337572e-18    -0.071816341     -0.15707932  -4.4653648e-20  -2.9868946e-19  -1.6586695e-19  -2.8646542e-35       5.4053813    0.0085066155   -3.280654e-23     0.039173737   0.00018502373       211.72277
    0.012161666      0.15715123     0.089534125   1.3247596e-20    -0.072198675     -0.15733537   4.6814829e-21   1.6419378e-18   9.4682618e-19   5.6935405e-36       5.4054103    0.0085232018   1.9605436e-22     0.039148228   0.00018501407       211.59595
    0.012348482      0.15740718     0.089148687  -7.8712453e-19    -0.072585265     -0.15759221   2.7480522e-20  -2.8429937e-19  -1.6405999e-19  -7.1568506e-36       5.4054397    0.0085398896  -3.5301067e-23     0.039122485   0.00018500431       211.46796
    0.012537247      0.15766393     0.088758967   6.6781677e-19     -0.07297615      -0.1578498  -1.7331704e-20  -8.0353235e-19  -4.7010552e-19   1.8636149e-36       5.4054694    0.0085566782  -9.6829161e-23     0.039096507   0.00018499446       211.33879
     0.01272798      0.15792154     0.088364927   1.0995514e-18     -0.07337137     -0.15810812  -3.2702595e-20   1.7913638e-18   9.9231033e-19   3.6033804e-35       5.4054995    0.0085735672   2.2408418e-22     0.039070292   0.00018498452       211.20844
    0.012920702      0.15818003     0.087966529  -6.9032549e-19    -0.073770962     -0.15836713  -7.4172951e-21   2.5565673e-18   1.4264838e-18  -1.6211561e-35         5.40553     0.008590556   3.1970749e-22     0.039043837   0.00018497448       211.07689
    0.013115435      0.15843941      0.08756374  -1.5576865e-18    -0.074174963      -0.1586268   1.1426308e-20  -3.8104328e-19  -2.0764471e-19  -1.1853399e-35       5.4055608    0.0086076439  -5.1702454e-23     0.039017142   0.00018496434       210.94413
    0.013312198      0.15869956     0.087156528  -9.0809022e-20    -0.074583407     -0.15888708   1.7596227e-20   -2.221663e-18   -1.235683e-18   7.7058648e-37        5.405592    0.0086248304  -2.8625075e-22     0.038990204    0.0001849541       210.81016
    0.013511013      0.15896031      0.08674485   9.5978293e-19     -0.07499633     -0.15914794   7.5843634e-21  -6.2083988e-19  -3.5426734e-19  -9.3708002e-36       5.4056236    0.0086421148  -7.8633071e-23     0.038963022   0.00018494376       210.67497
    0.013711901      0.15922158     0.086328664   5.0005717e-19    -0.075413768     -0.15940934   2.2314266e-21    7.235931e-19    3.974587e-19   2.7089073e-35       5.4056555    0.0086594963   9.6917653e-23     0.038935593   0.00018493332       210.53854
    0.013914885      0.15948332     0.085907934  -2.1739449e-19     -0.07583576     -0.15967124   1.1774789e-20   8.8982578e-19   4.9415125e-19   7.2824635e-36       5.4056879    0.0086769741   1.1939053e-22     0.038907916   0.00018492278       210.40088
    0.014119985      0.15974576     0.085482613  -7.8389637e-19    -0.076262357      -0.1599336   6.9019437e-21   4.6378005e-20   3.5952122e-20   -2.089471e-35       5.4057206    0.0086945474   4.5592425e-24     0.038879989   0.00018491214       210.26195
    0.014327225        0.160009     0.085052665   -3.191893e-19    -0.076693608     -0.16019637  -2.6318902e-20  -1.4797091e-18  -7.8482995e-19    4.316146e-36       5.4057537    0.0087122154  -2.0624309e-22      0.03885181    0.0001849014       210.12177
    0.014536626      0.16027285     0.084618046   8.7067958e-19    -0.077129559     -0.16045951  -3.9721771e-20    -8.85668e-19  -4.7447322e-19  -6.4433297e-36       5.4057872    0.0087299772  -1.2299158e-22     0.038823377   0.00018489055       209.98032
     0.01474821      0.16053719     0.084178698   7.9443043e-19    -0.077570252     -0.16072298   2.1424883e-21   1.3459524e-18   6.9945315e-19  -6.7398244e-36       5.4058212    0.0087478318   1.6615026e-22     0.038794688    0.0001848796       209.83758
    0.014962002      0.16080163     0.083734594  -5.6419879e-19    -0.078015713     -0.16098672   3.2593685e-20   1.2961266e-18   6.8681028e-19   2.0719902e-35       5.4058555    0.0087657781   2.1094995e-22     0.038765742   0.00018486854       209.69356
    0.015178023      0.16106651     0.083285694  -1.1151203e-18     -0.07846597      -0.1612507  -2.7677002e-21  -1.4283675e-18   -7.145019e-19   8.4693274e-36       5.4058903    0.0087838152  -8.5214902e-23     0.038736535   0.00018485737       209.54823
    0.015396296      0.16133227     0.082831971  -6.3015739e-20    -0.078921081     -0.16151486  -4.6277932e-20  -1.9745143e-18  -1.0098001e-18   6.8456877e-36       5.4059255    0.0088019419  -2.7213104e-22     0.038707068   0.00018484609       209.40159
    0.015616846      0.16159782     0.082373398   5.3530861e-19    -0.079381074     -0.16177914   -1.876795e-20  -3.3777395e-20  -2.3473601e-20   1.3934327e-35       5.4059611     0.008820157   -1.040852e-22     0.038677337   0.00018483471       209.25364
    0.015839697      0.16186287     0.081909906   1.0736495e-19    -0.079845967     -0.16204351   4.4897904e-20   7.5862737e-20   3.8339587e-20   6.7056036e-36       5.4059971    0.0088384594  -3.5157949e-23      0.03864734   0.00018482322       209.10435
    0.016064871      0.16212802     0.081441491   3.4685811e-19    -0.080315804      -0.1623079   4.1037492e-20   -3.861186e-19  -2.0393038e-19  -4.9240286e-38       5.4060336    0.0088568478  -5.7691345e-23     0.038617076   0.00018481161       208.95373
    0.016292394        0.162393     0.080968133   8.9876611e-19     -0.08079062     -0.16257226  -7.1492997e-21   7.9358352e-19    3.837181e-19   2.1129433e-36       5.4060705    0.0088753208   1.2569289e-22     0.038586543    0.0001847999       208.80175
    0.016522289      0.16265738     0.080489779   4.9125638e-19     -0.08127045     -0.16283653  -1.9688491e-20   2.2423159e-18   1.1084046e-18    5.835656e-36       5.4061079    0.0088938771   3.5348909e-22     0.038555739   0.00018478807       208.64841
    0.016754582      0.16292107     0.080006396  -5.9890824e-19    -0.081755324     -0.16310066  -1.5970946e-21   2.1897442e-18   1.0805443e-18  -4.0663123e-36       5.4061457    0.0089125153   3.4768375e-22     0.038524662   0.00018477613       208.49371
    0.016989298      0.16318402     0.079517955  -1.1540118e-18    -0.082245276     -0.16336459   1.6447823e-20    4.385339e-19   2.2000039e-19  -3.0383279e-36       5.4061839    0.0089312338   6.8361959e-23     0.038493309   0.00018476407       208.33763
    0.017226461      0.16344627     0.079024421   -6.036007e-19    -0.082740339     -0.16362824   3.3558895e-20  -1.1990374e-18  -5.8440727e-19   3.1248296e-37       5.4062227    0.0089500311  -1.9654792e-22      0.03846168    0.0001847519       208.18015
    0.017466098      0.16370788     0.078525761   2.9501062e-19    -0.083240548     -0.16389156   2.4663919e-20  -1.3048743e-18  -6.4059831e-19  -3.4365025e-36       5.4062619    0.0089689056  -2.1323618e-22     0.038429772   0.00018473961       208.02128
    0.017708234       0.1639689     0.078021939   3.2438249e-19    -0.083745936     -0.16415449   -5.738115e-21  -3.1419588e-19  -1.5103527e-19   1.0617233e-35       5.4063015    0.0089878555  -5.1087614e-23     0.038397582   0.00018472721         207.861
    0.017952896      0.16422939     0.077512926   2.0313566e-20    -0.084256535     -0.16441695  -1.9201839e-20  -3.4632931e-19  -1.5238404e-19   2.8407862e-36       5.4063417    0.0090068792  -6.0554952e-23      0.03836511   0.00018471468       207.69929
    0.018200108       0.1644894     0.076998693   4.6446798e-19    -0.084772374     -0.16467887  -2.9753077e-20  -2.4392154e-19  -1.1179672e-19  -7.2735818e-36       5.4063823    0.0090259749  -4.1413016e-23     0.038332353   0.00018470204       207.53616
      0.0184499        0.164749     0.076479209   4.5444505e-19    -0.085293484     -0.16494019  -1.8423823e-20   9.9896057e-19   4.6212718e-19  -3.1300381e-36       5.4064234    0.0090451406   1.7453328e-22     0.038299309   0.00018468927       207.37159
    0.018702296      0.16500822     0.075954441   3.2301056e-21    -0.085819898     -0.16520084   1.2640364e-20   1.0449134e-18   4.7993321e-19    4.901794e-36        5.406465    0.0090643745   1.8487661e-22     0.038265976   0.00018467638       207.20557
    0.018957324      0.16526712      0.07542436  -2.4976797e-19    -0.086351641     -0.16546073      3.2403e-20   9.7879677e-19   4.4373582e-19   4.8835975e-36       5.4065071    0.0090836744   1.7713357e-22     0.038232352   0.00018466337       207.03808
    0.019215012      0.16552569     0.074888945  -8.4311506e-19    -0.086888744     -0.16571979   2.5649336e-20   3.0315223e-19   1.3619206e-19  -5.8784134e-36       5.4065498    0.0091030384   5.3607941e-23     0.038198435   0.00018465024       206.86913
    0.019475387      0.16578388     0.074348165  -6.4380088e-19    -0.087431231     -0.16597795   -2.700931e-20  -1.4374863e-18  -6.4559347e-19   1.0952691e-35       5.4065929    0.0091224642  -2.6569297e-22     0.038164224   0.00018463698       206.69869
    0.019738478      0.16604167     0.073801995   3.3163105e-19    -0.087979132     -0.16623513  -4.7110526e-20  -1.5001453e-18  -6.6601855e-19  -1.8444147e-37       5.4066365    0.0091419497  -2.7881145e-22     0.038129716   0.00018462359       206.52677
    0.020004313      0.16629894     0.073250405   5.7574511e-19    -0.088532472     -0.16649124  -1.2755491e-20  -4.5512083e-19   -1.988303e-19  -1.1109181e-35       5.4066807    0.0091614925  -8.4879549e-23     0.038094909   0.00018461008       206.35334
     0.02027292      0.16655558     0.072693374   2.8515147e-19    -0.089091278     -0.16674621   7.8925124e-21   1.4927622e-19   6.5038749e-20   7.3817177e-36       5.4067254    0.0091810902   2.8541876e-23     0.038059801   0.00018459644        206.1784
    0.020544328      0.16681138     0.072130876   1.2690208e-19    -0.089655571     -0.16699996   1.4398232e-20    3.497753e-19     1.46164e-19   -8.687881e-37       5.4067706    0.0092007405   6.7735785e-23      0.03802439   0.00018458267       206.00194
    0.020818567      0.16706618     0.071562891  -8.4220338e-21    -0.090225374     -0.16725239   6.6093981e-21   4.9713883e-19   2.0810683e-19  -4.3680744e-36       5.4068164    0.0092204407   9.8240003e-23     0.037988675   0.00018456877       205.82395
    0.021095666      0.16731979     0.070989407  -1.7214767e-19     -0.09080071     -0.16750342   2.6636796e-21   3.1479037e-19   1.3844455e-19   1.3380444e-35       5.4068627    0.0092401882   6.1546134e-23     0.037952652   0.00018455474       205.64441
    0.021375655        0.167572     0.070410407  -2.8035021e-20      -0.0913816     -0.16775296   6.3343616e-22    5.555838e-21   7.7436817e-21   4.8019441e-36       5.4069096    0.0092599803   1.1947813e-24     0.037916321   0.00018454057       205.46333
    0.021658563      0.16782256     0.069825867  -8.0714156e-20    -0.091968059     -0.16800093  -9.3899408e-21   2.3266253e-19   9.8612275e-20  -1.5090557e-35       5.4069571    0.0092798143   4.8438045e-23      0.03787968   0.00018452628       205.28067
    0.021944423      0.16807124     0.069235767  -4.7151211e-19    -0.092560102     -0.16824723  -1.1965344e-20  -2.2209457e-19  -8.7223387e-20   3.5804726e-36       5.4070051    0.0092996873  -4.8569985e-23     0.037842725   0.00018451184       205.09645
    0.022233263      0.16831781     0.068640078   1.3310427e-19    -0.093157743     -0.16849176  -2.3761356e-20  -1.0758296e-18    -4.38323e-19   6.7868808e-36       5.4070536    0.0093195964  -2.2631219e-22     0.037805455   0.00018449727       204.91064
    0.022525116      0.16856206     0.068038797   9.9855908e-19    -0.093760993     -0.16873443  -2.0844769e-20   1.7076291e-19   6.3987466e-20  -4.8648132e-36       5.4071028    0.0093395384   3.8287465e-23     0.037767869   0.00018448257       204.72323
    0.022820012      0.16880383     0.067431919  -1.2153006e-19    -0.094369862     -0.16897514   2.2802312e-20   1.7016616e-18   6.8015691e-19  -2.7913651e-36       5.4071525    0.0093595103   3.6336986e-22     0.037729964   0.00018446772       204.53422
    0.023117984      0.16904293     0.066819439  -1.3748656e-18    -0.094984354     -0.16921379   2.7140318e-20   -2.001552e-19  -7.2514812e-20  -6.1482921e-37       5.4072029    0.0093795088  -4.7605121e-23     0.037691738   0.00018445274        204.3436
    0.023419063      0.16927922     0.066201358  -5.4542565e-20    -0.095604473     -0.16945028  -4.3501381e-20  -2.1102633e-18  -8.2529414e-19   4.7260693e-36       5.4072538    0.0093995307  -4.6260584e-22     0.037653189   0.00018443761       204.15135
    0.023723283      0.16951263      0.06557767   1.0506189e-18    -0.096230219      -0.1696845  -5.5131082e-20  -3.0511602e-19  -1.1975978e-19  -4.7492291e-36       5.4073053    0.0094195726  -6.5652848e-23     0.037614315   0.00018442234       203.95746
    0.024030675      0.16974315      0.06494838   1.7083321e-19    -0.096861596     -0.16991634   8.1854595e-21    8.100333e-19    3.200387e-19   1.3249877e-36       5.4073575    0.0094396309    1.796127e-22     0.037575114   0.00018440693       203.76193
    0.024341273      0.16997071     0.064313487   -2.555858e-19    -0.097498596      -0.1701457   3.0999772e-20   1.5069456e-19   6.5690114e-20    3.146854e-36       5.4074102    0.0094597021    3.295045e-23     0.037535585   0.00018439138       203.56474
     0.02465511      0.17019536     0.063673006  -3.7206762e-20    -0.098141214     -0.17037247   2.5208224e-20   9.7146925e-20   3.8186742e-20  -6.1189408e-36       5.4074636    0.0094797825   2.0928428e-23     0.037495724   0.00018437568       203.36588
     0.02497222       0.1704171     0.063026939   3.6306997e-19    -0.098789439     -0.17059653   1.4508633e-20    4.255847e-20   1.4867868e-20   4.8954056e-36       5.4075176    0.0094998684   9.9187672e-24     0.037455531   0.00018435983       203.16535
    0.025292637        0.170636     0.062375302   4.1667176e-19    -0.099443267     -0.17081777   1.4940108e-20   1.0850191e-18   3.9632633e-19   5.9209844e-36       5.4075722     0.009519956   2.5919563e-22     0.037415003   0.00018434384       202.96313
    0.025616396      0.17085204     0.061718101  -7.1819337e-19     -0.10010268     -0.17103607   3.8516205e-20   1.1577876e-18   4.2590331e-19  -7.3118522e-36       5.4076275    0.0095400411   2.7378893e-22     0.037374139    0.0001843277        202.7592
    0.025943531      0.17106525      0.06105535  -8.9103255e-19     -0.10076768     -0.17125132   1.9550914e-20  -9.0282183e-19  -3.2071003e-19   1.2367713e-36       5.4076834    0.0095601199  -2.1977521e-22     0.037332935    0.0001843114       202.55357
    0.026274078      0.17127562     0.060387061   1.7254421e-19     -0.10143824     -0.17146339  -1.3317039e-20  -1.2583478e-18  -4.4962857e-19   3.9564012e-36         5.40774    0.0095801881  -3.0494762e-22     0.037291391   0.00018429496       202.34623
    0.026608073      0.17148314     0.059713251   3.4967105e-19     -0.10211435     -0.17167216    -1.33488e-20   -4.048698e-19  -1.4337164e-19  -2.8985606e-36       5.4077972    0.0096002415  -9.8788191e-23     0.037249503   0.00018427836       202.13715
     0.02694555       0.1716878     0.059033937  -1.1272944e-19       -0.102796     -0.17187752  -7.8784805e-21  -2.9340954e-19   -1.014412e-19   3.3993911e-36       5.4078551    0.0096202758  -7.4158758e-23     0.037207272   0.00018426161       201.92633
    0.027286547      0.17188955     0.058349131  -6.8230758e-20     -0.10348316     -0.17207933  -7.3798018e-21  -6.9950024e-19  -2.3728571e-19  -7.1177403e-37       5.4079137    0.0096402865  -1.7891287e-22     0.037164693    0.0001842447       201.71376
      0.0276311      0.17208834     0.057658862   3.7362982e-19     -0.10417583     -0.17227747   6.0938076e-24   -4.623039e-19  -1.5543499e-19  -2.1989169e-36        5.407973     0.009660269  -1.1751862e-22     0.037121766   0.00018422764       201.49943
    0.027979247        0.172284     0.056963149   6.4752748e-19     -0.10487396     -0.17247182   6.3710261e-21   3.1775316e-19   1.0453212e-19   3.6925453e-36       5.4080329    0.0096802187    8.446588e-23     0.037078488   0.00018421042       201.28333
    0.028331025      0.17247641     0.056262021   6.7614774e-19     -0.10557754     -0.17266225  -7.9296964e-21   1.2739472e-18   4.1353881e-19   4.2572171e-36       5.4080935    0.0097001308   3.3721322e-22     0.037034857   0.00018419304       201.06545
    0.028686471      0.17266535       0.0555555   1.1035044e-20     -0.10628655     -0.17284863    7.281641e-21   2.1095038e-18    6.778101e-19  -2.0544023e-36       5.4081549    0.0097200004   5.6009045e-22     0.036990872    0.0001841755       200.84578
    0.029045624      0.17285057     0.054843619  -5.9462676e-19     -0.10700095     -0.17303083   1.9651466e-20   1.2563719e-18   3.9829763e-19  -2.6273527e-36       5.4082169    0.0097398226     3.36753e-22     0.036946531   0.00018415779        200.6243
    0.029408522      0.17303174     0.054126406  -3.5945426e-19     -0.10772071     -0.17320871  -1.7755308e-20   4.7899569e-19   1.4966796e-19  -2.3310993e-36       5.4082797    0.0097595922   1.3359952e-22     0.036901831   0.00018413993       200.40102
    0.029775206      0.17320861     0.053403902  -5.9799488e-19      -0.1084458     -0.17338216  -1.9282132e-20   2.8367119e-19   9.0364866e-20   4.3693092e-36       5.4083431    0.0097793041   7.6214232e-23     0.036856771    0.0001841219       200.17591
    0.030145713      0.17338088     0.052676156  -9.1184488e-19     -0.10917616     -0.17355103   2.8269762e-20  -1.1173243e-18  -3.3798571e-19   8.7786226e-36       5.4084073     0.009798953  -3.1637976e-22     0.036811349   0.00018410371       199.94897
    0.030520085       0.1735483     0.051943213   1.9764503e-20     -0.10991177     -0.17371518   4.3392927e-20  -2.1285642e-18  -6.3694224e-19  -7.7956421e-36       5.4084723    0.0098185334  -5.9928046e-22     0.036765562   0.00018408535       199.72019
     0.03089836       0.1737106     0.051205121   1.0172132e-18     -0.11065255     -0.17387449   4.4186546e-21  -1.0276582e-18   -3.077389e-19   1.4623985e-36       5.4085379    0.0098380398  -2.8889606e-22      0.03671941   0.00018406682       199.48955
    0.031280581      0.17386753     0.050461929    4.943955e-19     -0.11139846     -0.17402881  -1.8685039e-20   5.9943573e-19   1.6461595e-19   1.0392729e-37       5.4086044    0.0098574666   1.7547127e-22     0.036672889   0.00018404812       199.25706
    0.031666788      0.17401885     0.049713699  -4.5094879e-19     -0.11214942       -0.174178   4.2160263e-21   2.7848683e-19   7.7147377e-20   -6.073901e-36       5.4086715     0.009876808   8.1079962e-23     0.036625999   0.00018402925       199.02269
    0.032057023      0.17416433     0.048960508  -1.3333023e-19     -0.11290538     -0.17432193  -6.4468967e-21  -6.0177275e-19  -1.7214919e-19   4.9487574e-36       5.4087395    0.0098960583  -1.7677861e-22     0.036578737   0.00018401021       198.78644
    0.032451328      0.17430379     0.048202427   3.4279093e-19     -0.11366626     -0.17446045  -5.3027285e-20    -6.11546e-20  -2.3784172e-20  -1.7423608e-36       5.4088082    0.0099152114  -1.7552402e-23     0.036531102     0.000183991        198.5483
    0.032849744        0.174437     0.047439533  -8.5274204e-20     -0.11443198     -0.17459341  -4.0895735e-20    3.151586e-19   8.7119749e-20  -2.1317362e-36       5.4088776    0.0099342613   9.2428779e-23     0.036483091   0.00018397161       198.30826
    0.033252316      0.17456385     0.046671908  -2.8721694e-19     -0.11520247     -0.17472068   1.1846698e-20  -2.8565833e-19  -7.0837839e-20   2.1653836e-36       5.4089479    0.0099532018  -8.9751038e-23     0.036434703   0.00018395204        198.0663
    0.033659086      0.17468423     0.045899636    2.182499e-19     -0.11597763     -0.17484211   1.9412463e-20  -4.3853382e-19  -1.1408923e-19   3.0056567e-37       5.4090189    0.0099720267  -1.3491747e-22     0.036385936    0.0001839323       197.82242
    0.034070098      0.17479815     0.045122809   3.2187455e-19     -0.11675739     -0.17495756  -1.4316951e-20   2.9445013e-19   7.4070338e-20   1.3652513e-36       5.4090907    0.0099907297   9.2459312e-23     0.036336788   0.00018391238       197.57662
    0.034485397      0.17490558     0.044341525  -1.9777188e-19     -0.11754164     -0.17506687  -1.8415876e-20   4.0478518e-19   1.0435571e-19   9.0760637e-37       5.4091633     0.010009304   1.2521604e-22     0.036287258   0.00018389228       197.32887
    0.034905027      0.17500659     0.043555891  -2.5029963e-19     -0.11833027      -0.1751699   2.9364298e-21  -2.2897933e-19  -5.2822108e-20   -2.276808e-36       5.4092367     0.010027744  -7.6561951e-23     0.036237343     0.000183872       197.07917
    0.035329034       0.1751012     0.042766008   2.9314868e-19     -0.11912319      -0.1752665   2.1870876e-21  -2.4751685e-19  -5.9670229e-20   5.5647206e-37        5.409311     0.010046042  -8.1097703e-23     0.036187042   0.00018385153       196.82751
    0.035757462      0.17518945     0.041971988   4.5003651e-19     -0.11992029     -0.17535652   1.1314245e-20   5.4019292e-19   1.3231156e-19   7.0026024e-36        5.409386     0.010064191   1.8007658e-22     0.036136354   0.00018383088       196.57389
