#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z               k             nut           omega
   3.113662e-05     -0.20907737  -2.9293903e-05  -7.2470551e-21       2829.5563      0.19269426   8.0653952e-19   2.2444703e-14   2.7677534e-18  -1.1142843e-35     0.088985339   3.8194648e-06  -2.0508737e-23     0.011977816   6.2962622e-09       4021261.9
  5.3394177e-05     -0.35738533  -7.7836689e-05  -2.1979993e-21        2827.442      0.35124465   5.7867035e-19   -2.806927e-14  -7.1707456e-18    2.496014e-35      0.15199405   1.0056844e-05   2.0188341e-23     0.008155498   1.3389401e-08       863129.58
  7.7022295e-05     -0.51472524  -0.00015759496   3.1702833e-20       2824.6954      0.51133796  -1.7068176e-18  -7.2847643e-15   1.4673727e-18   5.2562455e-35      0.21882574   2.0376157e-05   9.0222816e-25    0.0065277403   2.3837466e-08       332063.75
  0.00010210537     -0.68158458  -0.00027410568   1.3893544e-20       2821.1641      0.67926192   5.0937543e-19   9.6644663e-14   2.3120155e-17  -1.9369904e-35      0.28969359   3.5460795e-05   -6.833886e-23    0.0056047703   3.7885393e-08       167201.27
  0.00012873299     -0.85845177  -0.00043309592  -2.2737224e-20       2816.7489       0.8558352   2.8598001e-18  -4.1133992e-14  -2.1083131e-17  -3.0297265e-35      0.36481913   5.6056643e-05   4.6127182e-23    0.0050108213   5.5900539e-08        97639.83
  0.00015700027      -1.0458043  -0.00064151298   9.3740132e-21        2811.324       1.0428817  -1.9968842e-18  -9.8679311e-14  -3.0067368e-17  -5.1678564e-35       0.4444312   8.3071162e-05   7.9202285e-23    0.0046055283   7.8368366e-08       62628.371
  0.00018700818       -1.244095  -0.00090729324  -3.3102592e-21       2804.7466       1.2409857  -2.7313712e-18   8.2218826e-14   4.1896719e-17  -1.0183897e-34       0.5287649   0.00011754444  -9.4093977e-23    0.0043239657   1.0582049e-07       42921.716
  0.00021886389       -1.453738   -0.0012393586  -3.7545296e-20       2796.8765        1.450467   2.0682859e-18   6.6503306e-14   2.9992628e-17  -4.9414317e-35      0.61806054   0.00016065064  -6.9277807e-23    0.0041320014   1.3871989e-07       30962.925
  0.00025268119      -1.6750967   -0.0016476954  -1.2665785e-20       2787.5981       1.6716492   1.8684473e-18  -3.8342514e-14  -2.5222647e-17   1.5059262e-35      0.71256325   0.00021371319   5.4966427e-23    0.0040102503   1.7731211e-07        23317.87
  0.00028858087      -1.9084746   -0.0021434545   1.8760161e-20       2776.8413        1.904836  -1.8489797e-18  -3.4238988e-14  -2.1901124e-17  -4.9461117e-36      0.81252326   0.00027822153   4.7680528e-23    0.0039472749   2.2147635e-07       18250.702
  0.00032669115      -2.1541076   -0.0027390519   2.6191433e-20       2764.5872       2.1502885  -2.7126023e-18   5.1548391e-14   4.5568248e-17  -5.0460894e-35       0.9181971   0.00035584767  -9.8032034e-23    0.0039363509   2.7064258e-07       14809.042
  0.00036714817      -2.4121509   -0.0034482685  -9.2227981e-23       2750.8489        2.408209    1.184421e-18   8.5973441e-14   7.1984109e-17  -9.0349731e-36        1.029849   0.00044846443  -1.5514525e-22     0.003973813    3.238515e-07       12434.657
  0.00041009642      -2.6826501   -0.0042862948  -1.8727471e-20        2735.624       2.6784668   3.3796326e-18  -7.4035496e-15  -1.2459137e-17  -1.0158423e-35       1.1477511   0.00055816318   2.7340608e-23    0.0040582001   3.7999211e-07       10781.815
  0.00045568931      -2.9654869   -0.0052692453  -1.6456353e-20       2719.1245       2.9608413   2.0710466e-19  -5.7873396e-14   -6.187373e-17  -8.4336427e-36       1.2721813   0.00068724766   1.3424853e-22    0.0041898164   4.3815946e-07        9626.238
  0.00050408968      -3.2607655   -0.0064147343   3.9612947e-21       2702.0275        3.255901  -1.8432297e-18  -1.1633144e-14  -1.0576444e-17  -1.7381449e-37       1.4034479   0.00083827816   2.2716589e-23    0.0043705716   4.9078139e-07       8816.5966
  0.00055547043      -3.5688546   -0.0077427775   2.7079179e-20       2684.4713       3.5640433   5.8219715e-19   1.6194354e-14   2.0013415e-17  -1.8038888e-35       1.5419153    0.0010141528  -4.2948349e-23    0.0046042018   5.3130126e-07       8247.1254
  0.00061001506       -3.888891   -0.0092735748    3.733255e-20       2664.9993       3.8839077   1.8200547e-18  -2.9344666e-14  -4.7109067e-17   3.4135916e-36        1.687925    0.0012180577   1.0912185e-22    0.0048964971   5.6978584e-07       7841.6629
   0.0006679184      -4.2183224    -0.011026028   1.7272629e-20       2641.5661       4.2130008  -4.9023847e-19  -4.2708201e-14  -6.5450074e-17   1.7512203e-36       1.8416977    0.0014533823   1.4888448e-22    0.0052551419   6.1722731e-07       7544.2573
  0.00072938728      -4.5539385    -0.013017691  -2.3030841e-20       2612.5502       4.5484723  -1.3319788e-18  -8.8871202e-15  -1.3561344e-17   1.6689075e-36       2.0033332    0.0017237027   3.0331007e-23    0.0056896456   6.7735724e-07       7313.2827
  0.00079464125      -4.8913826    -0.015260729  -1.9070867e-20       2576.0697         4.88649  -2.0339877e-19   2.4335622e-15   4.2572232e-18  -4.0131489e-36       2.1728003    0.0020327425  -1.0501073e-23    0.0062113994   7.5743011e-07       7117.3941
  0.00086391338      -5.2237718    -0.017757317  -2.7617415e-20       2529.1935       5.2195706   1.7067687e-21  -1.8759313e-15  -3.7528352e-18   1.7890484e-36       2.3498434    0.0023842456   9.1472901e-24    0.0068333276   8.7261462e-07         6932.93
   0.0009374511      -5.5420769    -0.020527977  -2.6489861e-20       2469.5264       5.5374315  -1.0025137e-18   1.4117599e-15   5.1367656e-18  -4.6136528e-36       2.5338442    0.0027814745  -1.7817993e-23     0.007568771   1.0477486e-06       6743.1132
   0.0010155171      -5.8393703    -0.023591078  -2.2840737e-22       2398.3024       5.8339544  -8.4187039e-19    2.022846e-14   5.0828867e-17  -5.7833754e-36       2.7239464    0.0032271223  -1.5185793e-22    0.0084304422   1.2694726e-06       6537.8629
   0.0010983902      -6.1098273     -0.02694746  -2.9378122e-20        2318.189        6.105023   9.1915475e-19   1.8124482e-14   4.5582028e-17   8.1766919e-36       2.9194207    0.0037237972  -1.3534352e-22    0.0094321528   1.4988524e-06       6311.1047
   0.0011863663      -6.3419491    -0.030565309  -2.2942368e-20       2228.0794       6.3388234   1.0226204e-18   -1.382223e-15  -5.0583276e-18  -1.7501866e-36       3.1194854    0.0042735234   1.9917725e-23     0.010589829   1.7546707e-06       6056.9097
   0.0012797599      -6.5206351    -0.034357298    2.626605e-20       2124.5172       6.5185918   2.0928389e-19  -3.6555606e-15  -1.0305607e-17  -5.8618533e-36       3.3228309    0.0048765688   3.4937759e-23     0.011917727   2.0751646e-06       5769.0573
   0.0013789043      -6.6311087     -0.03823809   1.3141421e-20       2005.5536       6.6298707   7.9565767e-19  -3.6588047e-15  -1.3999237e-17  -2.2036076e-36         3.52761    0.0055312112   6.4216325e-23     0.013424325   2.4805313e-06       5442.9502
   0.0014841538      -6.6586412    -0.042120748   2.6158715e-20       1870.7463       6.6587754   6.1469889e-20  -1.3319131e-14  -4.8456222e-17  -4.6503864e-36       3.7315607    0.0062335562   2.0997731e-22     0.015108423   2.9976464e-06        5076.671
   0.0015958843      -6.5898849    -0.045885429   8.6970727e-20       1720.5699       6.5916506  -2.2207542e-18  -4.5856607e-15  -1.3988298e-17  -3.4497316e-36       3.9320307    0.0069768805   3.9411567e-23     0.016953174   3.6620984e-06       4671.4858
   0.0017144948      -6.4152763    -0.049390645   6.4801289e-20       1556.7713        6.418762  -1.6988984e-18    1.407863e-14   5.9058974e-17  -9.8580058e-36        4.126063    0.0077513812  -3.1976211e-22     0.018919069   4.5202955e-06       4232.4827
    0.001840409      -6.1319027    -0.052492324  -1.2703826e-20        1382.667       6.1370669     8.02515e-19   1.3552217e-14   5.8212926e-17  -4.0281721e-37       4.3105624    0.0085442855  -3.3198855e-22     0.020937224   5.6309869e-06       3769.0162
   0.0019740768      -5.7461944    -0.055068472  -5.2556999e-20        1203.229       5.7527925    1.970782e-18   3.1024644e-15   1.3968986e-17   3.5492431e-36       4.4825483    0.0093404717  -8.8850961e-23     0.022905486    7.064946e-06        3294.507
   0.0021159754      -5.2752313    -0.057055295  -1.9346394e-20        1024.786        5.282934   1.4149199e-18  -4.5271336e-15  -2.4179209e-17  -3.9953223e-36       4.6394743     0.010123691   2.0965482e-22     0.024690434   8.9009617e-06        2825.197
   0.0022666117       -4.745071    -0.058459663  -4.1440212e-20       854.14894       4.7534618  -9.9578378e-20  -5.9976444e-15  -3.3209416e-17   -3.928533e-36       4.7795496     0.010878312   3.0591497e-22     0.026136787   1.1215971e-05       2377.8015
   0.0024265239       -4.185142    -0.059312012  -1.0571677e-19       697.26033       4.1936895  -9.1330571e-19  -2.7592366e-15  -1.5571134e-17  -6.5826417e-37       4.9019371     0.011590869   1.4751947e-22     0.027120225   1.4089894e-05       1966.7622
    0.002596283       -3.622852    -0.059640762  -4.7613585e-20       558.17363       3.6312092  -9.9344388e-19  -1.2843291e-16  -6.2151991e-19   3.2345678e-36       5.0067289     0.012250866   7.1305094e-24     0.027611159   1.7625624e-05       1602.3023
   0.0027764954      -3.0822522    -0.059484508   3.5823587e-20       438.94355       3.0901034   -7.979257e-19   1.4698898e-15   1.1082095e-17   4.8525656e-36       5.0947879      0.01285117  -2.0290989e-22     0.027652229   2.1939067e-05       1289.7678
