#             y      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z               k             nut           omega
   3.113662e-05     0.070765296   -2.850769e-05  -5.6520527e-23       2362.4762    -0.065307368  -9.8541526e-19   3.6170666e-14   2.0570377e-18   3.3978511e-35     0.074344693  -1.2959775e-06  -5.2199185e-24     0.012002293   6.3229187e-09       4021252.6
  5.3394177e-05      0.12086739  -7.5617343e-05  -2.4179676e-21       2361.2525     -0.11885003   -4.745715e-19  -1.4768069e-13   8.7762733e-18   4.7012867e-35      0.12696253  -3.4074949e-06  -3.7823089e-23    0.0082103797    1.352046e-08       863106.79
  7.7022295e-05      0.17409557  -0.00015290682  -3.0439106e-21       2359.5205     -0.17301991   9.5545586e-19  -8.7121787e-14    4.134695e-18  -6.3164088e-36      0.18278577  -6.9000259e-06  -2.1268275e-23    0.0066254379   2.4286053e-08       332019.06
  0.00010210537      0.23061253  -0.00026564925   1.2910439e-21       2357.1636     -0.22990707   3.5219535e-19   3.4260986e-14  -3.8411123e-18   4.7761277e-37      0.24199497   -1.200633e-05   1.0724568e-23    0.0057576127    3.910144e-08       167123.93
  0.00012873299      0.29056038  -0.00041925147   9.9900304e-22       2354.0776     -0.28977484  -2.7556787e-19  -2.3846484e-14    4.297855e-18  -1.7328261e-35      0.30477756  -1.8980985e-05  -9.2187682e-24    0.0052314572   5.8714313e-08       97518.488
  0.00015700027      0.35404002  -0.00062024568  -3.3767392e-21       2350.1175     -0.35317468   1.2124436e-18  -1.3067821e-14  -2.3112723e-19   3.6896874e-35      0.37132652   -2.813231e-05  -1.4659188e-24    0.0049072322      8.4185e-08       62451.489
  0.00018700818      0.42108315  -0.00087602849    4.843954e-21        2345.101     -0.42018272    1.214176e-18   1.5670819e-13  -3.1197685e-17   6.1422641e-35      0.44183866  -3.9811047e-05   6.8883651e-23    0.0047208768   1.1687305e-07       42678.161
  0.00021886389      0.49161754   -0.0011948018   1.0875333e-20       2338.8219     -0.49069649  -1.1441305e-18   1.5101165e-13  -2.9136549e-17   -1.950456e-35      0.51651255  -5.4407891e-05   6.5164966e-23    0.0046393367    1.583732e-07       30642.565
  0.00025268119      0.56542871   -0.0015855821  -3.5550957e-21        2331.075      -0.5644894  -1.5047374e-18  -2.1511966e-14   8.7458072e-18   3.2203843e-35      0.59554672  -7.2353645e-05  -1.5788738e-23    0.0046445193   2.1037903e-07        22912.27
  0.00028858087      0.64212498   -0.0020581789  -1.0449234e-20       2321.6907     -0.64116962  -9.7713683e-20   -5.957209e-14    1.596169e-17   1.9005733e-35      0.67913841  -9.4117272e-05  -3.2162522e-23    0.0047265121    2.744642e-07       17753.797
  0.00032669115      0.72111552    -0.002623121  -3.0652734e-21       2310.5748      -0.7201508  -3.0962994e-19  -3.5050474e-14   1.1169129e-17   6.3456532e-36      0.76748389  -0.00012020077  -1.8792215e-23    0.0048803991   3.5181188e-07       14217.695
  0.00036714817      0.80161109   -0.0032915294   1.0193389e-22       2297.7386     -0.80065838  -7.0473584e-19  -1.1665875e-13   4.2676822e-17   2.9488697e-35       0.8607806  -0.00015113148  -6.3180727e-23    0.0051046889   4.4297948e-07       11749.046
  0.00041009642       0.8826509    -0.004074941   3.6038598e-22       2283.3031     -0.88174277    4.778733e-19  -1.3583173e-13   5.0086346e-17  -1.1662827e-35      0.95923112  -0.00018745273  -7.3886172e-23    0.0054005703    5.478246e-07       10005.591
  0.00045568931      0.96314918   -0.0049851796  -3.6783477e-21       2267.4679     -0.96218607   1.0206752e-18  -7.2875674e-15   1.0872523e-18   1.1678968e-37       1.0630478  -0.00022971144   -1.218046e-23     0.005771652    6.656913e-07        8766.452
  0.00050408968       1.0420276    -0.006035062  -6.3779642e-21       2250.9298      -1.0409048   2.4479105e-19   5.6405689e-14  -2.3428375e-17   5.9184562e-36       1.1724564  -0.00027843251   1.8155128e-23     0.006224032   7.9581976e-07       7883.5941
