# Selection         : all 
# Volume            : 8.000000000000e-02
# Time              	min(p)	location	cell	processor	min(k)	location	cell	processor	min(omega)	location	cell	processor	min(nut)	location	cell	processor	min(epsilon)	min(nuTilda)
0                   	0.000000000000e+00	(4.040000000000e+00 7.796978376965e-02 5.000000000000e-02)	0	15	1.500000000000e-02	(4.040000000000e+00 7.796978376965e-02 5.000000000000e-02)	0	15	2.370000000000e+01	(4.040000000000e+00 7.796978376965e-02 5.000000000000e-02)	0	15	6.329113924051e-04	(4.040000000000e+00 7.796978376965e-02 5.000000000000e-02)	0	15
1                   	1.055736719132e-03	(7.960000000000e+00 1.229358735696e-02 5.000000000000e-02)	25	11	9.793293026626e-03	(1.160000000000e+00 4.204846563605e-03 5.000000000000e-02)	2	5	1.404227269668e+01	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	12	11	2.860146470859e-04	(7.960000000000e+00 9.311245548279e-02 5.000000000000e-02)	114	9
2                   	1.987759639421e-03	(7.960000000000e+00 1.229358735696e-02 5.000000000000e-02)	25	11	7.263368794491e-03	(1.240000000000e+00 4.204846563605e-03 5.000000000000e-02)	3	5	1.037335265796e+01	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	12	11	3.622745694357e-04	(7.960000000000e+00 8.852283895375e-02 5.000000000000e-02)	77	9
3                   	2.059721102525e-03	(7.960000000000e+00 1.229358735696e-02 5.000000000000e-02)	25	11	5.730316171410e-03	(1.400000000000e+00 4.204846563605e-03 5.000000000000e-02)	5	5	8.367175663180e+00	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	12	11	4.208830200424e-04	(9.200000000000e-01 8.269879455890e-02 5.000000000000e-02)	35	6
4                   	1.970320424990e-03	(7.960000000000e+00 1.229358735696e-02 5.000000000000e-02)	25	11	4.700825347489e-03	(1.640000000000e+00 4.204846563605e-03 5.000000000000e-02)	8	5	7.087392491396e+00	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	12	11	4.701145978700e-04	(9.200000000000e-01 7.530830934111e-02 5.000000000000e-02)	186	4
5                   	1.969348363585e-03	(7.960000000000e+00 1.229358735696e-02 5.000000000000e-02)	25	11	3.968100650846e-03	(1.800000000000e+00 4.204846563605e-03 5.000000000000e-02)	10	5	6.204703194465e+00	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	12	11	5.057839700574e-04	(9.200000000000e-01 6.593007180526e-02 5.000000000000e-02)	147	4
6                   	2.071832352107e-03	(7.960000000000e+00 1.229358735696e-02 5.000000000000e-02)	25	11	3.430875344927e-03	(2.040000000000e+00 4.204846563605e-03 5.000000000000e-02)	0	2	5.572059942627e+00	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	12	11	5.018031426588e-04	(1.160000000000e+00 4.204846563605e-03 5.000000000000e-02)	2	5
7                   	2.256036635275e-03	(7.960000000000e+00 1.229358735696e-02 5.000000000000e-02)	25	11	3.036269731286e-03	(2.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	3	2	5.119829605129e+00	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	12	11	4.879470228295e-04	(1.320000000000e+00 4.204846563605e-03 5.000000000000e-02)	4	5
8                   	2.519556765402e-03	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	2.765309322642e-03	(2.520000000000e+00 4.204846563605e-03 5.000000000000e-02)	6	2	4.821437777391e+00	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	12	11	4.779358303443e-04	(1.560000000000e+00 4.204846563605e-03 5.000000000000e-02)	7	5
9                   	2.877714605375e-03	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	2.628926977911e-03	(2.680000000000e+00 4.204846563605e-03 5.000000000000e-02)	8	2	4.680631606503e+00	(7.080000000000e+00 4.204846563605e-03 5.000000000000e-02)	1	11	4.747385861735e-04	(1.800000000000e+00 4.204846563605e-03 5.000000000000e-02)	10	5
10                  	3.356524286873e-03	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	2.677090397779e-03	(2.840000000000e+00 4.204846563605e-03 5.000000000000e-02)	10	2	4.726495853632e+00	(7.160000000000e+00 4.204846563605e-03 5.000000000000e-02)	2	11	4.846853419590e-04	(1.880000000000e+00 4.204846563605e-03 5.000000000000e-02)	11	5
11                  	3.988481555100e-03	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	3.013113536476e-03	(2.840000000000e+00 4.204846563605e-03 5.000000000000e-02)	10	2	5.007482008790e+00	(6.120000000000e+00 4.204846563605e-03 5.000000000000e-02)	1	10	5.164656916985e-04	(1.720000000000e+00 4.204846563605e-03 5.000000000000e-02)	9	5
12                  	4.805699831569e-03	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	3.809124314533e-03	(2.680000000000e+00 4.204846563605e-03 5.000000000000e-02)	8	2	5.577926439530e+00	(6.040000000000e+00 4.204846563605e-03 5.000000000000e-02)	0	10	5.505485059602e-04	(7.600000000000e-01 4.204846563605e-03 5.000000000000e-02)	9	4
13                  	5.821548906333e-03	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	5.259764965789e-03	(2.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	3	2	6.469910324504e+00	(5.320000000000e+00 4.204846563605e-03 5.000000000000e-02)	4	13	5.686229511166e-04	(5.200000000000e-01 4.204846563605e-03 5.000000000000e-02)	6	4
14                  	7.011425573552e-03	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	7.201255092152e-03	(1.080000000000e+00 4.204846563605e-03 5.000000000000e-02)	1	5	7.664572717344e+00	(5.160000000000e+00 4.204846563605e-03 5.000000000000e-02)	2	13	5.817100470943e-04	(3.600000000000e-01 4.204846563605e-03 5.000000000000e-02)	4	4
15                  	8.320001888679e-03	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	8.624943712025e-03	(5.200000000000e-01 4.204846563605e-03 5.000000000000e-02)	6	4	9.095848663812e+00	(5.160000000000e+00 4.204846563605e-03 5.000000000000e-02)	2	13	5.920748877691e-04	(2.800000000000e-01 4.204846563605e-03 5.000000000000e-02)	3	4
16                  	9.691184644735e-03	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	9.701638925741e-03	(3.600000000000e-01 4.204846563605e-03 5.000000000000e-02)	4	4	1.068583947751e+01	(5.160000000000e+00 4.204846563605e-03 5.000000000000e-02)	2	13	6.000172697323e-04	(2.000000000000e-01 4.204846563605e-03 5.000000000000e-02)	2	4
17                  	1.108815596787e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	1.056795090278e-02	(2.800000000000e-01 4.204846563605e-03 5.000000000000e-02)	3	4	1.237322699652e+01	(5.320000000000e+00 4.204846563605e-03 5.000000000000e-02)	4	13	6.086494617819e-04	(2.000000000000e-01 4.204846563605e-03 5.000000000000e-02)	2	4
18                  	1.249303881463e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	1.131326113532e-02	(2.000000000000e-01 4.204846563605e-03 5.000000000000e-02)	2	4	1.411812754499e+01	(5.880000000000e+00 4.204846563605e-03 5.000000000000e-02)	11	13	6.103340966974e-04	(1.200000000000e-01 4.204846563605e-03 5.000000000000e-02)	1	4
19                  	1.389847134537e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	1.198674664409e-02	(2.000000000000e-01 4.204846563605e-03 5.000000000000e-02)	2	4	1.589591013816e+01	(7.880000000000e+00 4.204846563605e-03 5.000000000000e-02)	11	11	6.134456061858e-04	(1.200000000000e-01 4.204846563605e-03 5.000000000000e-02)	1	4
20                  	1.530100632407e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	1.235705502083e-02	(1.200000000000e-01 4.204846563605e-03 5.000000000000e-02)	1	4	1.723757497964e+01	(3.600000000000e-01 4.204846563605e-03 5.000000000000e-02)	4	4	6.176907962803e-04	(4.000000000000e-02 1.229358735696e-02 5.000000000000e-02)	12	4
21                  	1.669825029620e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	1.262605954933e-02	(1.200000000000e-01 4.204846563605e-03 5.000000000000e-02)	1	4	1.812962689182e+01	(2.800000000000e-01 4.204846563605e-03 5.000000000000e-02)	3	4	6.130598098665e-04	(4.000000000000e-02 1.229358735696e-02 5.000000000000e-02)	12	4
22                  	1.808813093781e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	1.316678905035e-02	(1.200000000000e-01 4.204846563605e-03 5.000000000000e-02)	1	4	1.892112936564e+01	(2.000000000000e-01 4.204846563605e-03 5.000000000000e-02)	2	4	6.060684503233e-04	(4.000000000000e-02 1.229358735696e-02 5.000000000000e-02)	12	4
23                  	1.946896020479e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	1.325451614755e-02	(4.000000000000e-02 1.229358735696e-02 5.000000000000e-02)	12	4	1.951395349671e+01	(2.000000000000e-01 4.204846563605e-03 5.000000000000e-02)	2	4	5.967617660207e-04	(4.000000000000e-02 1.229358735696e-02 5.000000000000e-02)	12	4
24                  	2.083946082347e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	1.301895531365e-02	(4.000000000000e-02 1.229358735696e-02 5.000000000000e-02)	12	4	2.021906624570e+01	(1.200000000000e-01 4.204846563605e-03 5.000000000000e-02)	1	4	5.868857753691e-04	(4.000000000000e-02 1.229358735696e-02 5.000000000000e-02)	12	4
25                  	2.219874870987e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	1.288493210636e-02	(4.000000000000e-02 1.229358735696e-02 5.000000000000e-02)	12	4	2.045636338613e+01	(1.200000000000e-01 4.204846563605e-03 5.000000000000e-02)	1	4	5.815143895127e-04	(4.000000000000e-02 1.229358735696e-02 5.000000000000e-02)	12	4
26                  	2.354622404091e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	1.257948440887e-02	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	2.083053617443e+01	(1.200000000000e-01 4.204846563605e-03 5.000000000000e-02)	1	4	5.668646462986e-04	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4
27                  	2.488145416685e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	1.190944256591e-02	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	2.136743254858e+01	(1.200000000000e-01 4.204846563605e-03 5.000000000000e-02)	1	4	5.377638688859e-04	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4
28                  	2.620411777434e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	1.108566586341e-02	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	2.207649042943e+01	(1.200000000000e-01 4.204846563605e-03 5.000000000000e-02)	1	4	5.018236288715e-04	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4
29                  	2.751390242587e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	1.022211665049e-02	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	2.203127065113e+01	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	4.639821648221e-04	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4
30                  	2.881051902469e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	9.552304348944e-03	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	2.197922391022e+01	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	4.346060801765e-04	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4
31                  	3.009366979254e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	9.438439801512e-03	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	2.195063194436e+01	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	4.299848781319e-04	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4
32                  	3.136304905624e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	1.033589562871e-02	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	2.196352855317e+01	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	4.705935844367e-04	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4
33                  	3.261834176936e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	1.272374425984e-02	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	2.203474562077e+01	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	5.774400339728e-04	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4
34                  	3.385920391786e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	1.703287944213e-02	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	2.217728164659e+01	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	7.680327874964e-04	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4
35                  	3.508532492525e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	2.359637290166e-02	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	2.239930753769e+01	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	1.053442070116e-03	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4
36                  	3.629634736950e-02	(7.960000000000e+00 9.957951534364e-02 5.000000000000e-02)	186	9	3.262884551344e-02	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	2.270305192450e+01	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4	1.437200849557e-03	(4.000000000000e-02 4.204846563605e-03 5.000000000000e-02)	0	4
