# y+ ()         
# Time          	patch           	min             	max             	average         
88              	lowerWall	1.13060718e-01	1.17972866e-01	1.17809673e-01
89              	lowerWall	1.13066390e-01	1.17980075e-01	1.17812215e-01
90              	lowerWall	1.13072123e-01	1.17986949e-01	1.17814540e-01
91              	lowerWall	1.13077917e-01	1.17993439e-01	1.17816627e-01
92              	lowerWall	1.13083773e-01	1.17999495e-01	1.17818455e-01
93              	lowerWall	1.13089691e-01	1.18005065e-01	1.17820002e-01
94              	lowerWall	1.13095670e-01	1.18010111e-01	1.17821246e-01
95              	lowerWall	1.13101710e-01	1.18014586e-01	1.17822166e-01
96              	lowerWall	1.13107812e-01	1.18018457e-01	1.17822740e-01
97              	lowerWall	1.13113975e-01	1.18021715e-01	1.17822950e-01
98              	lowerWall	1.13120201e-01	1.18024369e-01	1.17822775e-01
99              	lowerWall	1.13126488e-01	1.18026465e-01	1.17822198e-01
100             	lowerWall	1.13132838e-01	1.18028135e-01	1.17821206e-01
101             	lowerWall	1.13139250e-01	1.18029649e-01	1.17819787e-01
102             	lowerWall	1.13145724e-01	1.18031733e-01	1.17817929e-01
103             	lowerWall	1.13152262e-01	1.18034747e-01	1.17815627e-01
104             	lowerWall	1.13158862e-01	1.18038255e-01	1.17812879e-01
105             	lowerWall	1.13165526e-01	1.18041996e-01	1.17809687e-01
106             	lowerWall	1.13172254e-01	1.18045801e-01	1.17806056e-01
107             	lowerWall	1.13179049e-01	1.18049686e-01	1.17801996e-01
108             	lowerWall	1.13185908e-01	1.18053478e-01	1.17797524e-01
109             	lowerWall	1.13192830e-01	1.18057185e-01	1.17792661e-01
110             	lowerWall	1.13199810e-01	1.18060804e-01	1.17787433e-01
111             	lowerWall	1.13206861e-01	1.18064321e-01	1.17781862e-01
112             	lowerWall	1.13213982e-01	1.18067698e-01	1.17775973e-01
113             	lowerWall	1.13221171e-01	1.18070865e-01	1.17769797e-01
114             	lowerWall	1.13228420e-01	1.18073715e-01	1.17763366e-01
115             	lowerWall	1.13235737e-01	1.18076229e-01	1.17756723e-01
116             	lowerWall	1.13243124e-01	1.18078832e-01	1.17749912e-01
117             	lowerWall	1.13250583e-01	1.18080901e-01	1.17742979e-01
118             	lowerWall	1.13258116e-01	1.18082349e-01	1.17735971e-01
