# Selection         : all 
# Volume            : 1.395979868100e-03
# Time              	min(p)	location	cell	min(k)	location	cell	min(omega)	location	cell	min(nut)	location	cell	min(epsilon)	min(nuTilda)
142                 	2.886651831474e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267091139143e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856771553e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395829738552e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
143                 	2.886652619644e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267090963147e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856653121e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395829544675e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
144                 	2.886653163255e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267090731693e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856582869e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395829289704e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
145                 	2.886653332121e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267090460977e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856491063e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395828991483e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
146                 	2.886649409759e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267090167250e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856466538e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395828667913e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
147                 	2.886649456805e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267089862897e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856408413e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395828332638e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
148                 	2.886652999763e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267089560825e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856295956e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827999874e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
149                 	2.886652575081e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267089270810e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856250245e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827680393e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
150                 	2.886651408232e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267089001395e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856230325e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827383605e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
151                 	2.886649328157e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088758374e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856277884e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827115893e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
152                 	2.886649536951e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088547011e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856289198e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826883055e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
153                 	2.886649767666e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088369126e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856285007e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826687097e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
154                 	2.886651171183e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088225960e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856244057e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826529385e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
155                 	2.886651168876e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088117806e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856256242e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826410243e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
156                 	2.886648767442e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088042602e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856332872e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826327397e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
157                 	2.886648792223e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267087998103e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856371467e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826278378e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
158                 	2.886648685611e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267087980426e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856394232e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826258904e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
159                 	2.886648073170e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267087988218e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856405986e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826267488e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
160                 	2.886648640458e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088016292e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856438403e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826298414e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
161                 	2.886650728661e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088060474e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856407393e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826347085e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
162                 	2.886650181111e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088115861e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856439874e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826408100e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
163                 	2.886648291912e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088180746e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856521509e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826479577e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
164                 	2.886648466431e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088250549e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856551372e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826556472e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
165                 	2.886647964127e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088322443e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856540190e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826635671e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
166                 	2.886647919756e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088392463e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856545685e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826712805e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
167                 	2.886650758177e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088460570e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856509176e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826787831e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
168                 	2.886651424615e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088523353e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856509082e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826856994e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
169                 	2.886648550100e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088579535e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856562450e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826918883e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
170                 	2.886648492349e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088628488e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856570541e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826972811e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
171                 	2.886648683989e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088669783e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856561820e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827018301e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
172                 	2.886649146994e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088701900e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856555467e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827053681e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
173                 	2.886649390077e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088725581e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856534600e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827079768e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
174                 	2.886648994601e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088742307e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856527507e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827098194e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
175                 	2.886648751254e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088751825e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856524096e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827108678e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
176                 	2.886652246839e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088755038e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856463380e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827112218e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
177                 	2.886652365436e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088752440e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856455759e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827109356e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
178                 	2.886647852826e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088745437e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856528166e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827101642e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
179                 	2.886648279003e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088734517e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856540465e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827089612e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
180                 	2.886648826006e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088721141e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856526542e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827074877e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
181                 	2.886650683659e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088705670e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856480027e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827057835e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
182                 	2.886650862899e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088689102e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856464119e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827039583e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
183                 	2.886648893108e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088671913e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856495324e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827020647e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
184                 	2.886648882436e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088655321e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856498352e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395827002370e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
185                 	2.886649044653e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088639610e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856489623e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826985062e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
186                 	2.886648842837e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088625119e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856491778e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826969099e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
187                 	2.886648861596e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088612271e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856486153e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826954945e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
188                 	2.886649831747e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088600342e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856484296e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826941804e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
189                 	2.886649053712e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088591472e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856477172e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826932034e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
190                 	2.886651166428e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088584147e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856452315e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826923964e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
191                 	2.886651314710e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088578272e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856448050e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826917493e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
192                 	2.886648571710e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088574798e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856496523e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826913666e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
193                 	2.886648288535e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088573210e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856504540e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826911916e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
194                 	2.886648380226e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088573032e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856504990e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826911719e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
195                 	2.886649134555e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088574342e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856494285e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826913163e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
196                 	2.886649451318e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088576520e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856494789e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826915563e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
197                 	2.886650956425e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088579122e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856451874e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826918428e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
198                 	2.886651177422e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088582500e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856452561e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826922149e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
199                 	2.886648503167e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088586275e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856498833e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826926309e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
200                 	2.886647865067e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088590007e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856524612e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826930420e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
201                 	2.886648901121e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088594459e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856515791e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826935324e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
202                 	2.886649385527e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088598611e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856502403e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826939898e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
203                 	2.886648826152e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088602359e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856495861e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826944026e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
204                 	2.886651122893e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088605682e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856461934e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826947688e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
205                 	2.886651266721e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088608753e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856461093e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826951071e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
206                 	2.886648456675e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088611385e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856503724e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826953970e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
207                 	2.886648622712e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088613386e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856510598e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826956174e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
208                 	2.886648781135e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088615153e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856507129e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826958120e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
209                 	2.886649094998e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088616150e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856501738e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826959219e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
210                 	2.886651015724e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088616811e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856466146e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826959947e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
211                 	2.886651000368e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088617117e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856463463e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826960284e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
212                 	2.886648659323e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088616994e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856498548e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826960149e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
213                 	2.886648731110e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088616741e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856505202e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826959870e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
214                 	2.886648590445e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088616305e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856510702e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826959389e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
215                 	2.886648667845e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088615533e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856496105e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826958539e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
216                 	2.886649706328e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088614744e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856492880e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826957670e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
217                 	2.886651003094e-03	(7.960000000000e+00 5.605608193476e-03 1.000000000000e-01)	2970	1.267088613777e-07	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59	2.574856459014e+00	(4.520000000000e+00 5.605608193476e-03 1.000000000000e-01)	1680	1.395826956604e-11	(1.200000000000e-01 9.956494065743e-02 1.000000000000e-01)	59
