#          distance                 U_x                 U_y                 U_z                   p   wallShearStress_x   wallShearStress_y   wallShearStress_z               yPlus
     0.012293587357       1.13609791425   1.85490630135e-05  -3.49164095705e-20   0.000133278637543                   0                   0                   0                   0
    0.0197649214991       1.12903871578   2.79824455149e-05  -5.14730658166e-20   0.000133356227851                   0                   0                   0                   0
    0.0266659751105        1.1197545385     3.455499052e-05   1.49249863608e-20   0.000133452922356                   0                   0                   0                   0
    0.0330402772153       1.10885999605   3.86268383258e-05   -4.6655721937e-20   0.000133558470892                   0                   0                   0                   0
    0.0389280343044       1.09675003367    4.0676544844e-05  -1.56862813232e-21   0.000133665163247                   0                   0                   0                   0
    0.0443663839418       1.08367320929    4.1152372589e-05   7.67496882995e-20   0.000133768103345                   0                   0                   0                   0
     0.049389629013       1.06978410305   4.04422889047e-05   6.19625795695e-20     0.0001338643436                   0                   0                   0                   0
    0.0540294540938       1.05517486304   3.88725342227e-05   4.43587076826e-20   0.000133952143994                   0                   0                   0                   0
    0.0583151253034       1.03989351843   3.67077498459e-05  -4.35884691778e-20   0.000134030870584                   0                   0                   0                   0
    0.0622736749032       1.02395439978   3.41581610505e-05  -3.03286775558e-20   0.000134100521921                   0                   0                   0                   0
    0.0659300718053       1.00734374816   3.13883572824e-05                   0   0.000134161478816                   0                   0                   0                   0
     0.069307379066      0.990022112581   2.85243164089e-05                   0   0.000134214350153                   0                   0                   0                   0
    0.0724268993585      0.971924232519   2.56601999442e-05                   0   0.000134259861884                   0                   0                   0                   0
    0.0753083093411      0.952956574206   2.28644777109e-05   -6.5582687428e-20   0.000134298780077                   0                   0                   0                   0
    0.0779697837697      0.932992253741   2.01851762585e-05   -9.2242973197e-20   0.000134331861462                   0                   0                   0                   0
    0.0804281101364      0.911862597529   1.76542780576e-05   1.00800608441e-19   0.000134359823677                   0                   0                   0                   0
    0.0826987945589      0.889343905084    1.5291360968e-05      6.80630076e-20   0.000134383328722                   0                   0                   0                   0
    0.0847961595858      0.865136849565   1.31065733657e-05                   0   0.000134402975208                   0                   0                   0                   0
     0.086733434538       0.83883391993   1.11030366593e-05                   0   0.000134419296129                   0                   0                   0                   0
    0.0885228389537      0.809866421404   9.27876102887e-06                   0   0.000134432759898                   0                   0                   0                   0
    0.0901756596643      0.777414695854   7.62818331205e-06                   0   0.000134443773592                   0                   0                   0                   0
    0.0917023219868      0.740248536963   6.14352549086e-06                   0    0.00013445268864                   0                   0                   0                   0
    0.0931124554828      0.696428194901   4.81613302781e-06                   0   0.000134459805991                   0                   0                   0                   0
    0.0944149546978      0.642721496561   3.63690573143e-06   2.06074330753e-19   0.000134465363702                   0                   0                   0                   0
    0.0956180352643      0.573550753605   2.59303830326e-06   2.27993419067e-19    0.00013446949155                   0                   0                   0                   0
    0.0967292857223      0.480560301879   1.67254903569e-06  -4.67958594991e-19    0.00013447222452                   0                   0                   0                   0
    0.0977557153855      0.358612767756   9.01905411279e-07  -2.75738611519e-19   0.000134473788356                   0                   0                   0                   0
    0.0987037985523      0.216764690496   3.57312174577e-07                   0   0.000134474680285                   0                   0                   0                   0
    0.0995795153436     0.0895278933188     8.187808979e-08                   0   0.000399819464387  -0.000663843246522  -7.15799143763e-10                   0      0.240622686164
