# y+ ()         
# Time          	patch           	min             	max             	average         
0               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0               	bottom	1.11803399e+00	1.11803399e+00	1.11803399e+00
1               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1               	bottom	5.70990807e-01	5.71053025e-01	5.71015518e-01
2               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
2               	bottom	4.03760072e-01	4.03904168e-01	4.03792891e-01
3               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
3               	bottom	3.40078419e-01	3.40281917e-01	3.40113415e-01
4               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
4               	bottom	3.06916864e-01	3.07169270e-01	3.06953415e-01
5               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
5               	bottom	2.85487248e-01	2.85783302e-01	2.85525032e-01
6               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
6               	bottom	2.69892949e-01	2.70229638e-01	2.69931792e-01
7               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
7               	bottom	2.57742577e-01	2.58117901e-01	2.57782378e-01
8               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
8               	bottom	2.47852584e-01	2.48265078e-01	2.47893272e-01
9               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
9               	bottom	2.39553372e-01	2.40001894e-01	2.39594894e-01
10              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
10              	bottom	2.32430216e-01	2.32913843e-01	2.32472529e-01
11              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
11              	bottom	2.26209089e-01	2.26727058e-01	2.26252159e-01
12              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
12              	bottom	2.20699912e-01	2.21251578e-01	2.20743710e-01
13              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
13              	bottom	2.15765715e-01	2.16350527e-01	2.15810215e-01
14              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
14              	bottom	2.11304724e-01	2.11922204e-01	2.11349904e-01
15              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
15              	bottom	2.07239371e-01	2.07889105e-01	2.07285213e-01
16              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
16              	bottom	2.03509271e-01	2.04190892e-01	2.03555756e-01
17              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
17              	bottom	2.00066547e-01	2.00779735e-01	2.00113660e-01
18              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
18              	bottom	1.96872645e-01	1.97617113e-01	1.96920372e-01
19              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
19              	bottom	1.93896087e-01	1.94671581e-01	1.93944415e-01
20              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
20              	bottom	1.91110863e-01	1.91917157e-01	1.91159780e-01
21              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
21              	bottom	1.88495248e-01	1.89332140e-01	1.88544744e-01
22              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
22              	bottom	1.86030926e-01	1.86898235e-01	1.86080990e-01
23              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
23              	bottom	1.83702316e-01	1.84599881e-01	1.83752940e-01
24              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
24              	bottom	1.81496068e-01	1.82423743e-01	1.81547242e-01
25              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
25              	bottom	1.79400654e-01	1.80358311e-01	1.79452370e-01
26              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
26              	bottom	1.77406062e-01	1.78393586e-01	1.77458314e-01
27              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
27              	bottom	1.75503543e-01	1.76520831e-01	1.75556323e-01
28              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
28              	bottom	1.73685408e-01	1.74732368e-01	1.73738709e-01
29              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
29              	bottom	1.71944869e-01	1.73021421e-01	1.71998686e-01
30              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
30              	bottom	1.70275905e-01	1.71381977e-01	1.70330231e-01
31              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
31              	bottom	1.68673149e-01	1.69808679e-01	1.68727978e-01
32              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
32              	bottom	1.67131802e-01	1.68296736e-01	1.67187129e-01
33              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
33              	bottom	1.65647555e-01	1.66841847e-01	1.65703376e-01
34              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
34              	bottom	1.64216525e-01	1.65440135e-01	1.64272834e-01
35              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
35              	bottom	1.62835203e-01	1.64088099e-01	1.62891996e-01
36              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
36              	bottom	1.61500407e-01	1.62782560e-01	1.61557678e-01
