# y+ ()         
# Time          	patch           	min             	max             	average         
0               	bottom	3.36190721e-02	3.36190721e-02	3.36190721e-02
1               	bottom	9.56573129e-02	9.56627392e-02	9.56624771e-02
2               	bottom	4.35598540e-02	4.35605085e-02	4.35599913e-02
3               	bottom	1.99186403e-02	1.99222900e-02	1.99188508e-02
4               	bottom	9.17449220e-03	9.18238707e-03	9.17473333e-03
5               	bottom	4.27863393e-03	4.29462878e-03	4.27893830e-03
6               	bottom	2.04328193e-03	2.07555701e-03	2.04373590e-03
7               	bottom	1.02331590e-03	1.08540845e-03	1.02406441e-03
8               	bottom	5.60954335e-04	6.66779823e-04	5.62153320e-04
9               	bottom	3.52609145e-04	5.03589251e-04	3.54233453e-04
10              	bottom	2.55774630e-04	4.40743558e-04	2.57747640e-04
11              	bottom	2.05837190e-04	4.13366765e-04	2.08053022e-04
12              	bottom	1.76085549e-04	3.99051071e-04	1.78481249e-04
13              	bottom	1.56069178e-04	3.90340155e-04	1.58611619e-04
14              	bottom	1.41481693e-04	3.84475254e-04	1.44152722e-04
15              	bottom	1.30298821e-04	3.80251254e-04	1.33087977e-04
16              	bottom	1.21424505e-04	3.77055783e-04	1.24326022e-04
17              	bottom	1.14197261e-04	3.74541647e-04	1.17208797e-04
18              	bottom	1.08188535e-04	3.72497174e-04	1.11310445e-04
19              	bottom	1.03107833e-04	3.70786544e-04	1.06342631e-04
20              	bottom	9.87523141e-05	3.69319147e-04	1.02104269e-04
21              	bottom	9.49774817e-05	3.68032664e-04	9.84523102e-05
22              	bottom	9.16788962e-05	3.66883120e-04	9.52836988e-05
23              	bottom	8.87802221e-05	3.65838756e-04	9.25236697e-05
24              	bottom	8.62250291e-05	3.64876124e-04	9.01178050e-05
25              	bottom	8.39712915e-05	3.63977487e-04	8.80266152e-05
26              	bottom	8.19879288e-05	3.63129143e-04	8.62220406e-05
27              	bottom	8.02527312e-05	3.62320383e-04	8.46853529e-05
28              	bottom	7.87510749e-05	3.61542737e-04	8.34059272e-05
29              	bottom	7.74750134e-05	3.60789410e-04	8.23804449e-05
30              	bottom	7.64225198e-05	3.60054866e-04	8.16122336e-05
31              	bottom	7.55967579e-05	3.59334532e-04	8.11105581e-05
32              	bottom	7.50053087e-05	3.58624587e-04	8.08897324e-05
33              	bottom	7.46592750e-05	3.57921814e-04	8.09679461e-05
34              	bottom	7.45721994e-05	3.57223455e-04	8.13657370e-05
35              	bottom	7.47587558e-05	3.56527170e-04	8.21041104e-05
36              	bottom	7.52332394e-05	3.55831042e-04	8.32024063e-05
37              	bottom	7.60079449e-05	3.55133604e-04	8.46761151e-05
38              	bottom	7.70915879e-05	3.54433850e-04	8.65349026e-05
39              	bottom	7.84879500e-05	3.53731231e-04	8.87811079e-05
40              	bottom	8.01949134e-05	3.53025584e-04	9.14089181e-05
41              	bottom	8.22039888e-05	3.52317022e-04	9.44043129e-05
42              	bottom	8.45004171e-05	3.51605810e-04	9.77457396e-05
43              	bottom	8.70638361e-05	3.50892271e-04	1.01405359e-04
44              	bottom	8.98693874e-05	3.50176742e-04	1.05350635e-04
45              	bottom	9.28890458e-05	3.49459593e-04	1.09546037e-04
46              	bottom	9.60929598e-05	3.48741227e-04	1.13954649e-04
47              	bottom	9.94506591e-05	3.48022039e-04	1.18539563e-04
48              	bottom	1.02932069e-04	3.47302379e-04	1.23264991e-04
49              	bottom	1.06508314e-04	3.46582516e-04	1.28097076e-04
50              	bottom	1.10152317e-04	3.45862610e-04	1.33004435e-04
51              	bottom	1.13839205e-04	3.45142685e-04	1.37958474e-04
52              	bottom	1.17546543e-04	3.44422811e-04	1.42933510e-04
53              	bottom	1.21254417e-04	3.43703180e-04	1.47906761e-04
54              	bottom	1.24945411e-04	3.42984044e-04	1.52858236e-04
55              	bottom	1.28604476e-04	3.42265632e-04	1.57770556e-04
56              	bottom	1.32218745e-04	3.41548108e-04	1.62628743e-04
57              	bottom	1.35777315e-04	3.40831571e-04	1.67419999e-04
58              	bottom	1.39271023e-04	3.40116070e-04	1.72133481e-04
59              	bottom	1.42692253e-04	3.39401651e-04	1.76760092e-04
60              	bottom	1.46034753e-04	3.43187660e-04	1.81292285e-04
61              	bottom	1.49293486e-04	3.51499210e-04	1.85723889e-04
62              	bottom	1.52464486e-04	3.59501005e-04	1.90049952e-04
63              	bottom	1.55544735e-04	3.67194543e-04	1.94266606e-04
64              	bottom	1.58532047e-04	3.74582918e-04	1.98370932e-04
65              	bottom	1.61424966e-04	3.81670556e-04	2.02360853e-04
66              	bottom	1.64222672e-04	3.88462996e-04	2.06235029e-04
67              	bottom	1.66924894e-04	3.94966680e-04	2.09992777e-04
68              	bottom	1.69531835e-04	4.01188769e-04	2.13633988e-04
69              	bottom	1.72044107e-04	4.07136963e-04	2.17159058e-04
70              	bottom	1.74462672e-04	4.12819352e-04	2.20568820e-04
71              	bottom	1.76788784e-04	4.18244283e-04	2.23864493e-04
72              	bottom	1.79023950e-04	4.23420247e-04	2.27047632e-04
73              	bottom	1.81169885e-04	4.28355789e-04	2.30120079e-04
74              	bottom	1.83228474e-04	4.33059433e-04	2.33083922e-04
75              	bottom	1.85201743e-04	4.37539627e-04	2.35941447e-04
76              	bottom	1.87091826e-04	4.41804709e-04	2.38695109e-04
77              	bottom	1.88900939e-04	4.45862870e-04	2.41347498e-04
78              	bottom	1.90631360e-04	4.49722144e-04	2.43901307e-04
79              	bottom	1.92285403e-04	4.53390388e-04	2.46359305e-04
80              	bottom	1.93865391e-04	4.56875273e-04	2.48724309e-04
81              	bottom	1.95373536e-04	4.60184284e-04	2.50999158e-04
82              	bottom	1.96811841e-04	4.63324709e-04	2.53186688e-04
83              	bottom	1.98182112e-04	4.66303646e-04	2.55289709e-04
84              	bottom	1.99486066e-04	4.69127999e-04	2.57310987e-04
85              	bottom	2.00725462e-04	4.71804473e-04	2.59253244e-04
86              	bottom	2.01902188e-04	4.74339563e-04	2.61119152e-04
87              	bottom	2.03018282e-04	4.76739548e-04	2.62911338e-04
88              	bottom	2.04075915e-04	4.79010487e-04	2.64632382e-04
89              	bottom	2.05077344e-04	4.81158220e-04	2.66284819e-04
90              	bottom	2.06024860e-04	4.83188371e-04	2.67871134e-04
91              	bottom	2.06920744e-04	4.85106355e-04	2.69393762e-04
92              	bottom	2.07767238e-04	4.86917392e-04	2.70855084e-04
93              	bottom	2.08566514e-04	4.88626500e-04	2.72257418e-04
94              	bottom	2.09320670e-04	4.90238516e-04	2.73603024e-04
95              	bottom	2.10031719e-04	4.91758097e-04	2.74894100e-04
96              	bottom	2.10701589e-04	4.93189729e-04	2.76132774e-04
97              	bottom	2.11332124e-04	4.94537733e-04	2.77321109e-04
98              	bottom	2.11925087e-04	4.95806270e-04	2.78461103e-04
99              	bottom	2.12482163e-04	4.96999347e-04	2.79554680e-04
