# Selection         : all 
# Volume            : 8.000000000000e-02
# Time              	min(p)	location	cell	min(k)	location	cell	min(omega)	location	cell	min(nut)	location	cell	min(epsilon)	min(nuTilda)
175                 	1.298548435850e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690498623137e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219712455e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183216337963e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
176                 	1.298548336136e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232514442307e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219712420e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985048376e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
177                 	1.298548367673e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690498240565e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219706724e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215915203e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
178                 	1.298548358001e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232514526728e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219703121e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985141665e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
179                 	1.298548333912e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497930848e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219701735e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215572952e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
180                 	1.298548328311e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232514641739e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219700842e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985268757e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
181                 	1.298548336810e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497723751e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219700504e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215344100e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
182                 	1.298548350864e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232514765259e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219701318e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985405253e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
183                 	1.298548361124e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497614062e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219703172e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215222889e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
184                 	1.298546901158e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232514880393e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219721649e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985532481e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
185                 	1.298547773607e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497579032e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219711005e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215184178e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
186                 	1.298547753186e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232514976676e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219711059e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985638878e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
187                 	1.298547745294e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497609495e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219710701e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215217842e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
188                 	1.298547746768e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515048859e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219709761e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985718644e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
189                 	1.298549158503e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497670207e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219693271e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215284931e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
190                 	1.298549116032e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515096405e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219694574e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985771185e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
191                 	1.298548029870e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497734921e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219717000e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215356444e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
192                 	1.298547966598e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515122063e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219718709e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985799537e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
193                 	1.298547852295e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497827838e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219714389e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215459121e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
194                 	1.298547822032e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515129855e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219714797e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985808148e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
195                 	1.298547745023e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497902463e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219712932e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215541585e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
196                 	1.298547776692e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515125430e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219712061e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985803259e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
197                 	1.298549123443e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497970403e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219698678e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215616662e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
198                 	1.298549077649e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515112921e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219699395e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985789436e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
199                 	1.298547943672e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690498002636e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219720556e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215652280e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
200                 	1.298547922709e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515098223e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219721616e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985773194e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
201                 	1.298547857277e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690498031992e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219717948e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215684721e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
202                 	1.298547855254e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515081759e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219717373e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985755000e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
203                 	1.298547829399e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690498042879e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219715899e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215696752e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
204                 	1.298547807394e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515067501e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219714217e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985739245e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
205                 	1.298549117678e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690498055453e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219697324e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215710646e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
206                 	1.298549159902e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515056738e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219701755e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985727350e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
207                 	1.298547790569e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690498020564e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219719816e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215672092e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
208                 	1.298547767429e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515049720e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219718605e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985719596e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
209                 	1.298547723950e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690498027455e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219717213e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215679707e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
210                 	1.298547920665e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515045025e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219716919e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985714407e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
211                 	1.298547960305e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690498019442e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219715414e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215670852e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
212                 	1.298548023906e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515043544e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219714974e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985712771e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
213                 	1.298548884653e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690498014095e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219698862e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215664943e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
214                 	1.298548909035e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515043026e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219698827e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985712198e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
215                 	1.298547941998e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497996832e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219717808e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215645867e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
216                 	1.298547918126e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515043626e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219718323e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985712861e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
217                 	1.298547866168e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497995456e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219714747e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215644346e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
218                 	1.298547831972e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515045176e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219714555e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985714574e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
219                 	1.298547805050e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497988489e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219713768e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215636648e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
220                 	1.298547799593e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515047872e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219712678e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985717553e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
221                 	1.298549130557e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497994482e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219698492e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215643271e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
222                 	1.298549048983e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515051326e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219704167e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985721370e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
223                 	1.298547814648e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497970212e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219717726e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215616451e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
224                 	1.298547818107e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515054051e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219716676e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985724381e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
225                 	1.298547821243e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497975324e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219715468e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215622100e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
226                 	1.298547804322e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515058285e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219716783e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985729060e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
227                 	1.298548170130e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497975106e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219717039e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215621859e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
228                 	1.298548144585e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515060136e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219716511e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985731106e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
229                 	1.298548609479e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497975969e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219702615e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215622812e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
230                 	1.298548637332e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515061230e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219701388e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985732315e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
231                 	1.298547970638e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497976121e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219717228e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215622981e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
232                 	1.298547946025e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515062268e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219717865e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985733461e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
233                 	1.298547915003e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497974683e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219715911e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215621391e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
234                 	1.298547836027e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515061448e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219712325e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985732555e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
235                 	1.298547837042e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497980792e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219712978e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215628142e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
236                 	1.298547829154e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515062144e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219712949e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985733324e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
237                 	1.298547854342e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497978202e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219712680e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215625280e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
238                 	1.298549147099e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515061063e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219700602e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985732130e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
239                 	1.298548931149e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497973948e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219704823e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215620580e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
240                 	1.298547828147e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515060838e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219716425e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985731882e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
241                 	1.298547855216e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497982810e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219715320e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215630372e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
242                 	1.298547862055e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515060988e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219713763e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985732047e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
243                 	1.298547786850e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497985649e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219713807e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215633509e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
244                 	1.298547887163e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515059627e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219714671e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985730543e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
245                 	1.298547934394e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497975541e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219714301e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215622339e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
246                 	1.298547970790e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515059977e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219714094e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985730930e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
247                 	1.298547993783e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497981854e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219713402e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215629316e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
248                 	1.298548003961e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515059800e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219712411e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985730734e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
249                 	1.298548007817e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497981098e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219711586e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215628480e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
250                 	1.298548008009e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515059037e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219711054e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985729891e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
