# y+ ()         
# Time          	patch           	min             	max             	average         
0               	bottom	5.76223918e+01	5.76223918e+01	5.76223918e+01
0.00011999      	bottom	3.40411023e-02	3.41698848e-02	3.40427329e-02
0.000263962     	bottom	2.25510488e-05	5.99119564e-05	5.95661407e-05
0.000436717     	bottom	3.86653601e-05	1.05912761e-04	1.05240814e-04
0.000644009     	bottom	2.47490931e-05	6.51497193e-05	6.47475174e-05
0.000892729     	bottom	1.65153946e-05	5.12847473e-05	5.09324820e-05
0.00119115      	bottom	1.14892258e-05	3.97087946e-05	3.94184321e-05
0.00154914      	bottom	8.34623558e-06	3.21329669e-05	3.18843294e-05
0.00197859      	bottom	6.29233567e-06	2.67071150e-05	2.64911702e-05
0.00249383      	bottom	4.89083086e-06	2.26255555e-05	2.24360091e-05
0.00311186      	bottom	3.89947185e-06	1.94815835e-05	1.93133868e-05
0.00385304      	bottom	3.17765453e-06	1.69887771e-05	1.68383798e-05
0.00474246      	bottom	2.63880344e-06	1.49696312e-05	1.48338995e-05
0.00580919      	bottom	2.22796387e-06	1.33044326e-05	1.31808778e-05
0.00708871      	bottom	1.91043976e-06	1.19091214e-05	1.17959494e-05
0.00862335      	bottom	1.66699987e-06	1.07238793e-05	1.06197635e-05
0.0104626       	bottom	1.48491644e-06	9.70523348e-06	9.60928522e-06
0.0126665       	bottom	1.35181588e-06	8.82107295e-06	8.73265371e-06
0.0153064       	bottom	1.25631292e-06	8.04772712e-06	7.96598080e-06
0.0184727       	bottom	1.19333467e-06	7.37812067e-06	7.29094219e-06
0.0222623       	bottom	1.14068754e-06	6.82123066e-06	6.69325731e-06
0.02681         	bottom	1.11989616e-06	6.33390014e-06	6.16177658e-06
0.0322468       	bottom	1.09609505e-06	5.90733927e-06	5.68727240e-06
0.0387418       	bottom	1.07949949e-06	5.53436720e-06	5.26243582e-06
0.0464938       	bottom	1.08411459e-06	5.20879767e-06	4.88132215e-06
0.0557512       	bottom	1.08398024e-06	4.92497848e-06	4.53862267e-06
0.0656906       	bottom	1.08707155e-06	4.67883556e-06	4.23110166e-06
0.0756301       	bottom	1.08951382e-06	4.46533046e-06	3.95530693e-06
0.0855696       	bottom	1.09281304e-06	4.27754280e-06	3.70793512e-06
0.095509        	bottom	1.09580431e-06	4.10768322e-06	3.48616993e-06
0.105448        	bottom	1.09909394e-06	3.95018640e-06	3.28753374e-06
0.115388        	bottom	1.10869327e-06	3.80358281e-06	3.10989360e-06
0.125327        	bottom	1.11878457e-06	3.66652110e-06	2.95123798e-06
0.135267        	bottom	1.12778633e-06	3.54255412e-06	2.80983116e-06
0.145206        	bottom	1.13607936e-06	3.43066970e-06	2.68408110e-06
