# y+ ()         
# Time          	patch           	min             	max             	average         
0               	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
0               	bottom	8.38525492e-03	8.38525492e-03	8.38525492e-03
100             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
100             	bottom	6.63167518e-06	1.99194837e-05	6.66975668e-06
200             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
200             	bottom	4.14389489e-06	1.92554125e-05	4.18978650e-06
300             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
300             	bottom	3.22492474e-06	1.91068414e-05	3.26937084e-06
400             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
400             	bottom	2.88803082e-06	1.90843483e-05	2.92699770e-06
500             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
500             	bottom	3.05109681e-06	1.91083829e-05	3.10606289e-06
600             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
600             	bottom	3.77621627e-06	1.91575028e-05	3.87166260e-06
700             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
700             	bottom	4.63549991e-06	1.92287168e-05	4.79329862e-06
800             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
800             	bottom	5.33913779e-06	1.93153308e-05	5.57843553e-06
900             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
900             	bottom	5.85036636e-06	1.94082193e-05	6.17993243e-06
1000            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1000            	bottom	6.19602299e-06	1.94993544e-05	6.61462186e-06
1100            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1100            	bottom	6.41394815e-06	1.95832984e-05	6.91642181e-06
1200            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1200            	bottom	6.53918720e-06	1.96572015e-05	7.12020678e-06
1300            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1300            	bottom	6.59888139e-06	1.97201253e-05	7.25398881e-06
1400            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1400            	bottom	6.61276622e-06	1.97723765e-05	7.33831781e-06
1500            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1500            	bottom	6.59514810e-06	1.98149343e-05	7.38809146e-06
1600            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1600            	bottom	6.55548610e-06	1.98490794e-05	7.41407599e-06
1700            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1700            	bottom	6.49722863e-06	1.98761456e-05	7.42305024e-06
1800            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1800            	bottom	6.42424789e-06	1.98973749e-05	7.41764254e-06
1900            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
1900            	bottom	6.34381415e-06	1.99138764e-05	7.40022966e-06
2000            	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
2000            	bottom	6.26229705e-06	1.99266003e-05	7.37558495e-06
